...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_asn_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,dem_funds_2p_pct_sqrd,y_pred,y_act,fund_chances,abs_err,err,district_id
330,2018,Pennsylvania,PA,FALSE,PA-12,82825,161047,243872,Marc Friedenberg,Thomas A Marino,False,True,152590.6,351550.61,243872,33.96248851856712,66.03751148143289,152590.6,351550.61,504141.21,30.267432412438573,69.73256758756143,-20.122129461144706,-14.51092348879903,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.3,0.8,1.9,2.1,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-18.719327968058288,916.1174648415371,31.728925938444476,33.96248851856712,0.025,2.233562580122644,-2.233562580122644,PA12
331,2018,Pennsylvania,PA,FALSE,PA-13,74733,178533,253266,Brent M Ottaway,John Joyce,False,False,26870.68,218203.0,253266,29.50771126009808,70.49228873990192,26870.68,218203,245073.68,10.96432713623103,89.03567286376897,-24.75811545620384,-19.470997655358737,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.2,0.4,1.8,2.6,0.1,FALSE,FALSE,FALSE,FALSE,0,0,-23.436336005992565,120.21646955029216,28.623306921054994,29.50771126009808,0.01,0.8844043390430869,-0.8844043390430869,PA13
332,2018,Pennsylvania,PA,FALSE,PA-14,110051,151386,261437,Bibiana Boerio,Guy L Reschenthaler,False,False,241101.3,560442.77,261437,42.09465377892188,57.90534622107811,241101.3,560442.77,801544.0700000001,30.079606228014384,69.92039377198562,-16.102464741596613,-10.913880419484414,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.5,0.6,1,2.9,0,FALSE,FALSE,FALSE,FALSE,0,0,-14.805318661068563,904.7827108324018,36.637325793872954,42.09465377892188,0.105,5.457327985048927,-5.457327985048927,PA14
333,2018,Pennsylvania,PA,FALSE,PA-15,78327,165245,243572,Susan Boser,Glenn William Thompson Jr,False,True,107643.34,746991.39,243572,32.157637166833624,67.84236283316638,107643.34,746991.39,854634.73,12.595245222482356,87.40475477751765,-23.565172113259464,-15.63474743450233,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,95.6,0.4,1.2,2,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-21.58256594357018,158.6402022144646,28.843924373287134,32.157637166833624,0.01,3.3137127935464896,-3.3137127935464896,PA15
334,2018,Pennsylvania,PA,FALSE,PA-16,124109,135348,262396,Ronald A Dinicola,George J Kelly Jr,False,True,1234235.15,866203.98,259457,47.8341305110288,52.1658694889712,1234235.15,866203.98,2100439.13,58.76081493492268,41.23918506507732,-11.536702260774447,-4.41004943191129,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,92.5,0.6,1.7,4.1,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-9.755039053558658,3452.833371816232,41.39075557975219,47.8341305110288,0.88,6.443374931276615,-6.443374931276615,PA16
335,2018,Pennsylvania,PA,FALSE,PA-17,183162,142417,325579,Conor James Lamb,Keith Rothfus,True,True,8200408.15,1534270.93,325579,56.25731389309507,43.74268610690493,8200408.15,1534270.93,9734679.08,84.23912162495243,15.760878375047572,-2.4388314834398344,-4.2352491773850645,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91,1.4,1.1,5.4,0.1,FALSE,FALSE,TRUE,TRUE,1,1,-2.887935906926142,7096.229612143528,49.54980695008112,56.25731389309507,43.864999999999995,6.707506943013954,-6.707506943013954,PA17
337,2018,Rhode Island,RI,FALSE,RI-01,116099,57567,174083,David N Cicilline,Patrick J Donovan,True,False,1110586.71,0,173666,66.85188810705607,33.14811189294392,1110586.71,0,1110586.71,100,0,12.265503650958571,15.331642397613848,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77,2.4,11.9,6.5,0.4,FALSE,FALSE,TRUE,FALSE,1,0,13.03203833762239,10000,66.27306881819626,66.85188810705607,99.96000000000001,0.5788192888598047,-0.5788192888598047,RI01
338,2018,Rhode Island,RI,FALSE,RI-02,126476,72271,199197,James R Langevin,Salvatore G Caiozzo,True,False,603184.72,1860.0,198747,63.63668382415835,36.363316175841646,603184.72,1860,605044.72,99.69258470679657,0.3074152932034512,2.591377935769252,9.01760682197289,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,84.4,2.3,8.1,3.5,0.3,FALSE,FALSE,TRUE,FALSE,1,0,4.1979351573201615,9938.611445521808,58.295861734272265,63.63668382415835,98.96000000000001,5.340822089886082,-5.340822089886082,RI02
339,2018,South Carolina,SC,FALSE,SC-01,145455,141473,287433,Joe Cunningham,Katie Arrington,False,False,2433342.96,904794.64,286928,50.69390230301678,49.306097696983215,2433342.96,904794.64,3338137.6,72.89522636814011,27.10477363185987,-8.046750593387905,-11.134148574144326,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,75.3,1.5,3.5,18.1,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-8.81860008857701,5313.71402726239,43.80018642871862,50.69390230301678,2.96,6.8937158742981595,-6.8937158742981595,SC01
340,2018,South Carolina,SC,FALSE,SC-02,109199,144642,257139,Sean Carrigan,Joe Wilson,False,True,123706.33,563413.59,253841,43.0186612879716,56.9813387120284,123706.33,563413.59,687119.9199999999,18.00360117634197,81.99639882365804,-10.452210488762075,-11.963579908701476,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.5,1.4,2.9,23.5,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-10.830052843746923,324.12965531678196,38.694914873504295,43.0186612879716,0.27,4.323746414467301,-4.323746414467301,SC02
341,2018,South Carolina,SC,FALSE,SC-03,70046,153338,226204,Mary Geren,Jeff Duncan,False,True,274964.16,359696.7,223384,31.3567668230491,68.6432331769509,274964.16,359696.7,634660.86,43.32458125746087,56.67541874253913,-20.89103578404924,-17.498951423910697,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77.7,0.7,2.2,18.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-20.043014694014605,1877.0193411343298,30.115676675809638,31.3567668230491,0.01,1.2410901472394613,-1.2410901472394613,SC03
342,2018,South Carolina,SC,FALSE,SC-04,89182,145321,243950,Brandon P Brown,William Timmons,False,False,51961.36,401473.04,234503,38.03021709743585,61.96978290256414,51961.36,401473.04,453434.4,11.459509909261408,88.5404900907386,-14.70862381161649,-15.162858053036176,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,74.2,1.7,3.6,19.2,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-14.822182371971412,131.3203673604604,35.83485812278461,38.03021709743585,0.06999999999999999,2.195358974651242,-2.195358974651242,SC04
343,2018,South Carolina,SC,FALSE,SC-05,103129,141757,248579,Archie Parnell,Ralph W Norman,False,True,1334313.02,1583146.76,244886,42.11306485466707,57.88693514533293,1334313.02,1583146.76,2917459.7800000003,45.73543838194746,54.26456161805253,-10.733184097650351,-7.782112282093784,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,68.5,0.8,2.5,26.6,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-9.99541614376121,2091.730323988913,39.79502305670612,42.11306485466707,0.43499999999999994,2.3180417979609516,-2.3180417979609516,SC05
344,2018,South Carolina,SC,FALSE,SC-06,144765,58282,206433,James E Jim Clyburn,Gerhard R Gressmann,True,False,270650.27,1625.0,203047,71.29630085645195,28.703699143548043,270650.27,1625,272275.27,99.40317752691972,0.5968224730802764,17.700538802002463,19.6622435366332,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,39.4,0.7,2.1,56.1,0.3,FALSE,FALSE,TRUE,FALSE,1,0,18.190964985660145,9880.991702448318,71.01270439328195,71.29630085645195,99.99,0.2835964631699994,-0.2835964631699994,SC06
345,2018,South Carolina,SC,FALSE,SC-07,96564,142681,239554,Robert Williams,Tom Rice,False,True,25559.11,655287.0,239245,40.36197203703317,59.63802796296683,25559.11,655287,680846.11,3.754021595276501,96.2459784047235,-10.847971747921555,-7.073335448453335,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,68.7,0.8,1.8,27.3,0.5,FALSE,FALSE,FALSE,TRUE,0,1,-9.9043126730545,14.092678137802324,39.1260671577872,40.36197203703317,0.38,1.2359048792459717,-1.2359048792459717,SC07
346,2018,South Dakota,SD,FALSE,SD-00,120816,202446,335471,Tim Bjorkman,"Dustin \""Dusty\"" Johnson",False,False,717434.92,1287449.93,323262,37.37401859791748,62.62598140208252,717434.92,1287449.93,2004884.85,35.78434542013722,64.21565457986277,-17.08460386102803,-11.182361390205005,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.4,0.7,2.3,1.1,7,FALSE,FALSE,FALSE,FALSE,0,0,-15.609043243322272,1280.5193771476956,35.57956326643746,37.37401859791748,0.08,1.794455331480016,-1.794455331480016,SD00
347,2018,Tennessee,TN,FALSE,TN-01,47138,172835,224282,Marty Olsen,Phil Roe,False,True,133886.22,337159.0,219973,21.42899355830033,78.57100644169967,133886.22,337159,471045.22,28.42322017406312,71.57677982593688,-30.699702798196505,-25.87381833685685,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.6,0.4,1.5,2.1,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-29.49323168286159,807.8794450632687,21.464282216783786,21.42899355830033,0.005,0.03528865848345575,0.03528865848345575,TN01
348,2018,Tennessee,TN,FALSE,TN-02,86668,172856,262134,Renee Hoyos,Tim Burchett,False,False,338040.55,983817.43,259524,33.394984664231444,66.60501533576856,338040.55,983817.43,1321857.98,25.57313683577414,74.42686316422586,-19.782111840187017,-20.50847355130765,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,90,1,1.8,5.8,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-19.963702267967175,653.9853276212282,30.8189322679401,33.394984664231444,0.015,2.5760523962913453,-2.5760523962913453,TN02
349,2018,Tennessee,TN,FALSE,TN-03,84731,156512,245765,Danielle Mitchell,Chuck Fleischmann,False,True,270138.86,706264.0,241243,35.12267713467334,64.87732286532666,270138.86,706264,976402.86,27.66674198393888,72.33325801606112,-19.529963160074285,-16.307240618244073,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,85.4,0.8,1.9,10.4,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-18.724282524616733,765.4486120058463,31.482890257854013,35.12267713467334,0.03,3.6397868768193256,-3.6397868768193256,TN03
350,2018,Tennessee,TN,FALSE,TN-04,78065,147323,232451,Mariah Phillips,Scott Desjarlais,False,True,544632.17,327466.01,225388,34.635827994391896,65.36417200560811,544632.17,327466.01,872098.18,62.45078621767104,37.54921378232896,-22.545681450415717,-18.332610055687866,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,85.1,1.1,2.9,9,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-21.492413601733755,3900.1006992052507,30.349520529156013,34.635827994391896,0.015,4.286307465235883,-4.286307465235883,TN04
351,2018,Tennessee,TN,FALSE,TN-05,177923,84317,262248,Jim Cooper,Jody M Ball,True,False,200855.37,0.0,262240,67.84739170225748,32.152608297742525,200855.37,0,200855.37,100,0,8.573277323327012,4.855299015302848,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,68,1.9,3.3,25,0.2,FALSE,FALSE,TRUE,FALSE,1,0,7.643782746320971,10000,61.35159547572958,67.84739170225748,99.68,6.495796226527901,-6.495796226527901,TN05
352,2018,Tennessee,TN,FALSE,TN-06,70370,172810,248740,Dawn Barlow,John Rose,False,False,20040.32,765115.88,243180,28.93741261616909,71.06258738383092,20040.32,765115.88,785156.2,2.5523991277149696,97.44760087228504,-26.53261229923662,-22.033218046873724,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,92.1,0.6,1.7,4.2,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-25.4077637361459,6.514741307160137,26.275816208663283,28.93741261616909,0.01,2.661596407505808,-2.661596407505808,TN06
353,2018,Tennessee,TN,FALSE,TN-07,81661,170071,254384,Justin Kanew,Mark E Green,False,False,490046.51,1265391.11,251732,32.439658049036275,67.56034195096372,490046.51,1265391.11,1755437.62,27.915917057764773,72.08408294223523,-21.62743668057765,-18.591007383065342,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,83.5,1.3,3.3,10.2,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-20.868329356199578,779.2984251760022,30.5255100437357,32.439658049036275,0.02,1.914148005300575,-1.914148005300575,TN07
354,2018,Tennessee,TN,FALSE,TN-08,74755,168030,248345,Erika Stotts Pearson,David Kustoff,False,True,8091.12,1055042.1,242785,30.790617212760264,69.20938278723973,8091.12,1055042.1,1063133.2200000002,0.7610636040514281,99.23893639594856,-19.47739796462349,-18.76513967384387,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,76.4,1.2,1.7,19.5,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-19.299333391928585,0.5792178094117489,29.614325663576416,30.790617212760264,0.01,1.1762915491838477,-1.1762915491838477,TN08
355,2018,Tennessee,TN,FALSE,TN-09,145139,34901,181476,Steve Cohen,Charlotte Bergmann,True,False,158161.41,0,180040,80.61486336369695,19.385136636303045,158161.41,0,158161.41,100,0,28.56419453442178,26.965113947461333,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,28.3,1.2,2,67.4,0.1,FALSE,FALSE,TRUE,FALSE,1,0,28.16442438768167,10000,80.55387217370614,80.61486336369695,100,0.06099118999081554,-0.06099118999081554,TN09
356,2018,Texas,TX,FALSE,TX-01,61263,168165,232720,Shirley J Mckellar,Louie Gohmert,False,True,46549.13,720237.74,229428,26.702494900360897,73.29750509963911,46549.13,720237.74,766786.87,6.070673849696983,93.929326150303,-25.179376675299643,-24.20862074747845,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.3,0.9,8.9,18.6,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-24.936687693344343,36.85308098939479,25.60937824600227,26.702494900360897,0.01,1.093116654358628,-1.093116654358628,TX01
357,2018,Texas,TX,FALSE,TX-02,119992,139188,263392,Todd Litton,Dan Crenshaw,False,False,1419001.54,1489616.63,259180,46.296782159117214,53.70321784088279,1419001.54,1489616.63,2908618.17,48.78610587789872,51.21389412210129,-5.9911307718148805,-15.8634737958687,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,57.4,6.6,21.8,12.6,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-8.459216527828335,2380.084126729544,41.96618439508566,46.296782159117214,1.165,4.330597764031552,-4.330597764031552,TX02
358,2018,Texas,TX,FALSE,TX-03,138234,169520,312511,Lorie Burch,Van Taylor,False,False,287295.53,1019322.0,307754,44.9170441326514,55.0829558673486,287295.53,1019322,1306617.53,21.987729645721192,78.0122703542788,-8.545061126340379,-17.241355710600686,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,67.6,10.4,9.9,10,0.4,FALSE,FALSE,FALSE,FALSE,0,0,-10.719134772405456,483.4602549733266,39.40468322588734,44.9170441326514,0.42500000000000004,5.512360906764059,-5.512360906764059,TX03
359,2018,Texas,TX,FALSE,TX-04,57400,188667,249245,Catherine Krantz,John Ratcliffe,False,True,24156.72,454841.88,246067,23.326980050148943,76.67301994985107,24156.72,454841.88,478998.6,5.043171316158336,94.95682868384166,-28.698136477760343,-26.852943413388275,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,78.7,0.8,7.5,10.7,0.7,FALSE,FALSE,FALSE,TRUE,0,1,-28.23683821166733,25.433576924122203,22.40327847105416,23.326980050148943,0.01,0.9237015790947822,-0.9237015790947822,TX04
360,2018,Texas,TX,FALSE,TX-05,78666,130617,209507,Dan Wood,Lance Gooden,False,False,87743.49,666613.75,209283,37.58833732314617,62.41166267685383,87743.49,666613.75,754357.24,11.631556687916191,88.36844331208381,-15.759122264046212,-17.215093685417266,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,65.4,1.5,14.8,16.5,0.5,FALSE,FALSE,FALSE,FALSE,0,0,-16.123115119388977,135.29311098420789,35.32751729371867,37.58833732314617,0.06,2.2608200294274994,-2.2608200294274994,TX05
361,2018,Texas,TX,FALSE,TX-06,116350,135961,256042,Jana Lynne Sanchez,Ron Wright,False,False,664368.97,471187.29,252311,46.11372472860874,53.88627527139126,664368.97,471187.29,1135556.26,58.50603738470871,41.49396261529129,-7.485513276610384,-10.657144579535723,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,57.1,4.4,16,20.5,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-8.278421102341719,3422.9564104609335,43.09906785403642,46.11372472860874,2.07,3.0146568745723172,-3.0146568745723172,TX06
362,2018,Texas,TX,FALSE,TX-07,127959,115642,243601,Lizzie Pannill Fletcher,John Culberson,False,True,5302899.87,1477166.8,243601,52.52810949051933,47.471890509480666,5302899.87,1477166.8,6780066.67,78.21309329396314,21.78690670603686,-0.39803312205499,-12.7909490262443,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,54.9,9.2,20,14.3,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-3.4962620981023176,6117.287962610182,46.869057274869036,52.52810949051933,15.7,5.659052215650291,-5.659052215650291,TX07
363,2018,Texas,TX,FALSE,TX-08,67930,200619,273170,Steven David,Kevin Brady,False,True,32332.81,1495839.0,268549,25.29519752447412,74.70480247552588,32332.81,1495839,1528171.81,2.115783695813627,97.88421630418637,-26.37710948013298,-29.94406263844085,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,73.1,2.2,13.8,9.2,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-27.268847769709947,4.476540647470771,23.152101020165027,25.29519752447412,0.005,2.143096504309092,-2.143096504309092,TX08
365,2018,Texas,TX,FALSE,TX-10,144034,157166,307827,Mike Siegel,Michael T Mccaul,False,True,441419.23,841328.96,301200,47.820053120849934,52.17994687915007,441419.23,841328.96,1282748.19,34.41199398613067,65.58800601386933,-5.920265427575579,-12.335130013101114,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,63.5,4.5,19,11.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-7.523981573956963,1184.1853301014933,41.70411367965176,47.820053120849934,0.895,6.115939441198172,-6.115939441198172,TX10
366,2018,Texas,TX,FALSE,TX-11,40631,176603,220377,Jennie Lou Leeder,Mike Conaway,False,True,85845.19,886573.09,217234,18.70379406538571,81.29620593461428,85845.19,886573.09,972418.28,8.828010719831388,91.1719892801686,-31.424212742764908,-32.14633999192402,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,63.9,0.7,30.3,3.8,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-31.604744555054687,77.9337732694579,18.786273195313978,18.70379406538571,0,0.08247912992826656,0.08247912992826656,TX11
367,2018,Texas,TX,FALSE,TX-12,90994,172557,268491,Vanessa Adia,Kay Granger,False,True,197573.83,1270377.33,263551,34.52614484483079,65.4738551551692,197573.83,1270377.33,1467951.16,13.45915554847206,86.54084445152793,-16.8977229906342,-19.808454128957344,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.8,2.8,15.9,8.5,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-17.625405775214986,181.14886807796623,31.834726839065805,34.52614484483079,0.015,2.6914180057649837,-2.6914180057649837,TX12
368,2018,Texas,TX,FALSE,TX-13,35083,169027,207285,Greg Sagan,Mac Thornberry,False,True,33132.37,712212.64,204110,17.188280828964775,82.81171917103522,33132.37,712212.64,745345.01,4.445239393230794,95.5547606067692,-33.69460970910754,-33.20114851786745,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,72.5,1.4,18.6,5.5,0.6,FALSE,FALSE,FALSE,TRUE,0,1,-33.57124441129751,19.760153263130874,17.19135455939243,17.188280828964775,0,0.0030737304276549082,0.0030737304276549082,TX13
369,2018,Texas,TX,FALSE,TX-14,92212,138942,234528,Adrienne Bell,Randy Weber,False,True,187345.75,484474.0,231154,39.892020038589,60.10797996141101,187345.75,484474,671819.75,27.88631176740488,72.11368823259512,-11.325380008816316,-12.008892047540227,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,57.7,2.5,17.5,21,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-11.496258018497294,777.6463839889038,38.18754556990224,39.892020038589,0.21,1.7044744686867617,-1.7044744686867617,TX14
370,2018,Texas,TX,FALSE,TX-15,98333,63862,164802,Vicente Gonzalez,Tim Westley,True,False,609027.3,21218.0,162195,60.62640648601991,39.37359351398009,609027.3,21218,630245.3,96.63337433853135,3.3666256614686376,7.521627961895867,6.064116870438944,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,22.1,1.1,73.8,2.4,0.2,FALSE,FALSE,TRUE,FALSE,1,0,7.157250189031636,9338.00903605073,59.56511929339034,60.62640648601991,99.425,1.061287192629571,-1.061287192629571,TX15
371,2018,Texas,TX,FALSE,TX-16,124437,49127,181754,Veronica Escobar,Rick Seeberger,False,False,937652.68,30096.79,173564,71.69516720057155,28.304832799428453,937652.68,30096.79,967749.47,96.8900225799142,3.1099774200857992,20.307325099584524,13.063695890519924,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,17.5,1.3,76,4.2,0.3,FALSE,FALSE,FALSE,FALSE,0,0,18.496417797318372,9387.676475536284,67.49800200587909,71.69516720057155,99.965,4.1971651946924595,-4.1971651946924595,TX16
372,2018,Texas,TX,FALSE,TX-17,98070,134841,237351,Rick Kennedy,Bill Flores,False,True,72929.88,353588.86,232911,42.10621224416193,57.89378775583807,72929.88,353588.86,426518.74,17.09886885626643,82.90113114373356,-10.295021826527725,-13.512715963800154,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,64.1,3.2,18.1,12.9,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-11.099445360845833,292.3713161637981,38.31978330828693,42.10621224416193,0.245,3.7864289358750014,-3.7864289358750014,TX17
373,2018,Texas,TX,FALSE,TX-18,138704,38368,184332,Sheila Jackson Lee,Ava Reynero Pate,True,False,462315.42,6620.0,177072,78.3319779524713,21.66802204752869,462315.42,6620,468935.42,98.5882917524123,1.4117082475876956,28.18746613671828,24.97801966680943,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,22.8,4.2,26.8,45,0.1,FALSE,FALSE,TRUE,FALSE,1,0,27.385104519241068,9719.651270658767,78.98075027122415,78.3319779524713,100,0.6487723187528474,0.6487723187528474,TX18
374,2018,Texas,TX,FALSE,TX-19,50039,151946,201985,Miguel Levario,Jodey Arrington,False,True,93088.79,843468.47,201985,24.77362180359928,75.22637819640072,93088.79,843468.47,936557.26,9.93946595427598,90.06053404572401,-26.664560498484903,-26.58618636828081,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,61.2,1.1,30.1,6.1,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-26.64496696593388,98.7929834562113,23.419459911657665,24.77362180359928,0.01,1.3541618919416152,-1.3541618919416152,TX19
376,2018,Texas,TX,FALSE,TX-21,168421,177654,353617,Joseph Kopser,Chip Roy,False,False,2766238.12,1584679.51,346075,48.66604059813624,51.33395940186376,2766238.12,1584679.51,4350917.63,63.57826912020856,36.42173087979144,-6.365692388993764,-13.18821265742703,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,67.6,2.4,24.7,3.5,0.1,FALSE,FALSE,FALSE,FALSE,0,0,-8.07132245610208,4042.196304321665,43.82932401654297,48.66604059813624,2.9749999999999996,4.836716581593272,-4.836716581593272,TX21
377,2018,Texas,TX,FALSE,TX-22,138153,152750,297405,Sri Preston Kulkarni,Pete Olson,False,True,1443012.95,565578.89,290903,47.49108809465698,52.50891190534301,1443012.95,565578.89,2008591.84,71.84201992974342,28.15798007025659,-5.210267002938373,-14.833157664533466,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,47.6,15.4,20.7,14.6,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-7.615989668337146,5161.27582758565,42.03832608749468,47.49108809465698,1.165,5.452762007162299,-5.452762007162299,TX22
378,2018,Texas,TX,FALSE,TX-23,102359,103285,210069,Gina Ortiz Jones,Will Hurd,False,True,4715574.16,1761921.64,205644,49.77485363054599,50.22514636945401,4715574.16,1761921.64,6477495.8,72.79933952253586,27.200660477464144,0.657605283197114,-3.315325005634442,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,30.8,1.3,62.9,3.8,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-0.335627289010775,5299.743834917452,48.80272556982386,49.77485363054599,34.18,0.9721280607221274,-0.9721280607221274,TX23
379,2018,Texas,TX,FALSE,TX-24,125231,133317,263418,Jan Mcdowell,Kenny E Marchant,False,True,103608.24,262713.0,258548,48.43626715348794,51.56373284651205,103608.24,262713,366321.24,28.28343778264127,71.71656221735874,-4.39389729573189,-13.36625477019021,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,60.6,9.3,15.4,12.3,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-6.63698666434647,799.9528528045396,43.33628959535486,48.43626715348794,2.275,5.099977558133077,-5.099977558133077,TX24
380,2018,Texas,TX,FALSE,TX-25,136385,163023,304553,Julie Oliver,Roger Williams,False,True,633226.41,314764.05,299408,45.55155506866884,54.44844493133117,633226.41,314764.05,947990.46,66.79670700483632,33.203292995163686,-8.90871491714163,-13.267845448842545,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,73.6,2.5,14.3,7.4,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-9.998497550066858,4461.80006668995,40.266163169636116,45.55155506866884,0.44999999999999996,5.285391899032724,-5.285391899032724,TX25
381,2018,Texas,TX,FALSE,TX-26,121938,185551,312505,Linsey Fagan,Michael C Burgess,False,True,170984.06,556920.9,307489,39.65605273684587,60.34394726315413,170984.06,556920.9,727904.96,23.48988802054598,76.51011197945404,-15.030553210003582,-20.72828148306139,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,72.4,4.4,12.8,8.2,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-16.454985278268033,551.7748392177896,33.20462569971741,39.65605273684587,0.03,6.451427037128461,-6.451427037128461,TX26
382,2018,Texas,TX,FALSE,TX-27,75929,125118,207421,Eric Holguin,Michael Cloud,False,True,178112.04,546134.48,201047,37.76679084990077,62.23320915009924,178112.04,546134.48,724246.52,24.59273673831391,75.40726326168608,-13.304952357931311,-13.281944483297464,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,46.2,1.2,46.3,5.3,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-13.29920038927285,604.8027002800147,36.056664540669615,37.76679084990077,0.095,1.710126309231157,-1.710126309231157,TX27
