,district,incumbent,party,dem_16,rep_16,tot_16,dem_pct_16,rep_pct_16,dem_12,rep_12,tot_12,dem_pct_12,rep_pct_12,2p_tot_12,dem_2p_12,rep_2p_12,2p_tot_16,dem_2p_16,rep_2p_16,lean_16,lean_12
249,NE-02,"Bacon, Don",(R),131102,137506,285211,46.0,48.2,121971,140880,266720,45.7,52.8,262851,46.40309528972688,53.59690471027312,268608,48.80792828210627,51.19207171789374,-2.3053606486066087,-5.560766962282884
250,NE-03,"Smith, Adrian",(R),53362,199826,266918,20.0,74.9,72116,182062,259224,27.8,70.2,254178,28.372243073751463,71.62775692624854,253188,21.07603835884797,78.92396164115203,-30.037250571864906,-23.5916191782583
251,NH-01,"Pappas, Chris",(D),173344,179259,371973,46.6,48.2,179148,173419,356812,50.2,48.6,352567,50.81246968661276,49.18753031338724,352603,49.16123799287016,50.83876200712984,-1.9520509378427136,-1.1513925653970034
252,NH-02,"Kuster, Annie",(D),175182,166531,360294,48.6,46.2,190413,156499,351587,54.2,44.5,346912,54.887983119638406,45.11201688036159,341713,51.26582834132737,48.73417165867263,0.1525394106144944,2.9241208676286448
253,NJ-01,"Norcross, Donald",(D),199386,118880,329188,60.6,36.1,212236,110377,326134,65.1,33.8,322613,65.78656160787074,34.21343839212927,318266,62.64759666442535,37.35240333557465,11.534307733712474,13.822699355860976
254,NJ-02,"Van Drew, Jeff",(D),147656,162486,321004,46.0,50.6,166906,141479,311778,53.5,45.4,308385,54.122606482157046,45.877393517842954,310142,47.609159675245536,52.390840324754464,-3.5041292554673404,2.158744230147285
255,NJ-03,"Kim, Andy",(D),165090,187703,365240,45.2,51.4,179028,163203,345812,51.8,47.2,342231,52.31203485365148,47.68796514634852,352793,46.79514616219709,53.2048538378029,-4.318142768515784,0.34817260164172126
256,NJ-04,"Smith, Chris",(R),146191,198859,356583,41.0,55.8,148622,180439,332612,44.7,54.2,329061,45.16548603450424,54.83451396549576,345050,42.368062599623244,57.631937400376756,-8.745226331089633,-6.7983762175055205
257,NJ-05,"Gottheimer, Josh",(D),173963,178058,364545,47.7,48.8,162305,172486,338580,47.9,50.9,334791,48.47949915021611,51.52050084978389,352021,49.41835856383568,50.58164143616432,-1.6949303668771947,-3.4843631017936545
258,NJ-06,"Pallone, Frank",(D),162857,117679,289648,56.2,40.6,163391,99466,265918,61.4,37.4,262857,62.159653347637686,37.840346652362314,280536,58.05208600678701,41.94791399321299,6.938797076074131,10.195791095627925
259,NJ-07,"Malinowski, Tom",(D),180530,176386,371592,48.6,47.5,157635,178521,340175,46.3,52.5,336156,46.89340663263485,53.10659336736515,356916,50.580528751863184,49.419471248136816,-0.5327601788496921,-5.070455619374911
260,NJ-08,"Sires, Albio",(D),173834,49336,229736,75.7,21.5,162232,43032,207307,78.3,20.8,205264,79.03577831475563,20.964221685244368,223170,77.89308598826007,22.106914011739928,26.779797057547192,27.07191606274587
261,NJ-09,"Pascrell, Bill",(D),177954,91696,276738,64.3,33.1,173082,77951,253218,68.4,30.8,251033,68.94790724725435,31.05209275274565,269650,65.99443723345077,34.00556276654923,14.881148302737891,16.984044995244588
262,NJ-10,"Payne, Donald",(D),233822,35111,274410,85.2,12.8,239483,31379,272407,87.9,11.5,270862,88.41513390582658,11.584866094173417,268933,86.94433185960816,13.055668140391843,35.83104292889528,36.45127165381682
263,NJ-11,"Sherrill, Mikie",(D),182334,185696,380595,47.9,48.8,163493,183775,350909,46.6,52.4,347268,47.07977700220003,52.92022299779997,368030,49.5432437573024,50.45675624269761,-1.5700451734104774,-4.884085249809729
264,NJ-12,"Watson Coleman, Bonnie",(D),204661,100043,314766,65.0,31.8,198197,96642,298083,66.5,32.4,294839,67.22211105043769,32.7778889495623,304704,67.16715238395295,32.83284761604705,16.053863453240076,15.258248798427928
265,NM-01,"Haaland, Deb",(D),147250,100132,285170,51.6,35.1,155915,111749,282195,55.3,39.6,267664,58.250268993962585,41.74973100603742,247382,59.52332829389365,40.476671706106345,8.410039363180772,6.286406741952824
266,NM-02,"Torres Smalls, Xochitl",(D),93363,117212,234096,39.9,50.1,103438,119168,230391,44.9,51.7,222606,46.46685174703287,53.53314825296712,210575,44.337172028968304,55.6628279710317,-6.776116901744572,-5.497010504976892
267,NM-03,"Lujan, Ben",(D),144621,102323,279053,51.8,36.7,155982,104871,271171,57.5,38.7,260853,59.79689710296604,40.20310289703396,246944,58.56428987948685,41.43571012051315,7.451000948773974,7.833034850956281
268,NV-01,"Titus, Dina",(D),121321,64233,196840,61.6,32.6,123205,60813,187686,65.6,32.4,184018,66.95268941081851,33.04731058918149,185554,65.38312297228839,34.61687702771161,14.269834041575514,14.988827158808746
269,NV-02,"Amodei, Mark",(R),129318,169631,326011,39.7,52.0,131542,155187,293476,44.8,52.9,286729,45.8767686561178,54.1232313438822,298949,43.25754560142365,56.74245439857635,-7.855743329289226,-6.0870935958919645
270,NV-03,"Lee, Susie ",(D),151552,154815,325602,46.5,47.5,140501,138238,283656,49.5,48.7,278739,50.40593530148275,49.59406469851725,306367,49.46746875479408,50.53253124520592,-1.645820175918793,-1.557926950527012
271,NV-04,"Horsford, Stephen ",(D),137070,123380,276932,49.5,44.6,136124,109330,250100,54.4,43.7,245454,55.45804916603518,44.54195083396482,260450,52.628143597619506,47.371856402380494,1.5148546669066292,3.49418691402542
272,NY-01,"Zeldin, Lee",(R),141900,183233,336437,42.2,54.5,146708,145115,295673,49.6,49.1,291823,50.272939418757254,49.72706058124274,325133,43.64367812556708,56.35632187443292,-7.469610805145798,-1.6909228332525075
273,NY-02,"King, Peter",(R),137680,165908,313286,43.9,53.0,140817,128791,272663,51.6,47.2,269608,52.23027506602178,47.76972493397822,303588,45.35093613713322,54.649063862866775,-5.762352793579659,0.2664128140120212
274,NY-03,"Suozzi, Tom",(D),178288,156942,345275,51.6,45.5,155451,147617,306221,50.8,48.2,303068,51.29244921931711,48.70755078068289,335230,53.18378426751782,46.81621573248218,2.070495336804946,-0.671413032692648
275,NY-04,"Rice, Kathleen",(D),179845,147469,336811,53.4,43.8,173508,131750,308119,56.3,42.8,305258,56.839787982624536,43.160212017375464,327314,54.94570962439737,45.05429037560263,3.8324206936844902,4.8759257306147745
276,NY-05,"Meeks, Gregory",(D),211667,31322,246961,85.7,12.7,192374,19325,212347,90.6,9.1,211699,90.87147317653839,9.128526823461613,242989,87.10970455452716,12.890295445472841,35.99641562381428,38.907610924528626
277,NY-06,"Meng, Grace",(D),134970,66487,207285,65.1,32.1,125496,57455,185058,67.8,31.0,182951,68.59541625899831,31.40458374100169,201457,66.9969273840075,33.003072615992494,15.88363845329463,16.63155400698855
278,NY-07,"Velazquez, Nydia",(D),177664,21198,204473,86.9,10.4,159552,18671,180591,88.3,10.3,178223,89.52379883628937,10.476201163710632,198862,89.34034657199464,10.65965342800535,38.22705764128177,37.55993658427961
279,NY-08,"Jeffries, Hakeem",(D),215689,34356,254930,84.6,13.5,210018,23869,235295,89.3,10.1,233887,89.7946444223065,10.205355577693503,250045,86.26007318682638,13.739926813173629,35.1467842561135,37.83078217029674
280,NY-09,"Clarke, Yvette",(D),211812,36600,253789,83.5,14.4,204281,33156,239547,85.3,13.8,237437,86.03587477941517,13.964125220584828,248412,85.26641225061591,14.733587749384089,34.15312331990304,34.072012527405406
281,NY-10,"Nadler, Jerrold",(D),205114,49179,261945,78.3,18.8,173650,58992,235821,73.6,25.0,232642,74.64258388425134,25.35741611574866,254293,80.6604979295537,19.339502070446297,29.547208998840823,22.678721632241576
282,NY-11,"Rose, Max",(D),108807,133232,248457,43.8,53.6,110407,101262,213991,51.6,47.3,211669,52.16021240710732,47.83978759289268,242039,44.95432554257785,55.04567445742216,-6.158963388135028,0.19635015509756215
283,NY-12,"Maloney, Carolyn",(D),255601,41384,306910,83.3,13.5,205919,57575,267692,76.9,21.5,263494,78.14940757664311,21.850592423356886,296985,86.06528949273532,13.934710507264677,34.95200056202244,26.185545324633352
284,NY-13,"Espaillat, Adriano",(D),232925,13727,252393,92.3,5.4,219361,10558,231787,94.6,4.6,229919,95.40794801647536,4.592051983524632,246652,94.43466908843229,5.565330911567715,43.32138015771941,43.4440857644656
285,NY-14,"Ocasio-Cortez, Alexandria",(D),151407,38560,194923,77.7,19.8,136783,30978,169552,80.7,18.3,167761,81.534444835212,18.465555164788004,189967,79.70173767022693,20.298262329773063,28.588448739514057,29.57058258320224
286,NY-15,"Serrano, Jose",(D),179454,9371,191383,93.8,4.9,171366,5315,177129,96.7,3.0,176681,96.99175349924441,3.008246500755599,188825,95.03720376009532,4.962796239904674,43.92391482938245,45.02789124723465
287,NY-16,"Engel, Eliot",(D),212644,63590,283114,75.1,22.5,197365,68373,267814,73.7,25.5,265738,74.27052209318953,25.729477906810466,276234,76.97966217047866,23.02033782952135,25.866373239765785,22.306659841179766
288,NY-17,"Lowey, Nita",(D),186437,122339,318220,58.6,38.4,168020,123190,294401,57.1,41.8,291210,57.69719446447581,42.30280553552419,308776,60.37936886286499,39.62063113713501,9.266079932152117,5.7333322124660455
289,NY-18,"Maloney, Sean",(D),146187,152143,310474,47.1,49.0,149610,137144,290894,51.4,47.1,286754,52.17364012359026,47.82635987640975,298330,49.00177655616264,50.99822344383737,-2.1115123745502373,0.2097778715804992
290,NY-19,"Delgado, Antonio",(D),140518,162265,319452,44.0,50.8,157967,138981,303112,52.1,45.9,296948,53.196856015194584,46.80314398480542,302783,46.40881423329579,53.59118576670421,-4.7044746974170835,1.2329937631848225
291,NY-20,"Tonko, Paul",(D),175384,131557,325081,54.0,40.5,186460,122230,315032,59.2,38.8,308690,60.4036411934303,39.5963588065697,306941,57.13931993444994,42.860680065550056,6.02603100373706,8.439778941420542
292,NY-21,"Stefanik, Elise",(R),111760,150481,279438,40.0,53.9,138889,122471,265850,52.2,46.1,261360,53.14087848178757,46.859121518212426,262241,42.61728715189464,57.38271284810536,-8.49600177881824,1.1770162297778057
293,NY-22,"Brindisi, Anthony",(D),114016,158913,289954,39.3,54.8,135172,136500,277217,48.8,49.2,271672,49.75558762036574,50.24441237963426,272929,41.774967115989874,58.22503288401013,-9.338321814723002,-2.2082746316440236
294,NY-23,"Reed, Tom",(R),115013,158156,290017,39.7,54.5,133949,137312,276891,48.4,49.6,271261,49.38011730399873,50.61988269600127,273169,42.10324011875433,57.89675988124567,-9.010048811958548,-2.583744948011031
295,NY-24,"Katko, John",(R),151021,139763,308574,48.9,45.3,171502,123534,300621,57.0,41.1,295036,58.12917745631042,41.870822543689584,290784,51.93580114449213,48.06419885550787,0.8225122137792553,6.165315204300661
296,NY-25,"Morelle, Joe",(D),182896,128955,329443,55.5,39.1,187753,125897,319454,58.8,39.4,313650,59.8606727243743,40.139327275625696,311851,58.648521248929775,41.351478751070225,7.535232318216899,7.896810472364535
297,NY-26,"Higgins, Brian",(D),175336,115558,304440,57.6,38.0,193362,103743,302388,63.9,34.3,297105,65.08204170242844,34.917958297571566,290894,60.27487675923189,39.72512324076811,9.16158782851901,13.11817945041868
298,NY-27,VACANT ,(R),122107,206869,346771,35.2,59.7,140176,180703,326828,42.9,55.3,320879,43.68500275804899,56.31499724195101,328976,37.1172973104421,62.8827026895579,-13.995991620270779,-8.278859493960773
299,OH-01,"Chabot, Steve",(R),160988,185025,361297,44.6,51.2,168195,190504,363593,46.3,52.4,358699,46.89028963002406,53.109710369975936,346013,46.526575591090506,53.47342440890949,-4.586713339622371,-5.073572621985704
300,OH-02,"Wenstrup, Brad",(R),140773,197877,354868,39.7,55.8,155027,194409,355117,43.7,54.7,349436,44.36491947023203,55.63508052976797,338650,41.568876421083715,58.431123578916285,-9.544412509629161,-7.59894278177773
301,OH-03,"Beatty, Joyce",(D),210445,89824,314155,67.0,28.6,217969,90434,312938,69.7,28.9,308403,70.67667953943379,29.323320460566205,300269,70.0854900106238,29.914509989376192,18.972201079910924,18.71281728742403
302,OH-04,"Jordan, Jim",(R),99641,208715,324648,30.7,64.3,139228,185512,331390,42.0,56.0,324740,42.873683562234405,57.1263164377656,308356,32.31362451192778,67.68637548807223,-18.7996644187851,-9.090178689775357
303,OH-05,"Latta, Bob",(R),124410,214653,359624,34.6,59.7,159592,195075,362052,44.1,53.9,354667,44.99770206982888,55.00229793017112,339063,36.692296121959636,63.307703878040364,-14.42099280875324,-6.966160182180879
304,OH-06,"Johnson, Bill",(R),85512,221852,320064,26.7,69.3,136522,176593,319939,42.7,55.2,313115,43.60123277390096,56.39876722609903,307364,27.821085097799354,72.17891490220066,-23.292203832913522,-8.3626294781088
305,OH-07,"Gibbs, Bob",(R),108004,205565,328938,32.8,62.5,147660,179312,333866,44.2,53.7,326972,45.15983019952779,54.84016980047222,313569,34.44345582630936,65.55654417369064,-16.669833104403516,-6.804032052481972
306,OH-08,"Davidson, Warren",(R),104927,223221,342785,30.6,65.1,124478,211436,341543,36.4,61.9,335914,37.05650851110701,62.94349148889299,328148,31.97551104989212,68.02448895010788,-19.137777880820757,-14.90735374090275
307,OH-09,"Kaptur, Marcy",(D),177118,110204,301655,58.7,36.5,217146,99223,321454,67.6,30.9,316369,68.63693977602104,31.363060223978962,287322,61.644426810338224,38.355573189661776,10.531137879625348,16.673077524011276
308,OH-10,"Turner, Michael",(R),153323,178703,348181,44.0,51.3,172942,179813,358592,48.2,50.1,352755,49.0260945982339,50.973905401766096,332026,46.17801015583117,53.821989844168826,-4.935278774881709,-2.9377676537758646
309,OH-11,"Fudge, Marcia",(D),260298,55018,323301,80.5,17.0,298788,59753,361124,82.7,16.5,358541,83.33440248116672,16.665597518833273,315316,82.55147217394614,17.448527826053866,31.43818324323326,31.37054022915696
310,OH-12,"Balderson, Troy",(R),162245,205883,387279,41.9,53.2,167441,207387,381462,43.9,54.4,374828,44.671422625844386,55.32857737415561,368128,44.07298548331015,55.927014516689844,-7.040303447402728,-7.292439626165375
311,OH-13,"Ryan, Tim",(D),163553,142800,319877,51.1,44.6,212616,119625,337776,62.9,35.4,332241,63.99451000930048,36.00548999069952,306353,53.387105724442065,46.612894275557935,2.273816793729189,12.030647757290716
312,OH-14,"Joyce, David",(R),155602,197884,369274,42.1,53.6,179769,192270,377833,47.6,50.9,372039,48.31993420044673,51.680065799553276,353486,44.019282234657105,55.9807177653429,-7.0940066960557715,-3.64392805156303
313,OH-15,"Stivers, Steve",(R),141654,196679,355390,39.9,55.3,161227,180443,347923,46.3,51.9,341670,47.18792987385489,52.8120701261451,338333,41.86821858937792,58.131781410622075,-9.245070341334959,-4.77593237815487
314,OH-16,"Gonzalez, Anthony",(R),145672,207101,368837,39.5,56.1,169108,199650,374209,45.2,53.4,368758,45.85880170735279,54.14119829264721,352773,41.293409643028234,58.706590356971766,-9.819879287684643,-6.105060544656972
315,OK-01,"Hern, Kevin",(R),101757,191343,311506,32.7,61.4,98321,188961,287282,34.2,65.8,287282,34.224559840157056,65.77544015984294,293100,34.71750255885364,65.28249744114638,-16.395786371859238,-17.739302411852705
316,OK-02,"Mullin, Markwayne",(R),62022,198155,271844,22.8,72.9,81179,170983,252162,32.2,67.8,252162,32.19319326464733,67.80680673535267,260177,23.838386944272553,76.16161305572746,-27.274901986440323,-19.770668987362434
317,OK-03,"Lucas, Frank",(R),61179,216078,293417,20.9,73.6,70346,199390,269736,26.1,73.9,269736,26.079574102085,73.920425897915,277257,22.065808978673214,77.93419102132678,-29.047479952039662,-25.88428814992476
318,OK-04,"Cole, Tom",(R),83648,194160,295464,28.3,65.7,86285,176067,262386,32.9,67.1,262352,32.88901933280478,67.11098066719522,277808,30.110004031561367,69.88999596843864,-21.00328489915151,-19.074842919204983
319,OK-05,"Horn, Kendra",(D),111769,149400,280761,39.8,53.2,107416,155924,263306,40.8,59.2,263340,40.78985342143237,59.21014657856764,261169,42.795661047061486,57.204338952938514,-8.31762788365139,-11.174008830577392
320,OR-01,"Bonamici, Suzanne",(D),219412,132160,382673,57.3,34.5,201028,140410,350979,57.3,40.0,341438,58.8768678354489,41.12313216455111,351572,62.40883801895487,37.59116198104513,11.29554908824199,6.913005583439137
321,OR-02,"Walden, Greg",(R),139059,215711,381561,36.4,56.5,139940,196568,345883,40.5,56.8,336508,41.58593554982348,58.41406445017652,354770,39.196944499253036,60.803055500746964,-11.91634443145984,-10.37792670218628
322,OR-03,"Blumenauer, Earl",(D),282346,89678,399204,70.7,22.5,267966,91827,372036,72.0,24.7,359793,74.4778247492308,25.52217525076919,372024,75.89456594198224,24.105434058017764,24.78127701126936,22.513962497221044
323,OR-04,"DeFazio, Peter",(D),180872,180318,392006,46.1,46.0,188563,163931,364440,51.7,45.0,352494,53.49396018088252,46.50603981911749,361190,50.07669093828733,49.92330906171267,-1.0365979924255484,1.530097928872756
324,OR-05,"Schrader, Kurt",(D),180417,164536,373298,48.3,44.1,172991,161439,342657,50.5,47.1,334430,51.72711778249559,48.27288221750441,344953,52.30190779613455,47.69809220386546,1.1886188654216738,-0.23674446951417139
325,PA-01,"Fitzpatrick, Brian",(R),189392,181772,385727,49.1,47.1,180458,174575,359421,50.2,48.6,355033,50.82851453245192,49.17148546754809,371164,51.02650041491093,48.97349958508907,-0.08678851580194902,-1.135347719557842
326,PA-02,"Boyle, Brendan",(D),207087,70641,283972,72.9,24.9,210110,59284,271538,77.4,21.8,269394,77.9935707551022,22.006429244897806,277728,74.56468199101279,25.435318008987213,23.451393060299914,26.029708503092436
327,PA-03,"Evans, Dwight",(D),339631,26238,373594,90.9,7.0,340118,28111,370854,91.7,7.6,368229,92.36589187706564,7.634108122934371,365869,92.82858072151508,7.171419278484922,41.715291790802205,40.402029625055874
328,PA-04,"Dean, Madeleine",(D),221238,147165,382477,57.8,38.5,203536,155314,362827,56.1,42.8,358850,56.71896335516232,43.28103664483768,368403,60.053256895302155,39.946743104697845,8.939967964589279,4.755101103152562
329,PA-05,"Gay Scanlon, Mary ",(D),230067,126362,367453,62.6,34.4,223552,125727,352632,63.4,35.7,349279,64.00384792672907,35.996152073270935,356429,64.547778098864,35.452221901135985,13.434489168151124,12.039985674719304
330,PA-06,"Houlahan, Chrissy",(D),185851,153016,353374,52.6,43.3,169019,158459,331423,51.0,47.8,327478,51.612322049114745,48.38767795088525,338867,54.84482112451198,45.15517887548802,3.7315321937991044,-0.3515402028950163
331,PA-07,"Wild, Susan",(D),160356,156777,329510,48.7,47.6,158652,137646,300110,52.9,45.9,296298,53.544742117732824,46.455257882267176,317133,50.56427429501187,49.43572570498812,-0.5490146357010062,1.5808798657230625
332,PA-08,"Cartwright, Matt",(D),135605,165198,310154,43.7,53.3,158893,124466,287086,55.3,43.4,283359,56.074802635525955,43.92519736447404,300803,45.0809998570493,54.9190001429507,-6.032289073663577,4.110940383516194
333,PA-09,"Meuser, Dan",(R),97813,205181,315463,31.0,65.0,118960,164933,288583,41.2,57.2,283893,41.903111383514215,58.096888616485785,302994,32.28215740245681,67.71784259754318,-18.831131528256066,-10.060750868495546
334,PA-10,"Perry, Scott",(R),150112,181044,346108,43.4,52.3,148361,169759,322536,46.0,52.6,318120,46.63680372186596,53.36319627813404,331156,45.329693558322965,54.67030644167703,-5.783595372389911,-5.327058530143802
335,PA-11,"Smucker, Lloyd",(R),115372,201557,332899,34.7,60.5,116033,184712,305314,38.0,60.5,300745,38.5818550599345,61.4181449400655,316929,36.40310605845473,63.59689394154526,-14.710182872258144,-13.382007192075264
336,PA-12,"Keller, Fred",(R),91145,202955,306841,29.7,66.1,103160,172279,280151,36.8,61.5,275439,37.45293876321073,62.54706123678927,294100,30.991159469568174,69.00884053043183,-20.122129461144702,-14.51092348879903
337,PA-13,"Joyce, John",(R),81394,227441,319516,25.5,71.2,94035,195367,293398,32.1,66.6,289402,32.492864596651025,67.50713540334897,308835,26.35517347450904,73.64482652549096,-24.758115456203836,-19.470997655358737
338,PA-14,"Reschenthaler, Guy",(R),112884,209542,333028,33.9,62.9,125404,180087,309063,40.6,58.3,305491,41.04998183252535,58.95001816747466,322426,35.01082418911626,64.98917581088374,-16.102464741596613,-10.913880419484414
339,PA-15,"Thompson, Glenn",(R),82000,215661,308943,26.5,69.8,102940,180414,288080,35.7,62.6,283354,36.32911481750743,63.670885182492576,297661,27.548116817453412,72.45188318254658,-23.565172113259464,-15.63474743450233
340,PA-16,"Kelly, Mike",(R),122577,187144,323079,37.9,57.9,144196,159031,307365,46.9,51.7,303227,47.55381282009847,52.44618717990153,309721,39.57658666993843,60.42341333006157,-11.536702260774447,-4.41004943191129
341,PA-17,"Lamb, Conor",(D),178351,188065,380743,46.8,49.4,170762,187015,361853,47.2,51.7,357777,47.7286130746247,52.27138692537531,366416,48.67445744727304,51.32554255272696,-2.4388314834398344,-4.2352491773850645
342,PA-18,"Doyle, Mike",(D),224898,125091,361913,62.1,34.6,222094,123263,349821,63.5,35.2,345357,64.30852711831525,35.691472881684746,349989,64.25859098428808,35.74140901571192,13.1453020535752,12.344664866305493
343,RI-01,"Cicilline, David",(D),130682,75510,216116,60.5,34.9,141332,68685,213460,66.2,32.2,210017,67.29550464962361,32.7044953503764,206192,63.37879258167145,36.62120741832855,12.265503650958571,15.331642397613848
344,RI-02,"Langevin, Jim",(D),121843,105033,238589,51.1,44.0,138345,88519,231208,59.8,38.3,226864,60.98146907398265,39.01853092601735,226876,53.70466686648213,46.29533313351787,2.591377935769252,9.01760682197289
345,SC-01,"Cunningham, Joe",(D),134685,178052,333021,40.4,53.5,119756,173550,297933,40.2,58.3,293306,40.829713677865435,59.17028632213456,312737,43.06653833732497,56.93346166267502,-8.046750593387905,-11.134148574144326
346,SC-02,"Wilson, Joe",(R),120591,175985,312625,38.6,56.3,113338,170005,287443,39.4,59.1,283343,40.000282343308285,59.99971765669171,296576,40.6610784419508,59.33892155804921,-10.452210488762077,-11.963579908701476
347,SC-03,"Duncan, Jeff",(R),82527,190540,284348,29.0,67.0,89494,170173,263638,33.9,64.5,259667,34.464910828099065,65.53508917190094,273067,30.22225314666364,69.77774685333637,-20.891035784049237,-17.498951423910697
348,SC-04,"Timmons, William",(R),103975,181634,301747,34.5,60.2,99387,170679,274554,36.2,62.2,270066,36.80100419897359,63.19899580102641,285609,36.404665119096386,63.59533488090361,-14.70862381161649,-15.162858053036175
349,SC-05,"Norman, Ralph",(R),118791,175391,306200,38.8,57.3,124832,157710,286200,43.6,55.1,282542,44.18174996991598,55.81825003008403,294182,40.380104833062525,59.619895166937475,-10.733184097650351,-7.7821122820937845
350,SC-06,"Clyburn, Jim",(D),178159,80741,266848,66.8,30.3,195131,77299,275266,70.9,28.1,272430,71.62610578864296,28.373894211357047,258900,68.81382773271534,31.186172267284668,17.700538802002463,19.6622435366332
351,SC-07,"Rice, Tom",(R),116645,173046,298237,39.1,58.0,124002,152230,279085,44.4,54.5,276232,44.890526803556426,55.109473196443574,289691,40.26531718279132,59.734682817208686,-10.847971747921555,-7.073335448453335
352,SD-AL,"Johnson, Dusty",(R),117466,227731,370111,31.7,61.5,145039,210610,363809,39.9,57.9,355649,40.78150086180476,59.21849913819525,345197,34.02868506968485,65.97131493031515,-17.08460386102803,-11.182361390205003
353,TN-01,"Roe, Phil",(R),52240,203668,265493,19.7,76.7,65767,186310,256324,25.7,72.7,252077,26.09004391515291,73.9099560848471,255908,20.41358613251637,79.58641386748363,-30.699702798196505,-25.87381833685685
354,TN-02,"Burchett, Tim",(R),86214,188956,290193,29.7,65.1,85525,186368,276952,30.9,67.3,271893,31.455388700702112,68.54461129929788,275170,31.33117709052586,68.66882290947414,-19.782111840187017,-20.50847355130765
355,TN-03,"Fleischmann, Chuck",(R),83524,180932,276457,30.2,65.4,95226,171838,271565,35.1,63.3,267064,35.65662163376569,64.34337836623432,264456,31.58332577063859,68.4166742293614,-19.529963160074285,-16.307240618244073
356,TN-04,"DesJarlais, Scott",(R),75831,189613,276582,27.4,68.6,86133,169977,260182,33.1,65.3,256110,33.631252196321896,66.3687478036781,265444,28.567607480297163,71.43239251970283,-22.545681450415714,-18.332610055687866
357,TN-05,"Cooper, Jim",(D),156608,105776,276959,56.5,38.2,152939,116229,273794,55.9,42.5,269168,56.81916126731261,43.18083873268739,262384,59.68656625403989,40.31343374596012,8.573277323327012,4.8552990153028475
358,TN-06,"Rose, John",(R),70549,216461,297967,23.7,72.6,82297,192662,278928,29.5,69.1,274959,29.930644205136037,70.06935579486397,287010,24.580676631476255,75.41932336852375,-26.53261229923662,-22.033218046873724
359,TN-07,"Green, Mark",(R),82313,196848,291561,28.2,67.5,92042,183757,279796,32.9,65.7,275799,33.372854868944415,66.62714513105558,279161,29.485852250135224,70.51414774986478,-21.627436680577652,-18.591007383065346
360,TN-08,"Kustoff, David",(R),91025,196702,296672,30.7,66.3,100213,201645,305053,32.9,66.1,301858,33.19872257816589,66.8012774218341,287727,31.635890966089384,68.36410903391061,-19.477397964623492,-18.76513967384387
361,TN-09,"Cohen, Steve",(D),172391,43970,222353,77.5,19.8,200568,53544,255982,78.4,20.9,254112,78.9289761994711,21.071023800528902,216361,79.67748346513466,20.32251653486534,28.56419453442178,26.965113947461333
362,TX-01,"Gohmert, Louie",(R),66389,189604,262492,25.3,72.2,69858,181835,254055,27.5,71.6,251693,27.755241504531313,72.24475849546869,255993,25.933912255413233,74.06608774458677,-25.179376675299643,-24.20862074747845
363,TX-02,"Crenshaw, Dan",(R),119659,145530,277873,43.1,52.4,88751,157094,249569,35.6,62.9,245845,36.10038845614106,63.89961154385894,265189,45.122158158897996,54.877841841102004,-5.9911307718148805,-15.8634737958687
364,TX-03,"Taylor, Van",(R),129384,174561,318536,40.6,54.8,93290,175383,272664,34.2,64.3,268673,34.722506541409075,65.27749345859093,303945,42.5682278043725,57.431772195627495,-8.545061126340379,-17.241355710600686
365,TX-04,"Ratcliffe, John",(R),60841,210587,279188,21.8,75.4,63559,189554,256123,24.8,74.0,253113,25.110918838621487,74.88908116137851,271428,22.415152452952533,77.58484754704746,-28.698136477760343,-26.852943413388275
366,TX-05,"Gooden, Lance",(R),79759,145841,232735,34.3,62.7,73085,137239,212669,34.4,64.5,210324,34.748768566592496,65.25123143340751,225600,35.354166666666664,64.64583333333334,-15.759122264046212,-17.215093685417266
367,TX-06,"Wright, Ron",(R),115272,148945,274848,41.9,54.2,103444,146985,253795,40.8,57.9,250429,41.306717672474036,58.693282327525964,264217,43.62777565410249,56.37222434589751,-7.485513276610384,-10.657144579535725
368,TX-07,"Fletcher, Lizzie",(D),124722,121204,257308,48.5,47.1,92499,143631,239767,38.6,59.9,236130,39.17291322576546,60.82708677423453,245926,50.715255808657886,49.284744191342114,-0.39803312205499,-12.790949026244299
369,TX-08,"Brady, Kevin",(R),70532,214605,295099,23.9,72.7,55273,195742,254167,21.7,77.0,251015,22.01979961356891,77.9802003864311,285137,24.736179450579897,75.2638205494201,-26.37710948013298,-29.94406263844085
370,TX-09,"Green, Al",(D),151559,34447,191042,79.3,18.0,145332,39392,186267,78.0,21.1,184724,78.67521274983218,21.324787250167816,186006,81.4807049234971,18.51929507650291,30.367415992784224,26.711350497822423
371,TX-10,"McCaul, Michael",(R),135984,164912,315133,43.2,52.3,104839,159714,270136,38.8,59.1,264553,39.62873223890865,60.37126776109135,300896,45.1930235031373,54.8069764968627,-5.920265427575579,-12.335130013101114
372,TX-11,"Conaway, Michael",(R),47468,193620,248860,19.1,77.8,45070,182355,230331,19.6,79.2,227425,19.81752226008574,80.18247773991426,241088,19.68907618794797,80.31092381205202,-31.424212742764908,-32.14633999192402
373,TX-12,"Granger, Kay",(R),92549,177939,282691,32.7,62.9,79147,166992,249826,31.7,66.8,246139,32.15540812305242,67.84459187694758,270488,34.215565940078676,65.78443405992132,-16.8977229906342,-19.808454128957344
374,TX-13,"Thornberry, Mac",(R),40253,190838,238846,16.9,79.9,42521,184104,229545,18.5,80.2,226625,18.762713734142306,81.2372862658577,231091,17.41867922160534,82.58132077839466,-33.69460970910754,-33.20114851786745
