,district,incumbent,party,dem_20,rep_20,tot_20,dem_pct_20,rep_pct_20,dem_16,rep_16,tot_16,dem_pct_16,rep_pct_16,dem_12,rep_12,tot_12,dem_pct_12,rep_pct_12,2p_tot_20,dem_2p_20,rep_2p_20,2p_tot_16,dem_2p_16,rep_2p_16,2p_tot_12,dem_2p_12,rep_2p_12,lean_16,lean_20,lean_12
267,NM-03,Teresa Leger Fernandez,(D),187785,130600,325671,57.7,40.1,144621,102323,279053,51.8,36.7,155982,104871,271171,57.5,38.7,318385,58.98047960802173,41.01952039197826,246944,58.56428987948685,41.43571012051315,260853,59.79689710296604,40.20310289703396,7.451000948773974,6.710644683815261,7.833034850956281
268,NV-01,Dina Titus,(D),143424,84976,233349,61.5,36.4,121321,64233,196840,61.6,32.6,123205,60813,187686,65.6,32.4,228400,62.79509632224168,37.20490367775832,185554,65.38312297228839,34.61687702771161,184018,66.95268941081851,33.04731058918149,14.269834041575514,10.525261398035212,14.988827158808746
269,NV-02,Mark Amodei,(R),171024,210255,392617,43.6,53.6,129318,169631,326011,39.7,52.0,131542,155187,293476,44.8,52.9,381279,44.855342151023265,55.14465784897673,298949,43.25754560142365,56.74245439857635,286729,45.8767686561178,54.1232313438822,-7.855743329289226,-7.4144927731832055,-6.0870935958919645
270,NV-03,Susie Lee,(D),214181,213302,435797,49.1,48.9,151552,154815,325602,46.5,47.5,140501,138238,283656,49.5,48.7,427483,50.10281110593871,49.89718889406129,306367,49.46746875479408,50.53253124520592,278739,50.40593530148275,49.59406469851725,-1.645820175918793,-2.167023818267758,-1.557926950527012
271,NV-04,Steven Horsford,(D),174857,161358,343613,50.9,47.0,137070,123380,276932,49.5,44.6,136124,109330,250100,54.4,43.7,336215,52.00749520396175,47.99250479603825,260450,52.628143597619506,47.371856402380494,245454,55.45804916603518,44.54195083396482,1.5148546669066292,-0.26233972024471797,3.49418691402542
272,NY-01,Lee Zeldin,(R),182793,198826,386329,47.3,51.5,141900,183233,336437,42.2,54.5,146708,145115,295673,49.6,49.1,381619,47.89934463430804,52.10065536569196,325133,43.64367812556708,56.35632187443292,291823,50.272939418757254,49.72706058124274,-7.469610805145798,-4.370490289898434,-1.6909228332525075
273,NY-02,Andrew Garbarino,(R),168779,183204,356124,47.4,51.4,137680,165908,313286,43.9,53.0,140817,128791,272663,51.6,47.2,351983,47.950895355741615,52.04910464425839,303588,45.35093613713322,54.649063862866775,269608,52.23027506602178,47.76972493397822,-5.762352793579659,-4.318939568464856,0.2664128140120212
274,NY-03,Tom Suozzi,(D),216247,175089,395436,54.7,44.3,178288,156942,345275,51.6,45.5,155451,147617,306221,50.8,48.2,391336,55.25865241122718,44.74134758877282,335230,53.18378426751782,46.81621573248218,303068,51.29244921931711,48.70755078068289,2.070495336804946,2.988817487020711,-0.671413032692648
275,NY-04,Kathleen Rice,(D),211700,165073,380697,55.6,43.4,179845,147469,336811,53.4,43.8,173508,131750,308119,56.3,42.8,376773,56.187677991788156,43.812322008211844,327314,54.94570962439737,45.05429037560263,305258,56.839787982624536,43.160212017375464,3.8324206936844902,3.9178430675816855,4.8759257306147745
276,NY-05,Gregory Meeks,(D),229459,44495,275508,83.3,16.2,211667,31322,246961,85.7,12.7,192374,19325,212347,90.6,9.1,273954,83.75822218328625,16.241777816713753,242989,87.10970455452716,12.890295445472841,211699,90.87147317653839,9.128526823461613,35.99641562381428,31.48838725907978,38.907610924528626
277,NY-06,Grace Meng,(D),152725,92371,247255,61.8,37.4,134970,66487,207285,65.1,32.1,125496,57455,185058,67.8,31.0,245096,62.31231843848941,37.687681561510594,201457,66.9969273840075,33.003072615992494,182951,68.59541625899831,31.40458374100169,15.88363845329463,10.042483514282942,16.63155400698855
278,NY-07,Nydia Velázquez,(D),190811,40366,233221,81.8,17.3,177664,21198,204473,86.9,10.4,159552,18671,180591,88.3,10.3,231177,82.53892039432988,17.46107960567011,198862,89.34034657199464,10.65965342800535,178223,89.52379883628937,10.476201163710632,38.22705764128177,30.269085470123407,37.55993658427961
279,NY-08,Hakeem Jeffries,(D),234960,46711,283554,82.9,16.5,215689,34356,254930,84.6,13.5,210018,23869,235295,89.3,10.1,281671,83.41646814901073,16.583531850989274,250045,86.26007318682638,13.739926813173629,233887,89.7946444223065,10.205355577693503,35.1467842561135,31.146633224804255,37.83078217029674
280,NY-09,Yvette Clarke,(D),232347,50873,285350,81.4,17.8,211812,36600,253789,83.5,14.4,204281,33156,239547,85.3,13.8,283220,82.03763858484571,17.962361415154295,248412,85.26641225061591,14.733587749384089,237437,86.03587477941517,13.964125220584828,34.15312331990304,29.767803660639238,34.072012527405406
281,NY-10,Jerry Nadler,(D),218141,65611,286527,76.1,22.9,205114,49179,261945,78.3,18.8,173650,58992,235821,73.6,25.0,283752,76.87734359581606,23.122656404183935,254293,80.6604979295537,19.339502070446297,232642,74.64258388425134,25.35741611574866,29.547208998840823,24.607508671609587,22.678721632241576
282,NY-11,Nicole Malliotakis,(R),132366,163857,298863,44.3,54.8,108807,133232,248457,43.8,53.6,110407,101262,213991,51.6,47.3,296223,44.68457884769245,55.31542115230755,242039,44.95432554257785,55.04567445742216,211669,52.16021240710732,47.83978759289268,-6.158963388135028,-7.585256076514021,0.19635015509756215
283,NY-12,Carolyn Maloney,(D),280012,49337,332820,84.1,14.8,255601,41384,306910,83.3,13.5,205919,57575,267692,76.9,21.5,329349,85.01984217349985,14.980157826500157,296985,86.06528949273532,13.934710507264677,263494,78.14940757664311,21.850592423356886,34.95200056202244,32.75000724929338,26.185545324633352
284,NY-13,Adriano Espaillat,(D),233234,29526,264872,88.1,11.1,232925,13727,252393,92.3,5.4,219361,10558,231787,94.6,4.6,262760,88.76312985233673,11.236870147663266,246652,94.43466908843229,5.565330911567715,229919,95.40794801647536,4.592051983524632,43.32138015771941,36.49329492813026,43.4440857644656
285,NY-14,Alexandria Ocasio-Cortez,(D),161973,57174,220982,73.3,25.9,151407,38560,194923,77.7,19.8,136783,30978,169552,80.7,18.3,219147,73.91066270585497,26.089337294145025,189967,79.70173767022693,20.298262329773063,167761,81.534444835212,18.465555164788004,28.588448739514057,21.640827781648504,29.57058258320224
286,NY-15,Ritchie Torres,(D),171328,25855,198198,86.4,13.0,179454,9371,191383,93.8,4.9,171366,5315,177129,96.7,3.0,197183,86.88781487247887,13.112185127521137,188825,95.03720376009532,4.962796239904674,176681,96.99175349924441,3.008246500755599,43.92391482938245,34.6179799482724,45.02789124723465
287,NY-16,Jamaal Bowman,(D),232782,73665,309170,75.3,23.8,212644,63590,283114,75.1,22.5,197365,68373,267814,73.7,25.5,306447,75.96158552702424,24.03841447297575,276234,76.97966217047866,23.02033782952135,265738,74.27052209318953,25.729477906810466,25.866373239765785,23.69175060281777,22.306659841179766
288,NY-17,Mondaire Jones,(D),212254,140322,356203,59.6,39.4,186437,122339,318220,58.6,38.4,168020,123190,294401,57.1,41.8,352576,60.20092121982211,39.799078780177894,308776,60.37936886286499,39.62063113713501,291210,57.69719446447581,42.30280553552419,9.266079932152117,7.931086295615643,5.7333322124660455
289,NY-18,Sean Patrick Maloney,(D),184181,166448,355716,51.8,46.8,146187,152143,310474,47.1,49.0,149610,137144,290894,51.4,47.1,350629,52.52874120509142,47.47125879490858,298330,49.00177655616264,50.99822344383737,286754,52.17364012359026,47.82635987640975,-2.1115123745502373,0.2589062808849505,0.2097778715804992
290,NY-19,Antonio Delgado,(D),182965,177569,367482,49.8,48.3,140518,162265,319452,44.0,50.8,157967,138981,303112,52.1,45.9,360534,50.748334415062104,49.251665584937896,302783,46.40881423329579,53.59118576670421,296948,53.196856015194584,46.80314398480542,-4.7044746974170835,-1.5215005091443672,1.2329937631848225
291,NY-20,Paul Tonko,(D),217340,141619,366382,59.3,38.7,175384,131557,325081,54.0,40.5,186460,122230,315032,59.2,38.8,358959,60.54730484540018,39.45269515459983,306941,57.13931993444994,42.860680065550056,308690,60.4036411934303,39.5963588065697,6.02603100373706,8.277469921193706,8.439778941420542
292,NY-21,Elise Stefanik,(R),141679,175345,323276,43.8,54.2,111760,150481,279438,40.0,53.9,138889,122471,265850,52.2,46.1,317024,44.69030735843343,55.30969264156656,262241,42.61728715189464,57.38271284810536,261360,53.14087848178757,46.859121518212426,-8.49600177881824,-7.579527565773041,1.1770162297778057
293,NY-22,Claudia Tenney,(R),139998,177147,323896,43.2,54.7,114016,158913,289954,39.3,54.8,135172,136500,277217,48.8,49.2,317145,44.14321524854562,55.85678475145438,272929,41.774967115989874,58.22503288401013,271672,49.75558762036574,50.24441237963426,-9.338321814723002,-8.126619675660848,-2.2082746316440236
294,NY-23,Tom Reed,(R),139037,175243,321276,43.3,54.5,115013,158156,290017,39.7,54.5,133949,137312,276891,48.4,49.6,314280,44.23984981545119,55.760150184548806,273169,42.10324011875433,57.89675988124567,271261,49.38011730399873,50.61988269600127,-9.010048811958548,-8.029985108755284,-2.583744948011031
295,NY-24,John Katko,(R),186983,155222,349961,53.4,44.4,151021,139763,308574,48.9,45.3,171502,123534,300621,57.0,41.1,342205,54.64063938282608,45.35936061717392,290784,51.93580114449213,48.06419885550787,295036,58.12917745631042,41.870822543689584,0.8225122137792553,2.3708044586196095,6.165315204300661
296,NY-25,Joe Morelle,(D),218504,137342,363605,60.1,37.8,182896,128955,329443,55.5,39.1,187753,125897,319454,58.8,39.4,355846,61.40409053354541,38.59590946645459,311851,58.648521248929775,41.351478751070225,313650,59.8606727243743,40.139327275625696,7.535232318216899,9.134255609338936,7.896810472364535
297,NY-26,Brian Higgins,(D),209957,119410,335256,62.6,35.6,175336,115558,304440,57.6,38.0,193362,103743,302388,63.9,34.3,329367,63.74560900150895,36.25439099849104,290894,60.27487675923189,39.72512324076811,297105,65.08204170242844,34.917958297571566,9.16158782851901,11.475774077302482,13.11817945041868
298,NY-27,Chris Jacobs,(R),162337,224305,394811,41.1,56.8,122107,206869,346771,35.2,59.7,140176,180703,326828,42.9,55.3,386642,41.98638533837503,58.01361466162497,328976,37.1172973104421,62.8827026895579,320879,43.68500275804899,56.31499724195101,-13.995991620270779,-10.283449585831441,-8.278859493960773
299,OH-01,Steve Chabot,(R),185947,198433,390226,47.7,50.9,160988,185025,361297,44.6,51.2,168195,190504,363593,46.3,52.4,384380,48.37582600551538,51.62417399448462,346013,46.526575591090506,53.47342440890949,358699,46.89028963002406,53.109710369975936,-4.586713339622371,-3.8940089186910924,-5.073572621985704
300,OH-02,Brad Wenstrup,(R),165593,214600,385916,42.9,55.6,140773,197877,354868,39.7,55.8,155027,194409,355117,43.7,54.7,380193,43.554983916063684,56.445016083936316,338650,41.568876421083715,58.431123578916285,349436,44.36491947023203,55.63508052976797,-9.544412509629161,-8.714851008142787,-7.59894278177773
301,OH-03,Joyce Beatty,(D),231278,93890,330494,70.0,28.4,210445,89824,314155,67.0,28.6,217969,90434,312938,69.7,28.9,325168,71.12569502534075,28.874304974659253,300269,70.0854900106238,29.914509989376192,308403,70.67667953943379,29.323320460566205,18.972201079910924,18.855860101134276,18.71281728742403
302,OH-04,Jim Jordan,(R),110336,237144,353273,31.2,67.1,99641,208715,324648,30.7,64.3,139228,185512,331390,42.0,56.0,347480,31.753194428456315,68.24680557154369,308356,32.31362451192778,67.68637548807223,324740,42.873683562234405,57.1263164377656,-18.7996644187851,-20.516640495750156,-9.090178689775357
303,OH-05,Bob Latta,(R),141528,237762,385874,36.7,61.6,124410,214653,359624,34.6,59.7,159592,195075,362052,44.1,53.9,379290,37.31392865617338,62.68607134382662,339063,36.692296121959636,63.307703878040364,354667,44.99770206982888,55.00229793017112,-14.42099280875324,-14.95590626803309,-6.966160182180879
304,OH-06,Bill Johnson,(R),91296,248554,344239,26.5,72.2,85512,221852,320064,26.7,69.3,136522,176593,319939,42.7,55.2,339850,26.8636163013094,73.1363836986906,307364,27.821085097799354,72.17891490220066,313115,43.60123277390096,56.39876722609903,-23.292203832913522,-25.40621862289707,-8.3626294781088
305,OH-07,Bob Gibbs,(R),120706,237313,363357,33.2,65.3,108004,205565,328938,32.8,62.5,147660,179312,333866,44.2,53.7,358019,33.71497043453001,66.28502956546998,313569,34.44345582630936,65.55654417369064,326972,45.15983019952779,54.84016980047222,-16.669833104403516,-18.55486448967646,-6.804032052481972
306,OH-08,Warren Davidson,(R),119846,243068,368357,32.5,66.0,104927,223221,342785,30.6,65.1,124478,211436,341543,36.4,61.9,362914,33.0232506874907,66.9767493125093,328148,31.97551104989212,68.02448895010788,335914,37.05650851110701,62.94349148889299,-19.137777880820757,-19.24658423671577,-14.90735374090275
307,OH-09,Marcy Kaptur,(D),184337,124569,313540,58.8,39.7,177118,110204,301655,58.7,36.5,217146,99223,321454,67.6,30.9,308906,59.6741403533761,40.32585964662389,287322,61.644426810338224,38.355573189661776,316369,68.63693977602104,31.363060223978962,10.531137879625348,7.404305429169632,16.673077524011276
308,OH-10,Mike Turner,(R),172471,188673,367302,47.0,51.4,153323,178703,348181,44.0,51.3,172942,179813,358592,48.2,50.1,361144,47.756850453004894,52.243149546995106,332026,46.17801015583117,53.821989844168826,352755,49.0260945982339,50.973905401766096,-4.935278774881709,-4.512984471201577,-2.9377676537758646
309,OH-11,Shontel Brown,(D),252725,60902,316805,79.8,19.2,260298,55018,323301,80.5,17.0,298788,59753,361124,82.7,16.5,313627,80.58139127052199,19.41860872947801,315316,82.55147217394614,17.448527826053866,358541,83.33440248116672,16.665597518833273,31.43818324323326,28.31155634631552,31.37054022915696
310,OH-12,Troy Balderson,(R),206386,232901,446172,46.3,52.2,162245,205883,387279,41.9,53.2,167441,207387,381462,43.9,54.4,439287,46.982041353374896,53.0179586466251,368128,44.07298548331015,55.927014516689844,374828,44.671422625844386,55.32857737415561,-7.040303447402728,-5.287793570831575,-7.292439626165375
311,OH-13,Tim Ryan,(D),171245,159938,335896,51.0,47.6,163553,142800,319877,51.1,44.6,212616,119625,337776,62.9,35.4,331183,51.70706225863042,48.29293774136957,306353,53.387105724442065,46.612894275557935,332241,63.99451000930048,36.00548999069952,2.273816793729189,-0.5627726655760483,12.030647757290716
312,OH-14,David Joyce,(R),185689,222983,413841,44.9,53.9,155602,197884,369274,42.1,53.6,179769,192270,377833,47.6,50.9,408672,45.43717210868374,54.56282789131627,353486,44.019282234657105,55.9807177653429,372039,48.31993420044673,51.680065799553276,-7.0940066960557715,-6.832662815522731,-3.64392805156303
313,OH-15,Mike Carey,(R),166098,221898,393949,42.2,56.3,141654,196679,355390,39.9,55.3,161227,180443,347923,46.3,51.9,387996,42.80920421860019,57.19079578139981,338333,41.86821858937792,58.131781410622075,341670,47.18792987385489,52.8120701261451,-9.245070341334959,-9.460630705606278,-4.77593237815487
314,OH-16,Anthony Gonzalez,(R),173685,232207,411139,42.2,56.5,145672,207101,368837,39.5,56.1,169108,199650,374209,45.2,53.4,405892,42.79093946172873,57.20906053827126,352773,41.293409643028234,58.706590356971766,368758,45.85880170735279,54.14119829264721,-9.819879287684643,-9.478895462477738,-6.105060544656972
315,OK-01,Kevin Hern,(R),125905,202879,337495,37.3,60.1,101757,191343,311506,32.7,61.4,98321,188961,287282,34.2,65.8,328784,38.29413840089542,61.70586159910458,293100,34.71750255885364,65.28249744114638,287282,34.224559840157056,65.77544015984294,-16.395786371859238,-13.97569652331105,-17.739302411852705
316,OK-02,Markwayne Mullin,(R),64353,221123,290575,22.1,76.1,62022,198155,271844,22.8,72.9,81179,170983,252162,32.2,67.8,285476,22.54235032016702,77.45764967983298,260177,23.838386944272553,76.16161305572746,252162,32.19319326464733,67.80680673535267,-27.274901986440323,-29.72748460403945,-19.770668987362434
317,OK-03,Frank Lucas,(R),72141,232416,311625,23.1,74.6,61179,216078,293417,20.9,73.6,70346,199390,269736,26.1,73.9,304557,23.687191560200553,76.31280843979945,277257,22.065808978673214,77.93419102132678,269736,26.079574102085,73.920425897915,-29.047479952039662,-28.582643364005918,-25.88428814992476
318,OK-04,Tom Cole,(R),101120,207214,315917,32.0,65.6,83648,194160,295464,28.3,65.7,86285,176067,262386,32.9,67.1,308334,32.79560476625997,67.20439523374003,277808,30.110004031561367,69.88999596843864,262352,32.88901933280478,67.11098066719522,-21.00328489915151,-19.4742301579465,-19.074842919204983
319,OK-05,Stephanie Bice,(R),140371,156648,305087,46.0,51.3,111769,149400,280761,39.8,53.2,107416,155924,263306,40.8,59.2,297019,47.25993959982358,52.740060400176425,261169,42.795661047061486,57.204338952938514,263340,40.78985342143237,59.21014657856764,-8.31762788365139,-5.009895324382889,-11.174008830577392
320,OR-01,Suzanne Bonamici,(D),298753,160808,472277,63.3,34.0,219412,132160,382673,57.3,34.5,201028,140410,350979,57.3,40.0,459561,65.00834492047845,34.99165507952154,351572,62.40883801895487,37.59116198104513,341438,58.8768678354489,41.12313216455111,11.29554908824199,12.73850999627198,6.913005583439137
321,OR-02,Cliff Bentz,(R),197922,261602,470391,42.1,55.6,139059,215711,381561,36.4,56.5,139940,196568,345883,40.5,56.8,459524,43.07109095498821,56.9289090450118,354770,39.196944499253036,60.803055500746964,336508,41.58593554982348,58.41406445017652,-11.91634443145984,-9.198743969218263,-10.37792670218628
322,OR-03,Earl Blumenauer,(D),356659,112556,479782,74.3,23.5,282346,89678,399204,70.7,22.5,267966,91827,372036,72.0,24.7,469215,76.01184957855142,23.98815042144859,372024,75.89456594198224,24.105434058017764,359793,74.4778247492308,25.52217525076919,24.78127701126936,23.74201465434495,22.513962497221044
323,OR-04,Peter DeFazio,(D),238619,219851,470962,50.7,46.7,180872,180318,392006,46.1,46.0,188563,163931,364440,51.7,45.0,458470,52.046807860928745,47.95319213907126,361190,50.07669093828733,49.92330906171267,352494,53.49396018088252,46.50603981911749,-1.0365979924255484,-0.22302706327772626,1.530097928872756
324,OR-05,Kurt Schrader,(D),248430,203631,463820,53.6,43.9,180417,164536,373298,48.3,44.1,172991,161439,342657,50.5,47.1,452061,54.95497289082668,45.04502710917332,344953,52.30190779613455,47.69809220386546,334430,51.72711778249559,48.27288221750441,1.1886188654216738,2.6851379666202106,-0.23674446951417139
325,PA-01,Brian Fitzpatrick,(R),233446,207433,445566,52.4,46.6,189392,181772,385727,49.1,47.1,180458,174575,359421,50.2,48.6,440879,52.950129173764225,47.04987082623577,371164,51.02650041491093,48.97349958508907,355033,50.82851453245192,49.17148546754809,-0.08678851580194902,0.680294249557754,-1.135347719557842
326,PA-02,Brendan Boyle,(D),207491,86128,295805,70.1,29.1,207087,70641,283972,72.9,24.9,210110,59284,271538,77.4,21.8,293619,70.66674840524625,29.333251594753744,277728,74.56468199101279,25.435318008987213,269394,77.9935707551022,22.006429244897806,23.451393060299914,18.396913481039782,26.029708503092436
327,PA-03,Dwight Evans,(D),357956,31769,392103,91.3,8.1,339631,26238,373594,90.9,7.0,340118,28111,370854,91.7,7.6,389725,91.84835460901918,8.15164539098082,365869,92.82858072151508,7.171419278484922,368229,92.36589187706564,7.634108122934371,41.715291790802205,39.57851968481271,40.402029625055874
328,PA-04,Madeleine Dean,(D),276491,168191,449359,61.5,37.4,221238,147165,382477,57.8,38.5,203536,155314,362827,56.1,42.8,444682,62.1772412645441,37.8227587354559,368403,60.053256895302155,39.946743104697845,358850,56.71896335516232,43.28103664483768,8.939967964589279,9.90740634033763,4.755101103152562
329,PA-05,Mary Gay Scanlon,(D),263644,137678,404738,65.1,34.0,230067,126362,367453,62.6,34.4,223552,125727,352632,63.4,35.7,401322,65.69388172091239,34.30611827908761,356429,64.547778098864,35.452221901135985,349279,64.00384792672907,35.996152073270935,13.434489168151124,13.424046796705916,12.039985674719304
330,PA-06,Chrissy Houlahan,(D),232017,170600,407525,56.9,41.9,185851,153016,353374,52.6,43.3,169019,158459,331423,51.0,47.8,402617,57.62722388771463,42.37277611228537,338867,54.84482112451198,45.15517887548802,327478,51.612322049114745,48.38767795088525,3.7315321937991044,5.357388963508157,-0.3515402028950163
331,PA-07,Susan Wild,(D),199283,180774,384606,51.8,47.0,160356,156777,329510,48.7,47.6,158652,137646,300110,52.9,45.9,380057,52.435029482419736,47.56497051758026,317133,50.56427429501187,49.43572570498812,296298,53.544742117732824,46.455257882267176,-0.5490146357010062,0.16519455821326545,1.5808798657230625
332,PA-08,Matt Cartwright,(D),168613,184363,356564,47.3,51.7,135605,165198,310154,43.7,53.3,158893,124466,287086,55.3,43.4,352976,47.76897012828067,52.23102987171933,300803,45.0809998570493,54.9190001429507,283359,56.074802635525955,43.92519736447404,-6.032289073663577,-4.5008647959258,4.110940383516194
333,PA-09,Dan Meuser,(R),122523,232115,359619,34.1,64.5,97813,205181,315463,31.0,65.0,118960,164933,288583,41.2,57.2,354638,34.54875112086127,65.45124887913872,302994,32.28215740245681,67.71784259754318,283893,41.903111383514215,58.096888616485785,-18.831131528256066,-17.721083803345202,-10.060750868495546
334,PA-10,Scott Perry,(R),189803,201367,396974,47.8,50.7,150112,181044,346108,43.4,52.3,148361,169759,322536,46.0,52.6,391170,48.52187028657617,51.478129713423826,331156,45.329693558322965,54.67030644167703,318120,46.63680372186596,53.36319627813404,-5.783595372389911,-3.7479646376303037,-5.327058530143802
335,PA-11,Lloyd Smucker,(R),148521,233074,387414,38.3,60.2,115372,201557,332899,34.7,60.5,116033,184712,305314,38.0,60.5,381595,38.921107456858714,61.078892543141286,316929,36.40310605845473,63.59689394154526,300745,38.5818550599345,61.4181449400655,-14.710182872258144,-13.348727467347757,-13.382007192075264
336,PA-12,Fred Keller,(R),107798,232392,345181,31.2,67.3,91145,202955,306841,29.7,66.1,103160,172279,280151,36.8,61.5,340190,31.68758634880508,68.31241365119493,294100,30.991159469568174,69.00884053043183,275439,37.45293876321073,62.54706123678927,-20.122129461144702,-20.58224857540139,-14.51092348879903
337,PA-13,John Joyce,(R),100543,264266,369191,27.2,71.6,81394,227441,319516,25.5,71.2,94035,195367,293398,32.1,66.6,364809,27.56044944066621,72.43955055933378,308835,26.35517347450904,73.64482652549096,289402,32.492864596651025,67.50713540334897,-24.758115456203836,-24.70938548354026,-19.470997655358737
338,PA-14,Guy Reschenthaler,(R),135824,240206,380075,35.7,63.2,112884,209542,333028,33.9,62.9,125404,180087,309063,40.6,58.3,376030,36.12052229875276,63.87947770124725,322426,35.01082418911626,64.98917581088374,305491,41.04998183252535,58.95001816747466,-16.102464741596613,-16.14931262545371,-10.913880419484414
339,PA-15,Glenn Thompson,(R),96863,250545,351941,27.5,71.2,82000,215661,308943,26.5,69.8,102940,180414,288080,35.7,62.6,347408,27.88162621471008,72.11837378528992,297661,27.548116817453412,72.45188318254658,283354,36.32911481750743,63.670885182492576,-23.565172113259464,-24.38820870949639,-15.63474743450233
340,PA-16,Mike Kelly,(R),145265,213031,363010,40.0,58.7,122577,187144,323079,37.9,57.9,144196,159031,307365,46.9,51.7,358296,40.54329381293679,59.45670618706321,309721,39.57658666993843,60.42341333006157,303227,47.55381282009847,52.44618717990153,-11.536702260774447,-11.726541111269682,-4.41004943191129
341,PA-17,Conor Lamb,(D),221505,209637,436600,50.7,48.0,178351,188065,380743,46.8,49.4,170762,187015,361853,47.2,51.7,431142,51.37634468458187,48.62365531541813,366416,48.67445744727304,51.32554255272696,357777,47.7286130746247,52.27138692537531,-2.4388314834398344,-0.8934902396245974,-4.2352491773850645
342,PA-18,Mike Doyle,(D),252860,134833,392002,64.5,34.4,224898,125091,361913,62.1,34.6,222094,123263,349821,63.5,35.2,387693,65.22170892948802,34.77829107051198,349989,64.25859098428808,35.74140901571192,345357,64.30852711831525,35.691472881684746,13.1453020535752,12.951874005281546,12.344664866305493
343,RI-01,David Cicilline,(D),154430,83607,241561,63.9,34.6,130682,75510,216116,60.5,34.9,141332,68685,213460,66.2,32.2,238037,64.87646878426463,35.12353121573537,206192,63.37879258167145,36.62120741832855,210017,67.29550464962361,32.7044953503764,12.265503650958571,12.60663386005816,15.331642397613848
344,RI-02,Jim Langevin,(D),153056,116315,273437,56.0,42.5,121843,105033,238589,51.1,44.0,138345,88519,231208,59.8,38.3,269371,56.81977644215599,43.180223557844016,226876,53.70466686648213,46.29533313351787,226864,60.98146907398265,39.01853092601735,2.591377935769252,4.54994151794952,9.01760682197289
345,SC-01,Nancy Mace,(R),197288,222708,427594,46.1,52.1,134685,178052,333021,40.4,53.5,119756,173550,297933,40.2,58.3,419996,46.97378070267336,53.02621929732664,312737,43.06653833732497,56.93346166267502,293306,40.829713677865435,59.17028632213456,-8.046750593387905,-5.296054221533112,-11.134148574144326
346,SC-02,Joe Wilson,(R),158948,200210,364935,43.6,54.9,120591,175985,312625,38.6,56.3,113338,170005,287443,39.4,59.1,359158,44.255731460805556,55.74426853919445,296576,40.6610784419508,59.33892155804921,283343,40.000282343308285,59.99971765669171,-10.452210488762077,-8.014103463400915,-11.963579908701476
347,SC-03,Jeff Duncan,(R),102331,228058,335118,30.5,68.1,82527,190540,284348,29.0,67.0,89494,170173,263638,33.9,64.5,330389,30.97288347977687,69.02711652022313,273067,30.22225314666364,69.77774685333637,259667,34.464910828099065,65.53508917190094,-20.891035784049237,-21.296951444429602,-17.498951423910697
348,SC-04,William Timmons,(R),140939,215237,362743,38.9,59.3,103975,181634,301747,34.5,60.2,99387,170679,274554,36.2,62.2,356176,39.57004402317955,60.42995597682045,285609,36.404665119096386,63.59533488090361,270066,36.80100419897359,63.19899580102641,-14.70862381161649,-12.699790901026923,-15.162858053036175
349,SC-05,Ralph Norman,(R),150853,211989,367759,41.0,57.6,118791,175391,306200,38.8,57.3,124832,157710,286200,43.6,55.1,362842,41.575396453552784,58.424603546447216,294182,40.380104833062525,59.619895166937475,282542,44.18174996991598,55.81825003008403,-10.733184097650351,-10.694438470653687,-7.7821122820937845
350,SC-06,Jim Clyburn,(D),194414,92192,290095,67.0,31.8,178159,80741,266848,66.8,30.3,195131,77299,275266,70.9,28.1,286606,67.83319260587706,32.16680739412294,258900,68.81382773271534,31.186172267284668,272430,71.62610578864296,28.373894211357047,17.700538802002463,15.563357681670588,19.6622435366332
351,SC-07,Tom Rice,(R),146768,214709,365085,40.2,58.8,116645,173046,298237,39.1,58.0,124002,152230,279085,44.4,54.5,361477,40.60230664744922,59.39769335255078,289691,40.26531718279132,59.734682817208686,276232,44.890526803556426,55.109473196443574,-10.847971747921555,-11.667528276757253,-7.073335448453335
352,SD-AL,Dusty Johnson,(R),150471,261043,422609,35.6,61.8,117466,227731,370111,31.7,61.5,145039,210610,363809,39.9,57.9,411514,36.5652201383185,63.4347798616815,345197,34.02868506968485,65.97131493031515,355649,40.78150086180476,59.21849913819525,-17.08460386102803,-15.70461478588797,-11.182361390205003
353,TN-01,Diana Harshbarger,(R),70463,242686,318556,22.1,76.2,52240,203668,265493,19.7,76.7,65767,186310,256324,25.7,72.7,313149,22.501429032185957,77.49857096781405,255908,20.41358613251637,79.58641386748363,252077,26.09004391515291,73.9099560848471,-30.699702798196505,-29.768405892020514,-25.87381833685685
354,TN-02,Tim Burchett,(R),124229,228990,360121,34.5,63.6,86214,188956,290193,29.7,65.1,85525,186368,276952,30.9,67.3,353219,35.17053159654492,64.82946840345508,275170,31.33117709052586,68.66882290947414,271893,31.455388700702112,68.54461129929788,-19.782111840187017,-17.099303327661552,-20.50847355130765
355,TN-03,Chuck Fleischmann,(R),110460,219247,335599,32.9,65.3,83524,180932,276457,30.2,65.4,95226,171838,271565,35.1,63.3,329707,33.5024734082079,66.49752659179211,264456,31.58332577063859,68.4166742293614,267064,35.65662163376569,64.34337836623432,-19.529963160074285,-18.767361515998573,-16.307240618244073
356,TN-04,Scott DesJarlais,(R),108734,239401,354562,30.7,67.5,75831,189613,276582,27.4,68.6,86133,169977,260182,33.1,65.3,348135,31.233285937926382,68.76671406207362,265444,28.567607480297163,71.43239251970283,256110,33.631252196321896,66.3687478036781,-22.545681450415714,-21.03654898628009,-18.332610055687866
