,year,state,state_po,special,district,dem,rep,dem_2p_pct
304,2012,OHIO,OH,False,7,137708.0,178104.0,43.604422884500906
305,2012,OHIO,OH,False,8,0.0,246378.0,0.0
306,2012,OHIO,OH,False,9,217771.0,68668.0,76.0270074954877
307,2012,OHIO,OH,False,10,131097.0,208201.0,38.63771669741643
308,2012,OHIO,OH,False,11,258359.0,0.0,100.0
309,2012,OHIO,OH,False,12,134605.0,233869.0,36.530392917817814
310,2012,OHIO,OH,False,13,235492.0,88120.0,72.76986020295911
311,2012,OHIO,OH,False,14,131637.0,183657.0,41.75055662334202
312,2012,OHIO,OH,False,15,128188.0,205274.0,38.441561557238906
313,2012,OHIO,OH,False,16,170600.0,185165.0,47.95300268435624
314,2012,OKLAHOMA,OK,False,1,91421.0,181084.0,33.54837525916955
315,2012,OKLAHOMA,OK,False,2,96081.0,143701.0,40.070147050237296
316,2012,OKLAHOMA,OK,False,3,53472.0,201744.0,20.95166447244687
317,2012,OKLAHOMA,OK,False,4,71846.0,176740.0,28.901868970899407
318,2012,OKLAHOMA,OK,False,5,97504.0,153603.0,38.829662255532504
319,2012,OREGON,OR,False,1,197845.0,109699.0,64.33063236479984
320,2012,OREGON,OR,False,2,96741.0,228043.0,29.786257943741074
321,2012,OREGON,OR,False,3,264979.0,70325.0,79.02649535943502
322,2012,OREGON,OR,False,4,212866.0,140549.0,60.231172983602846
323,2012,OREGON,OR,False,5,177229.0,139223.0,56.00501813861186
324,2012,PENNSYLVANIA,PA,False,1,235394.0,41708.0,84.94850271741092
325,2012,PENNSYLVANIA,PA,False,2,318176.0,33381.0,90.50481145305028
326,2012,PENNSYLVANIA,PA,False,3,123933.0,165826.0,42.77106146832367
327,2012,PENNSYLVANIA,PA,False,4,104643.0,181603.0,36.55701739063603
328,2012,PENNSYLVANIA,PA,False,5,104725.0,177740.0,37.07538987131149
329,2012,PENNSYLVANIA,PA,False,6,143803.0,191725.0,42.85871819937531
330,2012,PENNSYLVANIA,PA,False,7,143509.0,209942.0,40.60223340717667
331,2012,PENNSYLVANIA,PA,False,8,152859.0,199379.0,43.396510314049024
332,2012,PENNSYLVANIA,PA,False,9,105128.0,169177.0,38.325221924500106
333,2012,PENNSYLVANIA,PA,False,10,94227.0,179563.0,34.41579312611856
334,2012,PENNSYLVANIA,PA,False,11,118231.0,166967.0,41.45576055933071
335,2012,PENNSYLVANIA,PA,False,12,163589.0,175352.0,48.26474224127503
336,2012,PENNSYLVANIA,PA,False,13,209901.0,93918.0,69.08751592230901
337,2012,PENNSYLVANIA,PA,False,14,251932.0,75702.0,76.8943394153232
338,2012,PENNSYLVANIA,PA,False,15,128764.0,168960.0,43.2494525130658
339,2012,PENNSYLVANIA,PA,False,16,111185.0,156192.0,41.583606667738806
340,2012,PENNSYLVANIA,PA,False,17,161393.0,106208.0,60.31106012309371
341,2012,PENNSYLVANIA,PA,False,18,122146.0,216727.0,36.044771935208765
342,2012,RHODE ISLAND,RI,False,1,108612.0,83737.0,56.46611107934015
343,2012,RHODE ISLAND,RI,False,2,124067.0,78189.0,61.3415671228542
344,2012,SOUTH CAROLINA,SC,False,1,103557.0,179908.0,36.53255251971143
345,2012,SOUTH CAROLINA,SC,False,2,0.0,196116.0,0.0
346,2012,SOUTH CAROLINA,SC,False,3,84735.0,169512.0,33.3278268770133
347,2012,SOUTH CAROLINA,SC,False,4,89964.0,173201.0,34.185396994281156
348,2012,SOUTH CAROLINA,SC,False,5,123443.0,154324.0,44.441204318727564
349,2012,SOUTH CAROLINA,SC,False,6,218717.0,0.0,100.0
350,2012,SOUTH CAROLINA,SC,False,7,122389.0,153068.0,44.431254242948995
351,2012,SOUTH DAKOTA,SD,False,0,153789.0,207640.0,42.55026575067302
352,2012,TENNESSEE,TN,False,1,47663.0,182252.0,20.730704825696453
353,2012,TENNESSEE,TN,False,2,54522.0,196894.0,21.68597066216947
354,2012,TENNESSEE,TN,False,3,91094.0,157830.0,36.59510533335476
355,2012,TENNESSEE,TN,False,4,102022.0,128568.0,44.24389609263194
356,2012,TENNESSEE,TN,False,5,171621.0,86240.0,66.55562492971019
357,2012,TENNESSEE,TN,False,6,0.0,184383.0,0.0
358,2012,TENNESSEE,TN,False,7,61679.0,182730.0,25.23597739854097
359,2012,TENNESSEE,TN,False,8,79490.0,190923.0,29.39577609064653
360,2012,TENNESSEE,TN,False,9,188422.0,59742.0,75.92640350735805
361,2012,TEXAS,TX,False,1,67222.0,178322.0,27.376763431401297
362,2012,TEXAS,TX,False,2,80512.0,159664.0,33.52208380520951
363,2012,TEXAS,TX,False,3,0.0,187180.0,0.0
364,2012,TEXAS,TX,False,4,60214.0,182679.0,24.79033977924436
365,2012,TEXAS,TX,False,5,69178.0,134091.0,34.0327349472866
366,2012,TEXAS,TX,False,6,98053.0,145019.0,40.339076487625064
367,2012,TEXAS,TX,False,7,85553.0,142793.0,37.4663887258809
368,2012,TEXAS,TX,False,8,51051.0,194043.0,20.829151264412836
369,2012,TEXAS,TX,False,9,144075.0,36139.0,79.94661901961003
