,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,dem_2p_12,demo_cluster,district_id
105,2014,Florida,FL,False,FL-19,80824.0,159354.0,246861,April Freeman,Curt Clawson,False,True,206760.66,708227.98,240178.0,33.651708316332055,66.34829168366795,206760.66,708227.98,914988.64,22.59707399208803,77.40292600791196,0.0,0.0,0.0,0.0,19,-12.950924480118816,-10.9870192781799,39.01293777189095,42.70182823396368,2.6459423408960583,88.8,82.70684923232575,1.1093242126006546,9.685682035252235,5.750667255588147,0.2648259095250499,6.5,670565.0,25780.0,96.29781214771414,3.702187852285864,,1,FL19
106,2014,Florida,FL,False,FL-20,128498.0,28968.0,157466,Alcee L Hastings,Jay Bonner,True,False,339639.0,27809.34,157466.0,81.60364777158243,18.39635222841756,339639.0,27809.34,367448.34,92.4317687759863,7.568231224013694,0.0,0.0,0.0,0.0,20,30.987276291527508,27.16066235564112,82.95113854353727,80.8495098677847,2.6459423408960583,88.8,32.63815980015929,1.7800575628122512,15.379271957135618,49.521667511403955,0.30433169212946204,4.2,685616.0,10729.0,98.45924074991564,1.540759250084369,,3,FL20
107,2014,Florida,FL,False,FL-21,153395.0,,153970,Theodore E Deutch,[],True,[],680604.44,[],,,,680604.44,0.0,680604.44,100.0,0.0,0.0,0.0,0.0,0.0,21,8.96692778304702,10.214946261563568,60.93079003505678,63.90379377370715,2.6459423408960583,88.8,70.8116544210793,2.86516341525209,15.196959716240183,9.875449708639474,0.20896883709146186,8.7,692468.0,3877.0,99.44323575239285,0.5567642476071487,,1,FL21
108,2014,Florida,FL,False,FL-22,125404.0,90685.0,216096,Lois Frankel,Paul Spain,True,False,896753.22,20522.0,216089.0,58.03349545789004,41.96650454210996,896753.22,20522.0,917275.22,97.76272163985854,2.237278360141463,0.0,0.0,0.0,0.0,22,2.793104914517123,3.4400639156347665,54.75696716652688,57.12891142777835,2.6459423408960583,88.8,74.8617276798821,1.7591667602603285,13.659354538701471,8.760563768809863,0.17871463391085549,9.9,696345.0,0.0,100.0,0.0,,1,FL22
109,2014,Florida,FL,False,FL-23,103269.0,61519.0,164788,Debbie Wasserman Schultz,"Joseph \""Joe\"" Kaufman",True,False,2203224.42,818234.22,164788.0,62.66779134402991,37.33220865597009,2203224.42,818234.22,3021458.64,72.91923148747786,27.080768512522152,0.0,0.0,0.0,0.0,23,9.89210450847058,8.536557381033532,61.85596676048034,62.22540489317712,2.6459423408960583,88.8,53.31341340111284,2.9196498058668947,32.074109046538055,10.772716591535755,0.3520481527712204,11.7,696079.0,266.0,99.96180054427045,0.038199455729559344,,6,FL23
110,2014,Florida,FL,False,FL-24,129192.0,15239.0,149918,Frederica S Wilson,Dufirston Julio Neree,True,False,78820.0,0.0,144431.0,89.44894101681771,10.55105898318228,78820.0,0.0,78820.0,100.0,0.0,0.0,0.0,0.0,0.0,24,35.82448449578551,32.79136792598608,87.78834674779527,86.48021543812966,2.6459423408960583,88.8,15.087653992314815,1.765330908251326,27.316569796891528,56.86189048021807,0.15714342930783856,6.4,696345.0,0.0,100.0,0.0,,3,FL24
111,2014,Florida,FL,False,FL-25,,1.0,1,[],Mario Diaz-Balart,[],True,[],331568.8,,,,0.0,331568.8,331568.8,0.0,100.0,0.0,0.0,0.0,0.0,25,-3.0141017803232373,-7.893670232122474,48.94976047168653,45.79517728002111,2.6459423408960583,88.8,27.189961861480093,1.7199871870589294,63.55794352295818,7.956285848707194,0.21371585301154164,7.0,661720.0,34624.0,95.02774490768931,4.972255092310697,,5,FL25
112,2014,Florida,FL,False,FL-26,78306.0,83031.0,161337,Joe Garcia,Carlos Curbelo,False,False,2701240.56,1819345.82,161337.0,48.535673776009226,51.46432622399077,2701240.56,1819345.82,4520586.38,59.75420737342486,40.245792626575145,0.0,0.0,0.0,0.0,26,1.4191622413291114,-3.889188777873798,53.38302449333887,49.79965873426978,2.6459423408960583,88.8,24.88511269052654,1.720813297859357,62.29987640322283,11.161654377256419,0.2223410605357931,7.8,680391.0,15954.0,97.708894298085,2.291105701914999,,5,FL26
113,2014,Florida,FL,False,FL-27,,1.0,1,[],Ileana Ros-Lehtinen,[],True,[],592857.23,,,,0.0,592857.23,592857.23,0.0,100.0,0.0,0.0,0.0,0.0,27,1.356335117224873,-4.8843597431533325,53.32019736923464,48.80448776899025,2.6459423408960583,88.8,22.819390320867935,1.629384009697164,67.91320637528425,8.201266241247007,0.10017731384550654,10.1,696186.0,159.0,99.97716649074812,0.022833509251879457,,5,FL27
114,2014,Georgia,GA,False,GA-01,61175.0,95337.0,156512,Brian Corwin Reese,"E L \""Buddy\"" Carter",False,False,32141.87,861994.31,156512.0,39.08645982416684,60.91354017583316,32141.87,861994.31,894136.18,3.59473989745052,96.40526010254948,37.0,0.9507464032720528,60.0,0.9507464032720528,1,-8.473152913952433,-8.999055806960861,43.49070933805733,44.68979170518272,2.6459423408960583,88.8,64.78888546039214,1.3316798922546378,3.548882277712119,29.149079448620096,0.3064299839507538,5.1,491194.0,200780.0,70.98445895366011,29.015541046339894,,4,GA01
115,2014,Georgia,GA,False,GA-02,96363.0,66537.0,162900,Sanford D Bishop Jr,"Gregory P \""Greg\"" Duke",True,False,381057.0,15754.0,162900.0,59.15469613259668,40.84530386740332,381057.0,15754.0,396811.0,96.02984796288408,3.9701520371159065,0.0,0.0,0.0,0.0,2,6.984997034470098,4.489216368012045,58.94885928647986,58.17806388015563,2.6459423408960583,88.8,45.267914681949236,0.767610199854558,2.45990000374444,50.480569312540524,0.1661348904948376,4.6,454994.0,236982.0,65.75285848064095,34.247141519359054,,3,GA02
116,2014,Georgia,GA,False,GA-03,,156277.0,156277,[],Lynn A Westmoreland,[],True,[],401099.0,,,,0.0,401099.0,401099.0,0.0,100.0,0.0,0.0,0.0,0.0,3,-18.58260365022093,-19.47815994874192,33.38125860178883,34.21068756340166,2.6459423408960583,88.8,71.68779616051431,1.2047073336114136,2.9443569128336717,23.007854122475287,0.2089556369588553,5.8,418846.0,273128.0,60.52915282944157,39.47084717055843,,4,GA03
117,2014,Georgia,GA,False,GA-04,161211.0,,161320,"Henry C \""Hank\"" Johnson Jr",[],True,[],118910.13,[],,,,118910.13,0.0,118910.13,100.0,0.0,0.0,0.0,0.0,0.0,4,22.24194518558575,19.89221222808233,74.20580743759551,73.58105974022591,2.6459423408960583,88.8,32.32028215983791,3.043423493820281,3.676874037921633,59.95063910825878,0.23612952537111404,6.5,665005.0,26971.0,96.10232146779657,3.897678532203429,,3,GA04
118,2014,Georgia,GA,False,GA-05,170326.0,,170326,John Lewis,[],True,[],140263.41,[],,,,140263.41,0.0,140263.41,100.0,0.0,0.0,0.0,0.0,0.0,5,32.05342764990732,31.19559566702772,84.01728990191708,84.8844431791713,2.6459423408960583,88.8,32.85863173495243,2.5954008701056557,3.361476311134484,59.99368934359611,0.19199694028780417,12.6,691748.0,228.0,99.96705088037736,0.03294911962264587,,3,GA05
119,2014,Georgia,GA,False,GA-06,71486.0,139018.0,210504,Robert G Montigel,Tom Price,False,True,3165.0,1155443.97,210504.0,33.959449701668376,66.04055029833162,3165.0,1155443.97,1158608.97,0.2731724060448108,99.7268275939552,0.0,0.0,0.0,0.0,6,-13.85655468203521,-13.237494156687715,38.10730756997455,40.451353355455865,2.6459423408960583,88.8,73.84130976867682,6.403201928493757,4.5917453829256685,13.90057077476014,0.22162830204334744,16.8,690381.0,1594.0,99.7696448571119,0.23035514288811013,,1,GA06
120,2014,Georgia,GA,False,GA-07,60112.0,113557.0,173669,Thomas D Wright,Rob Woodall,False,True,7269.0,170412.7,173669.0,34.612970651066114,65.3870293489339,7269.0,170412.7,177681.7,4.091023442481696,95.9089765575183,37.0,0.9507464032720528,61.0,0.9507464032720528,7,-13.080594772525773,-14.255504237464194,38.88326747948399,39.43334327467939,2.6459423408960583,88.8,60.80665606812945,9.147191270914018,8.81312724547753,19.72401782608594,0.33313023361136984,10.5,688847.0,3128.0,99.54796054770765,0.4520394522923516,,6,GA07
121,2014,Georgia,GA,False,GA-08,,129938.0,130057,[],Austin Scott,[],True,[],369043.0,,,,0.0,369043.0,369043.0,0.0,100.0,0.0,0.0,0.0,0.0,8,-14.1479774330709,-15.6433926208351,37.81588481893886,38.04545489130848,2.6459423408960583,88.8,65.73456039001185,0.7988075970402574,2.4942801674404684,29.865008013672465,0.1112463131199767,5.1,392337.0,299639.0,56.698064672763216,43.301935327236784,,4,GA08
122,2014,Georgia,GA,False,GA-09,34988.0,146059.0,181047,David D Vogel,Doug Collins,False,True,13686.07,408511.18,181047.0,19.32536855070783,80.67463144929218,13686.07,408511.18,422197.25,3.2416293568942005,96.7583706431058,0.0,0.0,0.0,0.0,9,-31.196047248534967,-29.15200279922173,20.767815003474794,24.53684471292185,2.6459423408960583,88.8,87.15711423971995,0.8275826077182165,4.009450058009064,7.004042569420191,0.29646847237443746,4.7,295304.0,396671.0,42.67553018533906,57.32446981466094,,2,GA09
123,2014,Georgia,GA,False,GA-10,65777.0,130703.0,196480,"I K \""Kenneth\"" Dious",Jody B Hice,False,False,31795.0,793001.87,196480.0,33.477707654723126,66.52229234527687,31795.0,793001.87,824796.87,3.8548885375862314,96.14511146241377,32.2,0.9507464032720528,60.6,0.9507464032720528,10,-15.205837670881394,-14.587570423161315,36.75802458112837,39.101277088982265,2.6459423408960583,88.8,70.29823953276258,1.47986917042508,2.655127740866039,24.53228814264994,0.12044996388437577,8.4,387704.0,304272.0,56.028532781483754,43.971467218516246,,4,GA10
124,2014,Georgia,GA,False,GA-11,,161532.0,161532,[],Barry D Loudermilk,[],False,[],801114.24,,,,0.0,801114.24,801114.24,0.0,100.0,0.0,0.0,0.0,0.0,11,-19.997883662618943,-18.6628298214779,31.96597858939081,35.02601769066568,2.6459423408960583,88.8,76.34942226031723,2.1169640768276805,4.673469937039728,15.632615118332598,0.37950074844255627,11.1,618339.0,73636.0,89.35857509303082,10.641424906969183,,1,GA11
125,2014,Georgia,GA,False,GA-12,75478.0,91336.0,166814,John Barrow,"R W \""Rick\"" Allen",True,False,1322472.07,1116670.0,166814.0,45.24680182718477,54.75319817281523,1322472.07,1116670.0,2439142.0700000003,54.21873888633309,45.7812611136669,45.12450512389098,2.001483678633347,47.65415069299016,2.001483678633347,12,-7.909349566372022,-9.56706233816476,44.05451268563774,44.12178517397882,2.6459423408960583,88.8,60.495343522131876,1.2801427260995974,2.9244857662588037,34.29021750960059,0.2643075918468882,5.9,414901.0,277074.0,59.95895805484302,40.04104194515698,,4,GA12
126,2014,Georgia,GA,False,GA-13,159445.0,,159445,David Scott,[],True,[],110841.0,[],,,,110841.0,0.0,110841.0,100.0,0.0,0.0,0.0,0.0,0.0,13,17.825764665282946,13.805402411019855,69.78962691729271,67.49424992316344,2.6459423408960583,88.8,35.45975912827375,2.082032328639096,4.493086089339196,57.0668450901676,0.16546655621402323,6.6,649296.0,42680.0,93.83215602853278,6.167843971467218,,3,GA13
127,2014,Georgia,GA,False,GA-14,,118782.0,118782,[],Tom Graves,[],True,[],431922.12,,,,0.0,431922.12,431922.12,0.0,100.0,0.0,0.0,0.0,0.0,14,-26.271011028561425,-25.532475715757613,25.692851223448336,28.15637179638597,2.6459423408960583,88.8,85.81505105453708,0.6991826745949906,3.9960646533004835,8.524183240609814,0.25398628803362333,4.8,413255.0,278719.0,59.72117449499548,40.27882550500452,,2,GA14
128,2014,Hawaii,HI,False,HI-01,93390.0,86454.0,182268,Mark Takai,Charles Djou,False,False,1282614.58,927178.89,179844.0,51.92833789284046,48.07166210715954,1282614.58,927178.89,2209793.47,58.04228301932669,41.95771698067331,47.56994984842676,1.3779099830852195,44.45809024874991,1.3779099830852195,1,18.641285996220702,17.59524883496121,70.60514824823046,71.28409634710479,2.6459423408960583,88.8,19.841395299820846,57.57374936160898,6.825919891047934,2.3511028964712177,0.15929375714389943,9.8,678646.0,1850.0,99.72813947473608,0.2718605252639251,,6,HI01
129,2014,Hawaii,HI,False,HI-02,142010.0,33630.0,187435,Tulsi Gabbard,Kawika Crowley,True,False,1205276.06,0,175640.0,80.85288089273513,19.14711910726486,1205276.06,0.0,1205276.06,100.0,0.0,69.0,0.3421845506975311,19.0,0.3421845506975311,2,20.83931866250316,20.95722203177728,72.80318091451292,74.64606954392086,2.6459423408960583,88.8,34.205823864209336,36.98524873845856,9.092375892961586,1.7643428488449484,0.3307638628378733,6.1,571843.0,107962.0,84.11868109237207,15.881318907627923,,6,HI02
130,2014,Idaho,ID,False,ID-01,77277.0,143580.0,220864,Shirley G Ringo,Raul R Labrador,False,True,175880.27,321323.9,220857.0,34.98960866080767,65.01039133919232,175880.27,321323.9,497204.17,35.37385255638543,64.62614744361456,0.0,0.0,0.0,0.0,1,-18.81773314384441,-17.709418713702874,33.14612910816535,35.97942879844071,2.6459423408960583,88.8,89.90247140967759,1.004385911413999,6.1446322682498,0.3242821271931735,1.250951849070281,6.6,547542.0,236590.0,69.8277840975754,30.172215902424593,,2,ID01
131,2014,Idaho,ID,False,ID-02,82801.0,131492.0,214293,Richard Stallings,Michael K Simpson,False,True,79870.21,924472.77,214293.0,38.63915293546686,61.36084706453314,79870.21,924472.77,1004342.98,7.95248352310881,92.0475164768912,0.0,0.0,0.0,0.0,2,-17.947613240189703,-15.701934817583384,34.01624901182006,37.9869126945602,2.6459423408960583,88.8,88.83769598785616,1.1710913421771576,6.91343650923775,0.6162184268652812,1.299861650212683,6.4,558828.0,224622.0,71.32912119471568,28.670878805284318,,1,ID02
132,2014,Illinois,IL,False,IL-01,162268.0,59749.0,222017,Bobby L Rush,Jimmy Lee Tillman,True,False,23071.0,0,222017.0,73.08809685744785,26.911903142552145,23071.0,0.0,23071.0,100.0,0.0,0.0,0.0,0.0,0.0,1,27.624060241059155,27.61098118297606,79.58792249306892,81.29982869511964,2.6459423408960583,88.8,38.31887618024104,1.4636907960389958,5.70584171336455,53.50982574652644,0.21417056881860752,11.2,705405.0,7408.0,98.96073724805805,1.039262751941954,,3,IL01
133,2014,Illinois,IL,False,IL-02,160337.0,43799.0,204266,Robin L Kelly,Eric M Wallace,True,False,816800.98,21942.0,204136.0,78.5442058235686,21.4557941764314,816800.98,21942.0,838742.98,97.38394233713883,2.6160576628611545,0.0,0.0,0.0,0.0,2,29.360594310205897,27.944589346180408,81.32445656221566,81.63343685832399,2.6459423408960583,88.8,33.71607762235284,0.5931125713093358,8.679364879389288,56.087425541045434,0.21279611337052506,6.9,675150.0,37663.0,94.71628603855429,5.2837139614457085,,3,IL02
134,2014,Illinois,IL,False,IL-03,116764.0,64091.0,180855,Daniel Lipinski,Sharon M Brannigan,True,False,267276.35,17175.0,180855.0,64.56221835171823,35.43778164828177,267276.35,17175.0,284451.35,93.9620606476292,6.037939352370801,0.0,0.0,0.0,0.0,3,4.808913874942256,5.3374908746857415,56.77277612695202,59.02633838682932,2.6459423408960583,88.8,70.20824497503234,3.05067912456549,20.749264184038175,4.989695379651199,0.29581826358089286,12.1,710177.0,2636.0,99.63019754129063,0.36980245870936695,,1,IL03
135,2014,Illinois,IL,False,IL-04,79666.0,22278.0,101944,Luis V Gutierrez,Hector Concepcion,True,False,48890.79,0.0,101944.0,78.14682570823197,21.853174291768028,48890.79,0.0,48890.79,100.0,0.0,0.0,0.0,0.0,0.0,4,30.62332533083953,27.873307836840183,82.5871875828493,81.56215534898377,2.6459423408960583,88.8,34.1624469782903,3.59379529890593,55.454164192085656,6.033849453528072,0.416292547547139,7.6,712813.0,0.0,100.0,0.0,,5,IL04
136,2014,Illinois,IL,False,IL-05,116364.0,56350.0,184019,Mike Quigley,Vince Kolber,True,False,448708.79,84128.25,172714.0,67.37380872424934,32.626191275750664,448708.79,84128.25,532837.04,84.21126091384336,15.788739086156625,0.0,0.0,0.0,0.0,5,15.518606367087171,17.14669734750005,67.48246861909693,70.83554485964363,2.6459423408960583,88.8,75.52929703434287,5.8005908167272855,14.263272031828972,2.9713489935814614,0.24000743738462094,31.5,712813.0,0.0,100.0,0.0,,0,IL05
137,2014,Illinois,IL,False,IL-06,78465.0,160287.0,238752,Michael Mason,Peter J Roskam,False,True,0,1529133.62,238752.0,32.864646160032166,67.13535383996783,0.0,1529133.62,1529133.62,0.0,100.0,0.0,0.0,0.0,0.0,6,-6.136624156197151,-1.6678992065003726,45.82723809581261,52.02094830564321,2.6459423408960583,88.8,84.89388363369001,6.297212790095543,5.444368460373869,2.4780908936385524,0.13439956992137625,18.0,708501.0,4312.0,99.39507276101867,0.6049272389813317,,1,IL06
138,2014,Illinois,IL,False,IL-07,155110.0,27168.0,182278,Danny K Davis,Robert L Bumpers,True,False,76640.68,0,182278.0,85.09529400147028,14.90470599852972,76640.68,0.0,76640.68,100.0,0.0,0.0,0.0,0.0,0.0,7,36.12775556471459,36.32271611154759,88.09161781672435,90.01156362369117,2.6459423408960583,88.8,32.39014412338655,4.77276467683916,8.483608805711643,53.46358513781456,0.18946073245088127,16.1,712812.0,0.0,100.0,0.0,,3,IL07
139,2014,Illinois,IL,False,IL-08,84178.0,66878.0,151056,Tammy Duckworth,Larry Kaifesh,True,False,1600388.58,285263.51,151056.0,55.72635314055714,44.273646859442856,1600388.58,285263.51,1885652.09,84.87189065719966,15.128109342800348,0.0,0.0,0.0,0.0,8,6.39915513780872,8.669983117682634,58.36301738981848,62.358830629826215,2.6459423408960583,88.8,69.01833759275091,10.671784063530088,14.310500112009727,4.893453602827217,0.2475643598758292,14.7,712753.0,59.0,99.99172292273418,0.00827707726581483,,1,IL08
140,2014,Illinois,IL,False,IL-09,141000.0,72384.0,213450,Janice D Schakowsky,Susanne Atanus,True,False,953187.21,0,213384.0,66.07805646159038,33.92194353840963,953187.21,0.0,953187.21,100.0,0.0,0.0,0.0,0.0,0.0,9,14.183923272722794,15.68658753578582,66.14778552473256,69.3754350479294,2.6459423408960583,88.8,72.57965264564189,9.982591797902918,7.203554511963079,8.652483705113154,0.17306991619772477,20.5,712813.0,0.0,100.0,0.0,,1,IL09
141,2014,Illinois,IL,False,IL-10,91136.0,95992.0,187128,Bradley S Schneider,Robert Dold,False,False,3703629.33,2876311.8,187128.0,48.7024924116113,51.29750758838869,3703629.33,2876311.8,6579941.13,56.28666361639622,43.71333638360378,45.0,0.4212546381680493,47.0,0.4212546381680493,10,6.341688364396113,9.976264966903052,58.305550616405874,63.66511247904664,2.6459423408960583,88.8,72.45087717353962,7.216871876142875,11.654716123812795,7.305087939002361,0.27085434375450224,11.8,710953.0,1860.0,99.73906199802754,0.2609380019724668,,1,IL10
142,2014,Illinois,IL,False,IL-11,93436.0,81335.0,174772,Bill Foster,Darlene Senger,True,False,2036346.75,497670.0,174771.0,53.4619587917904,46.5380412082096,2036346.75,497670.0,2534016.75,80.36042974064792,19.639570259352077,52.0,0.4212546381680493,40.0,0.4212546381680493,11,6.759281064624311,8.416078416646421,58.72314331663407,62.10492592879,2.6459423408960583,88.8,65.58158291076633,5.69618843072426,15.116387876411402,12.034916362923422,0.22591368047695856,11.3,710960.0,1853.0,99.74004402276614,0.25995597723386077,,1,IL11
143,2014,Illinois,IL,False,IL-12,87860.0,110038.0,209738,William L Enyart,Mike Bost,True,False,914945.89,823948.43,197898.0,44.39660835379842,55.60339164620159,914945.89,823948.43,1738894.32,52.61653221111218,47.38346778888783,42.0,0.4212546381680493,44.0,0.4212546381680493,12,-1.1394883119073569,1.973710269058266,50.8243739401024,55.66255778120185,2.6459423408960583,88.8,80.09044166605015,0.7540504549826145,2.112524968558112,15.75016645705408,0.20030332174299031,7.1,537373.0,175440.0,75.38765426556473,24.61234573443526,,1,IL12
144,2014,Illinois,IL,False,IL-13,86935.0,123337.0,210272,Ann E Callis,Rodney Davis,False,True,1543317.15,1417696.73,210272.0,41.344068634910975,58.65593136508903,1543317.15,1417696.73,2961013.88,52.12123997203282,47.878760027967175,36.0,0.4212546381680493,53.0,0.4212546381680493,13,-2.1229738138896934,1.9588110081746493,49.84088843812007,55.64765852031823,2.6459423408960583,88.8,84.6484734651788,1.6801090118955548,2.1469082605973555,9.945678193938056,0.17106765366626156,11.5,562227.0,150586.0,78.87440324460974,21.125596755390262,,1,IL13
145,2014,Illinois,IL,False,IL-14,76861.0,145369.0,222230,Dennis Anderson,Randy Hultgren,False,True,41839.98,369594.46,222230.0,34.58623948161814,65.41376051838186,41839.98,369594.46,411434.44,10.169294529646084,89.83070547035392,0.0,0.0,0.0,0.0,14,-7.056978100969431,-2.4485990540104083,44.90688415104033,51.24024845813317,2.6459423408960583,88.8,86.37603450758353,3.1879361358239255,6.749826103356458,2.83730371986721,0.13506141644139533,11.8,640537.0,72276.0,89.86045428464408,10.139545715355922,,1,IL14
146,2014,Illinois,IL,False,IL-15,55652.0,166274.0,221926,Eric Thorsland,John Shimkus,False,True,15113.0,326302.73,221926.0,25.07682741093878,74.92317258906121,15113.0,326302.73,341415.73,4.426568160758147,95.57343183924183,0.0,0.0,0.0,0.0,15,-17.209571925587703,-10.115166095661678,34.75429032642206,43.573681416481904,2.6459423408960583,88.8,92.89070457505024,0.4190281126421242,1.4869511882900521,4.292321378906401,0.1983706713475023,7.9,346148.0,366665.0,48.56084274557283,51.43915725442718,,2,IL15
147,2014,Illinois,IL,False,IL-16,63810.0,153388.0,217198,Randall Wayne Olsen,Adam Kinzinger,False,True,7097.0,781163.17,217198.0,29.378723560990437,70.62127643900958,7097.0,781163.17,788260.17,0.9003372579385813,99.09966274206144,0.0,0.0,0.0,0.0,16,-5.899940647823996,-2.728961763192565,46.063921604185765,50.95988574895102,2.6459423408960583,88.8,89.84750532400365,1.0378004259202922,4.703947368421053,3.516124125342257,0.10077578338910861,8.3,505709.0,207104.0,70.94553550510443,29.054464494895576,,1,IL16
148,2014,Illinois,IL,False,IL-17,110560.0,88785.0,199361,Cheri Bustos,Bobby Schilling,True,False,1834954.07,797991.12,199345.0,55.461636860718855,44.538363139281145,1834954.07,797991.12,2632945.19,69.69207247341143,30.30792752658858,55.0,0.4212546381680493,39.0,0.4212546381680493,17,6.664249198820251,7.238189650051837,58.62811145083001,60.92703716219542,2.6459423408960583,88.8,83.2775862331996,0.7212161894155518,4.865062777464187,9.892599429434469,0.2541991487284322,7.0,522663.0,190150.0,73.3239994220083,26.676000577991704,,1,IL17
149,2014,Illinois,IL,False,IL-18,62377.0,184363.0,246740,Darrel Miller,Aaron Schock,False,True,13970.79,635391.71,246740.0,25.28045716138445,74.71954283861555,13970.79,635391.71,649362.5,2.1514623958112766,97.8485376041887,0.0,0.0,0.0,0.0,18,-13.82231549326032,-8.907070532244234,38.14154675874944,44.78177697989935,2.6459423408960583,88.8,92.2979728007271,1.096172816244195,1.751585885343353,3.8100041009498686,0.1479667047205258,10.9,453746.0,259067.0,63.655685291934915,36.34431470806509,,2,IL18
150,2014,Indiana,IN,False,IN-01,86579.0,51000.0,142293,Peter J Visclosky,Mark Leyva,True,False,313166.83,7385.0,137579.0,62.93038908554358,37.06961091445642,313166.83,7385.0,320551.83,97.69616039939626,2.3038396006037463,0.0,0.0,0.0,0.0,1,10.108925040223852,10.201081476419702,62.07278729223361,63.88992898856328,2.6459423408960583,88.8,68.60694231944692,0.882311626088178,10.774908029263589,18.878013963606545,0.3346633814099522,7.0,650577.0,69845.0,90.30498790986394,9.69501209013606,,1,IN01
151,2014,Indiana,IN,False,IN-02,55590.0,85583.0,145200,Joe Bock,Jackie Walorski,False,True,599129.92,1124090.83,141173.0,39.377218023276406,60.6227819767236,599129.92,1124090.83,1723220.75,34.7680307354702,65.23196926452981,0.0,0.0,0.0,0.0,2,-9.065995639430705,-3.568926106258658,42.89786661257906,50.11992140588493,2.6459423408960583,88.8,87.79425111112407,0.7715194658053633,3.9537943405063265,6.2547491201374354,0.37390515169005517,6.7,502998.0,217425.0,69.81981419249524,30.180185807504756,,1,IN02
152,2014,Indiana,IN,False,IN-03,39771.0,97892.0,148793,Justin Kuhnle,Marlin A Stutzman,False,False,796.0,0,137663.0,28.890115717367777,71.10988428263224,796.0,0.0,796.0,100.0,0.0,0.0,0.0,0.0,0.0,3,-15.62516320678042,-10.258541155150198,36.33869904522934,43.43030635699338,2.6459423408960583,88.8,89.09767066420665,0.94980012300123,2.904750922509225,5.662476937269373,0.23812269372693726,7.7,467064.0,253359.0,64.83191125213938,35.16808874786063,,2,IN03
153,2014,Indiana,IN,False,IN-04,47056.0,94998.0,142054,John Dale,Todd Rokita,False,True,49952.72,1031090.32,142054.0,33.12543117406057,66.87456882593943,49952.72,1031090.32,1081043.04,4.62078919633024,95.37921080366976,0.0,0.0,0.0,0.0,4,-14.245276420030017,-8.557665527443653,37.71858583197975,45.13118198469993,2.6459423408960583,88.8,92.11527200683969,1.0253925433139954,2.520920365107843,3.25708523610594,0.2018607104973182,8.9,456941.0,263481.0,63.4268525947292,36.5731474052708,,2,IN04
154,2014,Indiana,IN,False,IN-05,49756.0,105277.0,161440,Shawn A Denney,Susan W Brooks,False,True,2598.07,953853.97,155033.0,32.0938122851264,67.90618771487361,2598.07,953853.97,956452.04,0.2716362024801578,99.72836379751983,0.0,0.0,0.0,0.0,5,-10.510957275280523,-6.745486356426461,41.45290497672924,46.94336115571712,2.6459423408960583,88.8,86.97807058823528,1.8496,2.0636235294117644,7.7475764705882355,0.14324705882352942,14.0,629408.0,91015.0,87.36644998840958,12.633550011590414,,1,IN05
155,2014,Indiana,IN,False,IN-06,45509.0,102187.0,155071,Susan Hall Heitzman,Luke Messer,False,True,1430.0,604638.57,147696.0,30.812615101289136,69.18738489871087,1430.0,604638.57,606068.57,0.2359468995397666,99.76405310046025,0.0,0.0,0.0,0.0,6,-13.814400399319744,-9.44938305142034,38.14946185269002,44.23946446072324,2.6459423408960583,88.8,94.81046873363456,0.38238844859806215,1.229853861829327,2.1300561730652268,0.1499418424103886,6.8,394430.0,325992.0,54.74985494612879,45.25014505387121,,2,IN06
156,2014,Indiana,IN,False,IN-07,61443.0,46887.0,112261,Andre Carson,"Catherine \""Cat\"" Ping",True,False,582458.38,12036.0,108330.0,56.71836056494046,43.28163943505954,582458.38,12036.0,594494.38,97.9754224085348,2.0245775914652047,0.0,0.0,0.0,0.0,7,12.056853963786736,13.199834738863771,64.0207162157965,66.88868225100735,2.6459423408960583,88.8,64.84267310725083,1.0334197992349157,3.4597615765660192,28.8555119032959,0.24767912543646742,8.9,715494.0,4929.0,99.31581862322552,0.6841813767744783,,1,IN07
157,2014,Indiana,IN,False,IN-08,61384.0,103344.0,171315,Tom Spangler,Larry Bucshon,False,True,14895.6,583787.4,164728.0,37.26385313972124,62.736146860278765,14895.6,583787.4,598683.0,2.488061294541519,97.51193870545848,0.0,0.0,0.0,0.0,8,-11.540486701444536,-4.935181103801341,40.423375550565225,48.75366640834224,2.6459423408960583,88.8,93.3062108635503,0.5226081258191351,1.0976408912188729,4.013943497888452,0.19131352846949176,6.6,415850.0,304572.0,57.72311228696514,42.27688771303486,,2,IN08
