cycle,state,seat_number,candidate_name,avg,std,lower_ci,upper_ci
2022,Florida,15,Alan M. Cohn,37.895149316793336,4.876402871771135,28.337399688121913,47.45289894546476
2022,Florida,15,Laurel Lee,43.337089590076,2.925841723062681,37.60243981287314,49.07173936727885
2022,Pennsylvania,17,Chris Deluzio,48.933217090872326,0.6270707688713898,47.704158383884405,50.16227579786025
2022,Pennsylvania,17,Jeremy Shaffer,42.98983570623996,0.1061549826857491,42.781771940175894,43.19789947230402
2022,Florida,2,Al Lawson,42.99651588571903,0.10217731544028541,42.79624834745607,43.196783423981984
2022,Florida,2,Neal Dunn,48.99303177143806,0.20435463088057082,48.59249669491214,49.39356684796398
2022,California,26,Julia Brownley,47.8,0,47.8,47.8
2022,California,26,Matt Jacobs,43,0,43,43
2022,Florida,28,Robert Asencio,40,0,40,40
2022,Florida,28,Carlos A. Gimenez,50,0,50,50
2022,Utah,1,Rick Edwin Jones,32.21,0,32.21,32.21
2022,Utah,1,Blake D. Moore,61.66,0,61.66,61.66
2022,Utah,2,Nick Mitchell,30.91,0,30.91,30.91
2022,Utah,2,Chris Stewart,50.2,0,50.2,50.2
2022,Utah,3,Glenn J. Wright,26.79,0,26.79,26.79
2022,Utah,3,John Curtis,51.39,0,51.39,51.39
2022,Utah,4,Darlene McDonald,30.36,0,30.36,30.36
2022,Utah,4,Burgess Owens,57.14,0,57.14,57.14
2022,Pennsylvania,1,Ashley Ehasz,35.01250487228406,0.19328281098263525,34.6336705627581,35.391339181810025
2022,Pennsylvania,1,Brian Fitzpatrick,54.11167280298151,3.260993656761243,47.72012523572947,60.50322037023355
2022,Oregon,5,Jamie McLeod-Skinner,40.346934679088655,2.035918203907608,36.35653499942974,44.33733435874757
2022,Oregon,5,Lori Chavez-DeRemer,38.56175704875698,1.7467105551102378,35.138204360740914,41.98530973677305
2022,New York,3,Robert P. Zimmerman,42,0,42,42
2022,New York,3,George A.D. Santos,41,0,41,41
2022,New York,19,Pat Ryan,44.61170839819752,1.099973512645361,42.45576031341261,46.76765648298243
2022,Arizona,6,Kirsten Engel,49,0,49,49
2022,Arizona,6,Juan Ciscomani,47,0,47,47
2022,Wisconsin,3,Brad Pfaff,38.74424342258531,1.2499867446563058,36.294269403058955,41.19421744211167
2022,Wisconsin,3,Derrick Van Orden,47.66220394411915,2.649971898671367,42.468259022723274,52.856148865515024
2022,Arizona,1,Jevin Hodge,47,0,47,47
2022,Arizona,1,David Schweikert,47,0,47,47
2022,Tennessee,5,Heidi Campbell,51,0,51,51
2022,Tennessee,5,Andy Ogles,48,0,48,48
2022,Arizona,2,Tom O'Halleran,44,0,44,44
2022,Arizona,2,Eli Crane,45,0,45,45
2022,Arizona,4,Greg Stanton,46,0,46,46
2022,Arizona,4,Kelly Cooper,39,0,39,39
2022,Washington,8,Kim Schrier,47,0,47,47
2022,Washington,8,Matt Larkin,43,0,43,43
2022,Pennsylvania,10,Shamaine Daniels,44,0,44,44
2022,Pennsylvania,10,Scott Perry,41,0,41,41
2022,California,13,Adam Gray,41.027869448209714,4.904585832695346,31.414881216126837,50.64085768029259
2022,California,13,John Duarte,39.41672166892583,2.942751499617208,33.6489287296761,45.18451460817556
2022,Nebraska,2,Tony Vargas,46.062535058924695,0.6560522740357699,44.77667260181459,47.3483975160348
2022,Nebraska,2,Don Bacon,47.00860255594445,0.3489293263029536,46.32470107639066,47.69250403549824
2022,California,22,Rudy Salas,39.616190743317574,1.4439778187770154,36.785994218514624,42.446387268120525
2022,California,22,David G. Valadao,34.15404768582939,0.36099445469425384,33.446498554628654,34.861596817030126
2022,Minnesota,3,Dean Phillips,57,0,57,57
2022,Minnesota,3,Tom Weiler,36,0,36,36
2022,Texas,34,Vicente Gonzalez,47,0,47,47
2022,Texas,34,Mayra Flores,43,0,43,43
2022,Illinois,8,Raja Krishnamoorthi,45,0,45,45
2022,Illinois,8,Chris Dargis,39,0,39,39
2022,New York,2,Jackie Gordon,48,0,48,48
2022,New York,2,Andrew R. Garbarino,49,0,49,49
2022,Colorado,7,Brittany Pettersen,43.99999999999999,7.105427357601001e-15,43.99999999999998,44.00000000000001
2022,Colorado,7,Erik Aadland,41.244369135739625,0.42971253325624154,40.40213257055739,42.08660570092186
2022,New Jersey,3,Andy Kim,44,0,44,44
2022,New Jersey,3,Bob Healey,38,0,38,38
2022,Illinois,13,Nikki Budzinski,39,0,39,39
2022,Illinois,13,Regan Deering,36,0,36,36
2022,California,9,Josh Harder,38,0,38,38
2022,California,9,Tom Patti,38,0,38,38
2022,Iowa,2,Liz Mathis,43.99999445124942,0.0033312865936855835,43.993465129525795,44.00652377297305
2022,Iowa,2,Ashley Hinson,43.99999722562471,0.0016656432968427917,43.9967325647629,44.00326188648652
2022,California,40,Asif Mahmood,35,0,35,35
2022,California,40,Young Kim,51,0,51,51
2022,New Jersey,1,Donald Norcross,49,0,49,49
2022,New Jersey,1,Claire Gustafson,44,0,44,44
2022,Iowa,1,Christina Bohannan,38.00708756908004,0.16822616527974024,37.67736428513175,38.33681085302833
2022,Iowa,1,Mariannette Miller-Meeks,39.00708756908005,0.16822616527974024,38.67736428513176,39.33681085302834
2022,Ohio,9,Marcy Kaptur,47,0,47,47
2022,Ohio,9,J.R. Majewski,41.8,0,41.8,41.8
2022,North Carolina,6,Kathy Manning,48,0,48,48
2022,North Carolina,6,Christian Castelli,39,0,39,39
2022,Michigan,3,Hillary Scholten,44,0,44,44
2022,Michigan,3,John Gibbs,35,0,35,35
2022,Indiana,1,Frank J. Mrvan,47,0,47,47
2022,Indiana,1,Jennifer-Ruth Green,40,0,40,40
2022,North Carolina,11,Jasmine Beach-Ferrara,40,0,40,40
2022,North Carolina,11,Chuck Edwards,46,0,46,46
2022,New York,4,Laura A. Gillen,36,0,36,36
2022,New York,4,Anthony P. D'Esposito,48,0,48,48
2021,Ohio,15,Allison Russo,38.9,0,38.9,38.9
2021,Ohio,15,Mike Carey,50,0,50,50
2021,New Mexico,1,Melanie Ann Stansbury,49,0,49,49
2021,New Mexico,1,Mark David Moores,33,0,33,33
2020,Virginia,7,Abigail A. Spanberger,51.6,0,51.6,51.6
2020,Virginia,7,Nicholas J. Freitas,41.4,0,41.4,41.4
2020,Nebraska,2,Kara Eastman,47.020431287873244,1.1278473287962902,44.809850523432516,49.23101205231397
2020,Nebraska,2,Don Bacon,48.37949352959381,1.9295723378863998,44.59753174733647,52.16145531185115
2020,Missouri,2,Jill Schupp,46.042763706982875,0.371718984972246,45.314194496437274,46.771332917528476
2020,Missouri,2,Ann Wagner,46.0339796057311,0.427515901505488,45.19604843878034,46.87191077268186
2020,New York,24,Dana Balter,44.70913673764477,2.107790337840285,40.57786767547781,48.84040579981173
2020,New York,24,John Katko,44.310256427784196,1.399423588536741,41.56738619425219,47.053126661316206
2020,Indiana,5,Christina Hale,46.00211072611388,0.25462308775625214,45.50304947411162,46.50117197811613
2020,Indiana,5,Victoria Spartz,45.978215818480535,0.3571276856466125,45.27824555461317,46.6781860823479
2020,Arkansas,2,Joyce Ann Elliott,47.40104072801028,0.867900199993015,45.69995633602397,49.102125119996586
2020,Arkansas,2,French Hill,47.50267943220783,0.7773744254479904,45.97902555832977,49.02633330608589
2020,Maine,2,Jared Forrest Golden,54.64325191981156,2.1913091316064968,50.348286021862826,58.9382178177603
2020,Maine,2,Dale John Crafts,37.81143007813284,6.140317350010304,25.77640807211264,49.84645208415303
2020,Illinois,3,Marie Newman,55.394093298259925,0.9921223547946311,53.44953348286245,57.3386531136574
2020,Illinois,3,Mike Fricilone,32.331820043655206,1.2348756969252321,29.911463677681752,34.75217640962866
2020,Illinois,6,Sean Casten,54.69999999974785,6.585589422483606e-5,54.699870922195174,54.70012907730053
2020,Illinois,6,Jeanne M. Ives,40.50000000009529,2.4887401887292695e-5,40.499951220787594,40.50004877940299
2020,Illinois,17,Cheri Bustos,53.28589352643028,2.170728068491981,49.031266512185994,57.540520540674564
2020,Illinois,17,Esther Joy King,43.638018696737134,0.41824650262778584,42.818255551586674,44.457781841887595
2020,Oklahoma,5,Kendra Horn,46.537760549271994,1.8349058287780207,42.94134512486707,50.13417597367692
2020,Oklahoma,5,Stephanie Bice,47.47286207765454,0.7928346800740628,45.91890610470938,49.0268180505997
2020,Ohio,1,Kate Schroder,45.03867029304211,0.4360667257001595,44.18397951066979,45.893361075414425
2020,Ohio,1,Steve Chabot,46.992254469606706,0.0888320352171215,46.81814368058115,47.16636525863226
2020,North Carolina,9,Cynthia Lee Wallace,42.795112697166914,1.37778951620599,40.09464524540317,45.49558014893066
2020,North Carolina,9,Dan Bishop,44.67070910780152,2.2143565403014964,40.33057028881059,49.01084792679245
2020,New Mexico,1,Debra A. Haaland,58.00000000000001,7.105427357601002e-15,57.99999999999999,58.00000000000002
2020,New Mexico,1,Michelle Garcia Holmes,36.9263875447397,0.660496735792383,35.631813942586625,38.22096114689277
2020,New Mexico,2,Xochitl Torres Small,46.27695784238965,0.44749547028826947,45.399866720624644,47.154048964154654
2020,New Mexico,2,Yvette Herrell,47.538699970968054,0.8585687651093419,45.85590519135374,49.221494750582366
2020,New Mexico,3,Teresa Leger Fernandez,57.906958465004244,0.8577153098387013,56.22583645772039,59.5880804722881
2020,New Mexico,3,Alexis Martinez Johnson,35,0,35,35
2020,Florida,13,Charlie Crist,54.79999999999999,7.105427357601002e-15,54.799999999999976,54.800000000000004
2020,Florida,13,Anna Paulina Luna,38.6,0,38.6,38.6
2020,Alaska,1,Alyse S. Galvin,43.723794982424415,1.7684891724936591,40.257556204336844,47.19003376051199
2020,Alaska,1,Don Young,48.74450007272064,0.8403029739029162,47.097506243870924,50.39149390157036
2020,New Hampshire,1,Chris Pappas,49.377627109483534,2.0242360086747695,45.410124532480985,53.34512968648608
2020,New Hampshire,1,Matt Mowers,45.6457010474221,3.729039933892297,38.336782776993196,52.954619317851005
2020,New Hampshire,2,Ann McLane Kuster,51.849419273282535,1.8821535964792988,48.16039822418311,55.53844032238196
2020,New Hampshire,2,Steven Negron,40.517132117571855,1.9513110748300446,36.69256241090497,44.34170182423874
2020,Wyoming,1,Lynnette GreyBull,28,0,28,28
2020,Wyoming,1,Liz Cheney,58,0,58,58
2020,Arizona,6,Hiral Tipirneni,45.2574872726401,1.1412813292331023,43.02057586734322,47.49439867793698
2020,Arizona,6,David Schweikert,42.32797471251555,2.63094156500737,37.171329245101106,47.48462017992999
2020,New Jersey,2,Amy Kennedy,46.58174428922128,1.3889122691280855,43.85947624173023,49.304012336712326
2020,New Jersey,2,Jeff Van Drew,44.81345761040879,0.4497605277414837,43.931926976035484,45.694988244782095
2020,California,50,Ammar Campa-Najjar,40.38905258050516,0.9546462568170578,38.51794591714373,42.26015924386659
2020,California,50,Darrell E. Issa,49.58334979282267,3.218388376695667,43.275308574499164,55.89139101114618
2020,Maine,1,Chellie Pingree,57.439079462125285,1.3039064608068047,54.88342279894395,59.99473612530662
2020,Maine,1,Jay T. Allen,30.84874391037018,2.739432638027718,25.479455939835855,36.21803188090451
2020,Florida,15,Alan M. Cohn,41.74884528914916,1.8724922708019471,38.078760438377344,45.418930139920974
2020,Florida,15,Scott Franklin,46.88975193767869,1.9945303797169602,42.980472393433445,50.79903148192393
2020,Montana,1,Kathleen Williams,46.24026506423573,0.4749929397986747,45.309278902230325,47.17125122624113
2020,Montana,1,Matt Rosendale,47.84307678848061,1.5814771292753667,44.74338161510089,50.94277196186033
2020,Pennsylvania,7,Susan Wild,50.402277985963956,4.835814614083574,40.924081342360154,59.88047462956776
2020,Pennsylvania,7,Lisa Scheller,36.32760875149506,0.7270998591276311,34.902493027604905,37.75272447538522
2020,Virginia,5,Bryant Cameron Webb,46.051049142132655,0.5802853757501973,44.913689805662266,47.188408478603044
2020,Virginia,5,"Robert G. ""Bob"" Good",43.36151919476892,1.0892963294816276,41.22649838898493,45.496540000552905
2020,Texas,3,Helane Seikaly,43.911337817107814,0.5167385856147423,42.89853018930292,44.92414544491271
2020,Texas,3,Van Taylor,42.141455679629026,0.5593684910727121,41.04509343712651,43.23781792213154
2020,Florida,16,Margaret Good,39.194197199750946,2.8994429959970374,33.51128892759675,44.87710547190514
2020,Florida,16,Vern Buchanan,51.69742772330148,1.9173104439700102,47.93949925312026,55.4553561934827
2020,New York,11,Max N. Rose,46,0,46,46
2020,New York,11,Nicole Malliotakis,48,0,48,48
2020,Washington,3,Carolyn Long,46.97373516345016,0.4279766514774941,46.134900926554266,47.81256940034605
2020,Washington,3,Jaime Herrera Beutler,48.98123940246439,0.30569760819821007,48.382072090395894,49.580406714532884
2020,Colorado,3,Diane Mitsch Bush,44.13162300734551,0.4959046265446118,43.15964993931807,45.10359607537295
2020,Colorado,3,Lauren Boebert,43.06581150367276,0.2479523132723059,42.57982496965904,43.55179803768648
2020,Oklahoma,1,Kojo Asamoa-Caesar,29.8,0,29.8,29.8
2020,Oklahoma,1,Kevin Hern,58.8,0,58.8,58.8
2020,Iowa,1,Abby Finkenauer,53.1315821807763,2.6511084099046314,47.93540969736322,58.32775466418938
2020,Iowa,1,Ashley Hinson,44.08884151484021,0.330810980140281,43.44045199376526,44.737231035915165
2020,Iowa,2,Rita R. Hart,50.9704792804061,0.4903737629416928,50.009346705040386,51.93161185577182
2020,Iowa,2,Mariannette Miller-Meeks,42.01423479856453,0.3054523911991131,41.41554811181427,42.61292148531479
2020,Iowa,3,Cindy Axne,52.989332415703096,0.22255446660984882,52.553125661147796,53.425539170258396
2020,Iowa,3,David Young,42.000504199357955,0.03176157416900981,41.9382515139867,42.06275688472921
2020,Iowa,4,J.D. Scholten,41.68831626287137,4.509192468865527,32.850299023894934,50.5263335018478
2020,Iowa,4,Randy Feenstra,49.34050975320271,2.10742676393005,45.20995329589981,53.47106621050561
2020,Ohio,10,Desiree Tims,44.43381936732542,1.1738745202141265,42.13302530770573,46.73461342694511
2020,Ohio,10,Mike Turner,49,0,49,49
2020,California,53,Georgette Gómez,26.639520701416743,1.0427564184999778,24.595718121156786,28.6833232816767
2020,California,53,Sara Jacobs,39.75709287947249,0.7210849775471632,38.34376632348005,41.17041943546493
2020,North Carolina,11,Morris Durham Davis,45.115000081635415,0.4578315503567451,44.217650242936195,46.012349920334636
2020,North Carolina,11,David Madison Cawthorn,42.01877162719094,0.2733754465499375,41.48295575195306,42.55458750242882
2020,Virginia,2,Elaine G. Luria,49.99919777545343,0.04004754085976029,49.9207045953683,50.077690955538564
2020,Virginia,2,Scott W. Taylor,43.002005561366424,0.10011885214940072,42.8057726111536,43.19823851157925
2020,Michigan,3,Hillary Scholten,46.98954870813765,3.2956604611260096,40.53005420433067,53.44904321194463
2020,Michigan,3,Peter Meijer,43.87474026071045,3.3143086756488516,37.378695256438704,50.3707852649822
2020,Texas,6,Stephen Daniel,41.00000000000001,7.105427357601002e-15,40.99999999999999,41.00000000000002
2020,Texas,6,Ron Wright,45,0,45,45
2020,Utah,4,Ben McAdams,44.99580492477947,0.566041856704914,43.88636288563784,46.105246963921104
2020,Utah,4,Burgess Owens,45.561295373167205,1.6055218082506344,42.41447262899596,48.70811811733845
2020,South Carolina,1,Joe Cunningham,48.097943677960934,4.624090212096721,39.03472686225136,57.16116049367051
2020,South Carolina,1,Nancy Mace,45.451023095097284,2.312043130826938,40.91941855867648,49.982627631518085
2020,Ohio,12,Alaina Shearer,44,0,44,44
2020,Ohio,12,Troy Balderson,48,0,48,48
2020,Texas,7,Lizzie Fletcher,45.9999999254086,2.7311428303854424e-4,45.99946462141385,46.000535229403354
2020,Texas,7,Wesley P. Hunt,44.00000007459138,2.731142168030038e-4,43.99946477072644,44.00053537845631
2020,Pennsylvania,10,Eugene A. DePasquale,46.30153200461676,3.173935841786439,40.08061775471534,52.52244625451818
2020,Pennsylvania,10,Scott Perry,46.745149082562634,1.7801865995555495,43.255983347433755,50.23431481769151
2020,Pennsylvania,8,Matt Cartwright,48.003665923662226,0.0855476962177348,47.83599243907547,48.17133940824898
2020,Pennsylvania,8,Jim Bognet,42.99633407633777,0.0855476962177348,42.82866059175101,43.164007560924524
2020,Minnesota,2,Angie Craig,52.99333558296146,0.2308049433046707,52.5409578940843,53.44571327183861
2020,Minnesota,2,Tyler Kistner,35.00083305212982,0.028850617913083836,34.944285841020175,35.057380263239466
2020,California,4,Brynne S. Kennedy,44.99499222639244,0.12269140283218759,44.75451707684135,45.23546737594353
2020,California,4,Tom McClintock,48.993343112200925,0.16299311595990326,48.67387660491951,49.31280961948234
2020,California,39,Gil Cisneros,46.002920092651145,0.05395892613889936,45.8971605974189,46.10867958788339
2020,California,39,Young Kim,46.99415981469769,0.10791785227779366,46.78264082423321,47.205678805162165
2020,Florida,27,Donna E. Shalala,49.58606852921148,1.6759974126376718,46.301113600441646,52.871023457981316
2020,Florida,27,Maria Elvira Salazar,43.1437262051349,0.5819435460547469,42.00311685486759,44.2843355554022
2020,Texas,21,Wendy R. Davis,42.342724533681675,1.3349223028007349,39.72627682019223,44.95917224717112
2020,Texas,21,Chip Roy,46.98054166924584,0.1381293021716116,46.70980823698948,47.251275101502195
2020,Virginia,10,Jennifer T. Wexton,58,0,58,58
2020,Virginia,10,Aliscia Andrews,36,0,36,36
2020,California,49,Mike Levin,55.26726754595281,2.142948979587774,51.067087545960774,59.46744754594485
2020,California,49,Brian Maryott,36.104676064863874,0.30613556851253915,35.5046503505793,36.70470177914845
2020,Texas,10,Mike Siegel,44.53726893415387,0.9308207127963486,42.71286033707303,46.36167753123471
2020,Texas,10,Michael T. McCaul,46.56957833144086,0.8179967267022873,44.966304747104374,48.17285191577734
2020,Texas,22,Sri Kulkarni,47.67580067396245,0.9454307574032653,45.822756389452046,49.52884495847285
2020,Texas,22,Troy E. Nehls,43.24227220811668,0.5510246194074088,42.162263954078156,44.322280462155206
2020,New York,18,Sean Patrick Maloney,53,0,53,53
2020,New York,18,Chele Farley,35,0,35,35
2020,Florida,18,Pamela Michele Keith,43.746175274578384,1.4796613579418298,40.8460390130124,46.64631153614437
2020,Florida,18,Brian Mast,45.925591025983785,3.4525431685309362,39.15860641566315,52.69257563630442
2020,New York,1,Nancy Goroff,47.92811032248965,0.6817683902528623,46.59184427759404,49.26437636738526
2020,New York,1,Lee M. Zeldin,48.94882215456238,0.3585541291839517,48.246056061361834,49.65158824776292
2020,Pennsylvania,1,Christina M. Finello,45.19954941032781,3.0773409855418525,39.16796107866578,51.23113774198984
2020,Pennsylvania,1,Brian Fitzpatrick,46.90250386589264,1.6052605501429504,43.75619318761246,50.04881454417282
2020,North Carolina,8,Patricia Timmons-Goodson,43.92424907423103,1.4443154187918619,41.09339085339898,46.75510729506308
2020,North Carolina,8,Richard Hudson,42.71048632303524,0.9550776169316781,40.83853419384915,44.58243845222133
2020,California,25,Christy Smith,48.16591231335444,0.6219452883056483,46.94689954827537,49.38492507843351
2020,California,25,Mike Garcia,46.08983220762023,0.3634392960102031,45.377491187440235,46.80217322780023
2020,Illinois,13,Betsy Dirksen Londrigan,47.674514794997236,0.6946763143920763,46.312949218788766,49.036080371205706
2020,Illinois,13,Rodney Davis,44.272334721155936,2.2196755123071346,39.92177071703395,48.62289872527792
2020,Texas,23,Gina Ortiz Jones,41.98773150562888,0.11301429364905134,41.76622349007674,42.20923952118102
2020,Texas,23,Tony Gonzales,40.98767698461621,0.11179572778798208,40.76855735815176,41.206796611080655
2020,Florida,4,Donna Deegan,37.74241628623636,0.8705851563444963,36.03606937980115,39.44876319267158
2020,Florida,4,John H. Rutherford,57.354177606425,1.197054589973681,55.007950610076584,59.70040460277341
2020,California,1,Audrey Denney,44.999178417751985,0.05732062451414237,44.88682999370427,45.1115268417997
2020,California,1,Doug LaMalfa,48.99938381331399,0.04299046838560678,48.915122495278204,49.083645131349776
2020,New York,22,Anthony J. Brindisi,48,0,48,48
2020,New York,22,Claudia Tenney,39,0,39,39
2020,Florida,21,Lois Frankel,61,0,61,61
2020,Florida,21,Laura Loomer,33,0,33,33
2020,California,22,Phil Arballo,45.997059594069,0.10841115134949382,45.78457373742399,46.20954545071401
2020,California,22,Devin Nunes,50.99999999999999,7.105427357601001e-15,50.99999999999998,51.00000000000001
2020,Kansas,1,Kali Barnett,25,0,25,25
2020,Kansas,1,Tracey Mann,56,0,56,56
2020,Kansas,3,Sharice Davids,56,0,56,56
2020,Kansas,3,Amanda L. Adkins,36,0,36,36
2020,Kansas,4,Laura Lombard,37,0,37,37
2020,Kansas,4,Ron Estes,51,0,51,51
2020,Kansas,2,Michelle De La Isla,36.03549524338935,0.42202348331810297,35.208329216085865,36.86266127069283
2020,Kansas,2,Jake LaTurner,46.98366970883801,0.2069906977737507,46.57796794120146,47.38937147647456
2020,New York,23,Tracy Mitrano,39.989587198808515,0.14393462388983352,39.70747533598444,40.27169906163259
2020,New York,23,Thomas Reed,47.015619201787224,0.21590193583475029,46.59245140755112,47.43878699602333
2020,Delaware,1,Lisa Blunt Rochester,51,0,51,51
2020,Delaware,1,Lee Murphy,29,0,29,29
2020,Vermont,1,Peter Welch,56.61,0,56.61,56.61
2020,Vermont,1,Miriam Berry,17.58,0,17.58,17.58
2020,Utah,3,Devin D. Thorpe,20.4,0,20.4,20.4
2020,Utah,3,John Curtis,50.6,0,50.6,50.6
2020,Utah,2,Kael Weston,28.4,0,28.4,28.4
2020,Utah,2,Chris Stewart,47.8,0,47.8,47.8
2020,Utah,1,Darren Parry,22.4,0,22.4,22.4
2020,Utah,1,Blake D. Moore,48.6,0,48.6,48.6
2020,Minnesota,1,Dan Feehan,40.895557607176634,1.1365694707139542,38.66788144457728,43.123233769775986
2020,Minnesota,1,Jim Hagedorn,41.07087408008499,0.588672456237203,39.91707606586007,42.22467209430991
2020,California,21,TJ Cox,38,6.004208206841047e-8,37.99999988231752,38.00000011768248
2020,California,21,David G. Valadao,49.00000000000001,9.006312310261577e-8,48.99999982347629,49.00000017652373
2020,Texas,25,Julie Oliver,40.387057539081965,0.5685779907628395,39.2726446771868,41.501470400977134
2020,Texas,25,Roger Williams,48.803271918456105,4.283775142024627,40.40707264008783,57.199471196824376
2020,Pennsylvania,17,Conor Lamb,45.29676584414185,1.1814420369972554,42.98113945162723,47.612392236656476
2020,Pennsylvania,17,Richard Sean Parnell,43.821937168958144,0.7088958092370239,42.43250138285358,45.21137295506271
2020,Michigan,6,Jon Hoadley,39.94142265403633,0.07167147789505329,39.800946557362025,40.081898750710636
2020,Michigan,6,Fred Upton,40.306197592368015,4.792306895919517,30.91327607636576,49.69911910837027
2020,Washington,10,Marilyn Strickland,43,0,43,43
2020,Washington,10,Beth Doglio,22,0,22,22
2020,Texas,17,Rick Kennedy,42,0,42,42
2020,Texas,17,Peter Sessions,45,0,45,45
2020,Georgia,6,Lucy McBath,49.65058505347304,0.7594461213507976,48.16207065562547,51.139099451320604
2020,Georgia,6,Karen Handel,46.82531507027975,0.3797482733640372,46.08100845448624,47.56962168607326
2020,Minnesota,7,Collin Peterson,42,0,42,42
2020,Minnesota,7,Michelle Fischbach,52,0,52,52
2020,California,8,Christine Bubser,38,0,38,38
2020,California,8,Jay Obernolte,48,0,48,48
2020,New York,3,Thomas R. Suozzi,50,0,50,50
2020,New York,3,George A.D. Santos,39,0,39,39
2020,Texas,24,Candace Valenzuela,40.454210132995804,5.772615634544692,29.13988348928821,51.7685367767034
2020,Texas,24,Beth Van Duyne,37.847936377001666,2.4001951873940457,33.14355380970934,42.552318944293994
2020,Florida,26,Debbie Mucarsel-Powell,42,0,42,42
2020,Florida,26,Carlos A. Gimenez,47,0,47,47
2020,New Jersey,3,Andy Kim,45,0,45,45
2020,New Jersey,3,David Richter,42,0,42,42
2020,Kentucky,6,Joshua D. Hicks,50,0,50,50
2020,Kentucky,6,Andy Barr,48,0,48,48
2020,Michigan,2,Bryan Berghoef,31.5,0,31.5,31.5
2020,Michigan,2,Bill Huizenga,48.5,0,48.5,48.5
2020,Wisconsin,1,Roger Polack,39,0,39,39
2020,Wisconsin,1,Bryan Steil,49,0,49,49
2020,Pennsylvania,16,Kristy Marie Gnibus,40,0,40,40
2020,Pennsylvania,16,Mike Kelly,48,0,48,48
2020,Georgia,7,Carolyn Bourdeaux,42,0,42,42
2020,Georgia,7,Rich McCormick,39,0,39,39
2020,New Jersey,7,Tom Malinowski,38.00000000314339,1.1213194539550339e-4,37.99978022453042,38.000219781756364
2020,New Jersey,7,Thomas H. Kean Jr.,39.000000003929244,1.4016493174437924e-4,38.99972528066303,39.00027472719546
2019,North Carolina,9,Daniel Kent McCready,45.47654691108717,2.033122383084835,41.49162704024089,49.461466781933446
2019,North Carolina,9,Dan Bishop,44.528607019188904,0.8849625670221083,42.794080387825574,46.263133650552234
2019,North Carolina,3,Allen Morris Thomas,40,0,40,40
2019,North Carolina,3,Greg Murphy,51,0,51,51
2020,California,48,Harley Rouda,42,0,42,42
2020,California,48,Michelle Steel,42,0,42,42
2020,Illinois,14,Lauren Underwood,47,0,47,47
2020,Illinois,14,James D. Oberweis,38,0,38,38
2018,Florida,15,Kristen Carlson,43.80304575144187,1.5987198416330581,40.66955486184108,46.936536641042665
2018,Florida,15,Ross Spano,45.89841838607288,1.0684098056217914,43.80433516705417,47.9925016050916
2018,South Dakota,1,Tim Bjorkman,37.703521580942834,3.4107980551178887,31.01835739291177,44.38868576897389
2018,South Dakota,1,Dusty Johnson,53.000379977891974,1.4168219638536674,50.223408928738785,55.777351027045164
2018,Wyoming,1,Greg Hunter,28,0,28,28
2018,Wyoming,1,Liz Cheney,55,0,55,55
2018,Montana,1,Kathleen Williams,45.296534624106094,2.3389815712154163,40.712130744523876,49.88093850368831
2018,Montana,1,Greg Gianforte,49.09760252461498,2.8034717314661877,43.60279793094125,54.592407118288705
2018,Georgia,6,Lucy McBath,47.32188076541769,2.0016597905235622,43.398627575991505,51.24513395484387
2018,Georgia,6,Karen Handel,45.38968989834703,1.695415202862203,42.06667610073711,48.71270369595695
2018,North Carolina,13,Kathy Manning,42.22965121727415,1.0797507786847171,40.113339691052104,44.3459627434962
2018,North Carolina,13,Ted Budd,43.88845818987873,1.4352743290496737,41.075320504941374,46.70159587481609
2018,Virginia,2,Elaine G. Luria,44.450012809263164,2.3358857713882433,39.87167669734221,49.02834892118412
2018,Virginia,2,Scott W. Taylor,46.91762111251887,1.6907888893935143,43.603674889307584,50.23156733573016
2018,Michigan,6,Matt Longjohn,42.82830879388756,1.219498577302544,40.438091582374575,45.21852600540054
2018,Michigan,6,Fred Upton,43.40215665488615,3.4484664556900624,36.643162401733626,50.16115090803867
2018,Michigan,8,Elissa Slotkin,47.79494232365853,1.7296122282690276,44.404902356251235,51.18498229106583
2018,Michigan,8,Mike Bishop,44.104690151509246,2.109962617842561,39.969163420537825,48.24021688248067
2018,Ohio,4,Janet Garrett,36,0,36,36
2018,Ohio,4,Jim Jordan,60,0,60,60
2018,Ohio,1,Aftab Pureval,42.19122093751215,1.6598977387876668,38.93782136948832,45.44462050553598
2018,Ohio,1,Steve Chabot,48.37283758634746,1.4030710823234869,45.62281826499343,51.12285690770149
2018,New York,19,Antonio Delgado,44.57706871757178,2.2105999427396386,40.244292829802085,48.90984460534147
2018,New York,19,John J. Faso,42.9754592032504,1.1966914092465264,40.62994404112721,45.320974365373594
2018,New York,22,Anthony J. Brindisi,44.94522572605539,0.8790382807830386,43.22231069572064,46.668140756390144
2018,New York,22,Claudia Tenney,45.989562949565524,1.120276567562521,43.793820877142984,48.185305021988064
2018,Kentucky,6,Amy McGrath,44.46502308664129,1.4404724193788072,41.64169714465883,47.28834902862375
2018,Kentucky,6,Andy Barr,44.68455471738651,0.9765706221753698,42.770476297922784,46.59863313685024
2018,New Hampshire,1,Chris Pappas,48.659400539313296,4.0792314064659445,40.66410698264004,56.65469409598655
2018,New Hampshire,1,Eddie Edwards,41.09176618901232,4.2162931690888135,32.827831577598246,49.35570080042639
