year,location,candidate_name,party,avg,std,lower_ci,upper_ci,effn
2014,AR,Tom Cotton,REP,47.93813025774272,2.244259012135962,43.53938259395623,52.33687792152921,3.1702585136880703
2014,IA,Joni K. Ernst,REP,47.10154858386329,2.1851916518320653,42.81857294627244,51.38452422145414,9.227893562992664
2014,NH,Scott Brown,REP,46.91087900598804,2.1584988243935426,42.6802213101767,51.14153670179939,6.046856402088483
2014,NJ,Jeff Bell,REP,38.50736524744549,2.6183349603089257,33.37542872524,43.639301769650984,2.367539031219022
2014,SC,Tim Scott,REP,57.42666392442436,0.49459257982622873,56.45726246796495,58.39606538088377,0.9677362842481558
2014,KY,Mitch McConnell,REP,49.01340785282005,2.4365991833906766,44.23767345337433,53.789142252265776,3.9055597624911655
2014,NC,Thomas Roland Tillis,REP,44.21452165834987,2.187960054873102,39.926119950798586,48.50292336590115,9.706601710992771
2014,SC,Lindsey Graham,REP,45.55998354654618,2.967555478957372,39.74357480778973,51.37639228530263,0.9677362842481558
2014,AK,Dan Sullivan,REP,44.639289675595855,2.4272654827571034,39.88184932939193,49.396730021799776,3.199893125823201
2014,KS,Gregory Orman,IND,43.92783215834037,3.808833640224877,36.462518223499615,51.39314609318113,4.765684933769358
2014,ME,Susan M. Collins,REP,59.77574810565786,4.485188051615173,50.984779524492126,68.5667166868236,2.508650419675204
2014,MI,Terri Lynn Land,REP,37.358688992893704,3.028953346434374,31.42194043388233,43.295437551905074,3.8248651249811148
2014,OR,Monica Wehby,REP,33.20192808847926,3.4527723556558505,26.43449427139379,39.969361905564725,2.012422230482405
2016,FL,Marco Rubio,REP,48.367599771231134,2.368996485224844,43.72436666019044,53.01083288227183,11.268889111609152
2016,GA,Johnny Isakson,REP,49.83183641908342,2.2260739499526787,45.46873147717617,54.194941360990676,6.503004137296261
2016,MO,Roy Blunt,REP,45.81959859092403,1.7032702808270899,42.48118884050294,49.15800834134512,5.82558379125245
2016,NC,Richard Burr,REP,46.330797118527435,1.878767861433061,42.648412110118635,50.013182126936236,8.008059407191533
2016,NH,Kelly Ayotte,REP,46.46440677172928,2.6968998539468743,41.178483057993404,51.750330485465156,8.353257089665684
