"GEO_ID","NAME","B05003I_001E","B05003I_001M","B05003I_002E","B05003I_002M","B05003I_003E","B05003I_003M","B05003I_004E","B05003I_004M","B05003I_005E","B05003I_005M","B05003I_006E","B05003I_006M","B05003I_007E","B05003I_007M","B05003I_008E","B05003I_008M","B05003I_009E","B05003I_009M","B05003I_010E","B05003I_010M","B05003I_011E","B05003I_011M","B05003I_012E","B05003I_012M","B05003I_013E","B05003I_013M","B05003I_014E","B05003I_014M","B05003I_015E","B05003I_015M","B05003I_016E","B05003I_016M","B05003I_017E","B05003I_017M","B05003I_018E","B05003I_018M","B05003I_019E","B05003I_019M","B05003I_020E","B05003I_020M","B05003I_021E","B05003I_021M","B05003I_022E","B05003I_022M","B05003I_023E","B05003I_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US0902","Congressional District 2 (114th Congress), Connecticut","52861","991","28035","638","9054","322","8692","367","362","144","170","101","192","115","18981","481","13631","646","5350","719","1835","319","3515","667","24826","532","8337","270","8030","289","307","150","181","129","126","69","16489","328","11894","471","4595","442","2279","355","2316","347",
"5001400US0903","Congressional District 3 (114th Congress), Connecticut","96302","2308","48115","1253","16612","787","15501","846","1111","284","288","147","823","233","31503","875","19994","966","11509","859","3093","474","8416","772","48187","1382","15813","779","15157","815","656","208","111","79","545","179","32374","913","22477","799","9897","726","3650","426","6247","644",
"5001400US0904","Congressional District 4 (114th Congress), Connecticut","132078","2016","67115","1168","20334","514","18685","576","1649","353","137","64","1512","345","46781","973","19668","969","27113","1313","5959","520","21154","1220","64963","1296","18735","606","17254","588","1481","273","175","67","1306","266","46228","878","22913","867","23315","993","7982","671","15333","1022",
"5001400US0905","Congressional District 5 (114th Congress), Connecticut","120162","2985","58849","1622","20419","872","19508","848","911","244","147","78","764","237","38430","1228","24836","1037","13594","1040","3380","517","10214","1104","61313","1821","20533","941","19283","885","1250","275","243","127","1007","236","40780","1215","28535","1112","12245","820","4339","480","7906","732",
"5001400US1000","Congressional District (at Large) (114th Congress), Delaware","78598","*****","40423","*****","14430","*****","13296","268","1134","267","281","143","853","221","25993","*****","12665","698","13328","701","3343","392","9985","746","38175","*****","14111","*****","13201","217","910","217","156","91","754","209","24064","*****","13598","731","10466","731","2797","356","7669","587",
"5001400US1198","Delegate District (at Large) (114th Congress), District of Columbia","62637","*****","32206","*****","7418","*****","6424","227","994","227","150","85","844","227","24788","*****","8680","699","16108","699","4287","511","11821","749","30431","*****","7294","*****","6255","229","1039","229","349","164","690","195","23137","*****","8945","553","14192","552","4254","397","9938","638",
"5001400US1201","Congressional District 1 (114th Congress), Florida","41544","97","22188","173","6448","152","5941","190","507","201","53","48","454","190","15740","101","10536","529","5204","528","1949","369","3255","507","19356","158","6295","133","6112","181","183","106","125","96","58","45","13061","102","8348","392","4713","398","2230","324","2483","385",
"5001400US1202","Congressional District 2 (114th Congress), Florida","39153","229","21300","326","4762","200","4512","237","250","144","131","109","119","96","16538","256","11017","585","5521","529","1693","349","3828","494","17853","297","5261","219","5023","262","238","139","32","32","206","130","12592","188","8235","399","4357","343","1973","247","2384","302",
"5001400US1203","Congressional District 3 (114th Congress), Florida","57600","1182","30023","753","8266","417","7912","421","354","147","59","47","295","141","21757","664","13637","757","8120","657","3090","409","5030","525","27577","790","8014","480","7793","475","221","111","0","31","221","111","19563","508","12622","662","6941","624","3600","454","3341","453",
"5001400US1204","Congressional District 4 (114th Congress), Florida","57124","1313","28584","811","8270","462","7844","491","426","166","144","117","282","126","20314","621","11689","908","8625","898","3366","479","5259","823","28540","876","8504","460","8135","492","369","183","31","51","338","175","20036","603","11381","749","8655","725","4296","477","4359","655",
"5001400US1205","Congressional District 5 (114th Congress), Florida","86494","3694","44239","2366","13494","1291","12927","1221","567","208","171","97","396","190","30745","1711","18448","1281","12297","1342","4086","522","8211","1152","42255","2067","12113","1018","11669","1016","444","151","112","88","332","132","30142","1491","18880","1218","11262","1072","4933","581","6329","810",
"5001400US1206","Congressional District 6 (114th Congress), Florida","51642","1398","25731","959","8480","565","8105","520","375","151","37","41","338","138","17251","697","10225","874","7026","711","3109","492","3917","672","25911","923","8098","542","7697","550","401","161","211","110","190","113","17813","614","10912","673","6901","524","3807","432","3094","375",
"5001400US1207","Congressional District 7 (114th Congress), Florida","143539","2847","69362","1705","20408","1040","19481","993","927","305","157","102","770","278","48954","1113","34844","1171","14110","1121","7561","853","6549","650","74177","1701","19347","985","17976","987","1371","304","380","200","991","296","54830","1055","37208","1310","17622","1293","10143","954","7479","851",
"5001400US1208","Congressional District 8 (114th Congress), Florida","67472","699","33615","434","10490","289","10023","334","467","178","62","56","405","170","23125","281","13311","799","9814","741","4566","523","5248","576","33857","345","9895","226","9159","353","736","260","242","194","494","179","23962","248","13600","596","10362","585","5591","497","4771","535",
"5001400US1209","Congressional District 9 (114th Congress), Florida","346764","3988","169078","2348","50848","1284","47840","1332","3008","573","524","201","2484","514","118230","1892","78305","2186","39925","1843","17090","1229","22835","1778","177686","2370","48778","1165","46472","1134","2306","462","594","221","1712","422","128908","1724","84544","2062","44364","1998","21668","1447","22696","1570",
"5001400US1210","Congressional District 10 (114th Congress), Florida","120833","3468","60122","2028","18122","1080","17088","1024","1034","320","119","74","915","308","42000","1524","24562","1104","17438","1230","6989","663","10449","1044","60711","1899","17702","962","16761","924","941","227","129","78","812","215","43009","1389","26453","1267","16556","1222","8148","757","8408","903",
"5001400US1211","Congressional District 11 (114th Congress), Florida","64770","1237","33644","650","9861","466","9452","488","409","162","104","76","305","157","23783","378","16759","653","7024","613","3248","465","3776","444","31126","764","8829","528","8378","526","451","231","195","167","256","130","22297","427","15240","748","7057","663","4162","525","2895","532",
"5001400US1212","Congressional District 12 (114th Congress), Florida","86406","1714","42378","823","13490","486","12498","525","992","265","294","139","698","247","28888","634","19261","823","9627","708","5026","559","4601","577","44028","1155","13240","577","12408","557","832","286","156","88","676","270","30788","783","19332","800","11456","717","6653","548","4803","565",
"5001400US1213","Congressional District 13 (114th Congress), Florida","64640","1166","32212","597","9943","343","9401","373","542","194","172","115","370","154","22269","469","11512","711","10757","726","4064","466","6693","731","32428","693","9323","391","8581","421","742","222","229","114","513","219","23105","473","13241","750","9864","654","5041","448","4823","480",
"5001400US1214","Congressional District 14 (114th Congress), Florida","204945","3335","101977","1993","28919","1060","26257","1077","2662","499","545","209","2117","439","73058","1409","37429","1284","35629","1298","13406","934","22223","1316","102968","1824","27095","1029","24537","1040","2558","418","490","202","2068","380","75873","1321","39713","1341","36160","1068","16004","704","20156","1044",
"5001400US1215","Congressional District 15 (114th Congress), Florida","128494","3363","63847","1970","21981","1238","20677","1218","1304","326","248","120","1056","308","41866","1432","24104","1186","17762","1174","5540","545","12222","1129","64647","1924","21171","964","19977","961","1194","297","236","122","958","274","43476","1537","25758","1240","17718","1095","8160","727","9558","716",
"5001400US1216","Congressional District 16 (114th Congress), Florida","82514","642","42220","513","14768","94","13228","332","1540","329","257","137","1283","299","27452","487","10107","753","17345","802","5865","561","11480","766","40294","282","13897","56","12640","276","1257","271","250","148","1007","285","26397","237","11525","743","14872","751","5743","620","9129","788",
"5001400US1217","Congressional District 17 (114th Congress), Florida","126602","3363","68151","1966","21559","932","20243","995","1316","374","163","123","1153","311","46592","1396","22098","1361","24494","1429","6459","815","18035","1421","58451","1810","20342","800","19053","789","1289","422","101","97","1188","413","38109","1448","19602","1070","18507","1148","6582","617","11925","1035",
"5001400US1218","Congressional District 18 (114th Congress), Florida","102434","1673","51868","1166","16443","504","15371","541","1072","293","93","67","979","275","35425","1040","14429","1004","20996","1187","8193","614","12803","967","50566","1123","16011","706","15023","714","988","278","126","95","862","274","34555","830","15998","963","18557","918","9273","747","9284","712",
"5001400US1219","Congressional District 19 (114th Congress), Florida","131400","2335","67323","1334","21362","803","18916","802","2446","341","530","171","1916","345","45961","920","16806","1305","29155","1267","7660","749","21495","1278","64077","1419","20518","636","18337","604","2181","433","466","221","1715","363","43559","1114","17260","1066","26299","1150","9587","794","16712","1153",
"5001400US1220","Congressional District 20 (114th Congress), Florida","146899","4033","75105","2781","19210","1333","17108","1278","2102","387","280","155","1822","379","55895","2224","20065","1169","35830","1899","12444","879","23386","1729","71794","2124","18793","987","17035","954","1758","411","315","174","1443","315","53001","1624","20009","1132","32992","1406","15451","851","17541","1190",
"5001400US1221","Congressional District 21 (114th Congress), Florida","153913","3925","73771","2380","21577","1338","18986","1337","2591","428","403","132","2188","376","52194","1720","18465","1160","33729","1499","16003","955","17726","1174","80142","2491","21341","1217","19105","1143","2236","412","399","145","1837","393","58801","1784","21517","1149","37284","1459","18993","1048","18291","1042",
"5001400US1222","Congressional District 22 (114th Congress), Florida","152960","3941","79281","2844","19781","1101","17580","1007","2201","416","115","70","2086","412","59500","2198","20006","1142","39494","2032","13109","890","26385","2072","73679","1927","18161","1064","16067","1028","2094","342","216","103","1878","337","55518","1529","19700","1028","35818","1510","16508","1027","19310","1217",
"5001400US1223","Congressional District 23 (114th Congress), Florida","278016","4293","134075","2783","31684","1476","26093","1274","5591","752","891","297","4700","712","102391","1953","32112","1223","70279","1860","36511","1402","33768","1648","143941","2626","29553","1152","23717","1174","5836","700","1017","268","4819","641","114388","2118","33351","1330","81037","2152","46804","1558","34233","1632",
"5001400US1224","Congressional District 24 (114th Congress), Florida","227000","4371","111673","2971","22798","1301","19946","1145","2852","465","615","233","2237","419","88875","2386","26989","1621","61886","1894","27729","1284","34157","1662","115327","2522","23306","1011","20433","1004","2873","379","630","217","2243","327","92021","2204","26682","1475","65339","2052","34546","1586","30793","1371",
"5001400US1225","Congressional District 25 (114th Congress), Florida","513325","4675","246331","2832","56381","1644","45087","1621","11294","832","2029","377","9265","729","189950","2171","42382","1929","147568","2575","73073","1982","74495","2689","266994","3153","56808","1666","46496","1644","10312","799","1790","346","8522","760","210186","2481","44202","1729","165984","2559","94318","2535","71666","1852",
"5001400US1226","Congressional District 26 (114th Congress), Florida","501574","5027","241563","3459","54505","1583","47031","1704","7474","682","1968","297","5506","616","187058","2944","53463","2131","133595","3124","74713","1933","58882","2547","260011","3153","48758","1554","42100","1500","6658","774","1681","366","4977","698","211253","2498","52068","1771","159185","2693","100516","2482","58669","2088",
"5001400US1227","Congressional District 27 (114th Congress), Florida","539134","4348","261961","3230","54662","1412","44665","1387","9997","721","1213","246","8784","723","207299","2840","47114","1670","160185","2461","76998","2112","83187","2739","277173","2979","50429","1762","41536","1574","8893","882","1255","233","7638","819","226744","2233","47772","1904","178972","2453","99288","2072","79684","2372",
"5001400US1301","Congressional District 1 (114th Congress), Georgia","45177","621","24712","589","7980","329","7539","333","441","152","20","23","421","151","16732","523","7957","496","8775","611","1680","291","7095","610","20465","498","7212","366","6663","336","549","238","2","4","547","238","13253","290","7087","454","6166","509","1563","311","4603","495",
"5001400US1302","Congressional District 2 (114th Congress), Georgia","32979","828","19740","506","6218","348","5769","345","449","148","58","60","391","148","13522","416","5623","518","7899","575","1316","250","6583","560","13239","620","4887","352","4597","347","290","109","43","43","247","105","8352","401","4650","418","3702","350","893","220","2809","315",
"5001400US1303","Congressional District 3 (114th Congress), Georgia","39038","1103","20169","695","7376","412","6486","429","890","238","125","92","765","248","12793","440","5170","566","7623","490","1676","305","5947","476","18869","707","6931","409","6325","439","606","200","108","87","498","188","11938","459","6070","550","5868","547","1978","379","3890","453",
"5001400US1304","Congressional District 4 (114th Congress), Georgia","65956","2828","34507","1754","12672","1028","11305","929","1367","379","97","91","1270","370","21835","1255","5179","586","16656","1221","2726","410","13930","1173","31449","1601","11551","944","10771","912","780","239","108","147","672","197","19898","1140","6400","771","13498","1009","2917","382","10581","1040",
"5001400US1305","Congressional District 5 (114th Congress), Georgia","56193","3053","29680","1769","9647","1017","8312","892","1335","432","111","59","1224","440","20033","1291","6509","591","13524","1132","2157","429","11367","1077","26513","1690","9538","855","8674","838","864","205","117","78","747","199","16975","1077","6940","675","10035","929","1972","272","8063","853",
"5001400US1306","Congressional District 6 (114th Congress), Georgia","88080","2904","49366","1682","16632","902","14579","859","2053","464","208","115","1845","436","32734","1223","6849","986","25885","1278","3426","556","22459","1364","38714","1639","13753","827","12064","747","1689","375","229","128","1460","345","24961","1086","6863","638","18098","992","3891","489","14207","920",
"5001400US1307","Congressional District 7 (114th Congress), Georgia","137284","3011","71981","1861","25657","1001","22536","1023","3121","537","358","192","2763","514","46324","1346","11048","1119","35276","1425","8195","806","27081","1391","65303","1675","25219","931","22498","1044","2721","521","486","272","2235","472","40084","1245","11020","845","29064","1129","7489","706","21575","1155",
"5001400US1308","Congressional District 8 (114th Congress), Georgia","42191","501","23288","476","7587","358","6749","382","838","241","80","67","758","242","15701","315","4838","658","10863","651","1385","353","9478","751","18903","529","7645","398","6982","394","663","227","81","81","582","213","11258","311","5119","474","6139","434","1326","284","4813","430",
"5001400US1309","Congressional District 9 (114th Congress), Georgia","85779","1385","45209","887","18204","494","16843","510","1361","351","167","131","1194","323","27005","564","6500","671","20505","753","3527","497","16978","866","40570","830","16709","528","14722","588","1987","419","271","170","1716","353","23861","492","6507","642","17354","813","3441","485","13913","869",
"5001400US1310","Congressional District 10 (114th Congress), Georgia","36159","1706","19266","1099","6764","733","6318","755","446","208","66","62","380","197","12502","750","4674","550","7828","829","1988","350","5840","912","16893","1024","6191","679","5596","678","595","219","35","46","560","219","10702","561","4946","605","5756","555","2103","378","3653","473",
"5001400US1311","Congressional District 11 (114th Congress), Georgia","80544","2270","42305","1365","14576","751","13396","763","1180","346","215","140","965","298","27729","925","8034","753","19695","1129","3641","567","16054","1153","38239","1327","14861","758","13708","771","1153","315","356","254","797","253","23378","855","7743","797","15635","1034","3155","492","12480","1014",
"5001400US1312","Congressional District 12 (114th Congress), Georgia","39013","541","20903","486","6871","367","6526","387","345","148","5","10","340","148","14032","292","6557","533","7475","557","1132","314","6343","578","18110","483","7056","355","6562","385","494","211","27","44","467","210","11054","256","6374","457","4680","447","985","200","3695","461",
"5001400US1313","Congressional District 13 (114th Congress), Georgia","73761","2682","37695","1440","14458","786","12984","762","1474","445","103","76","1371","454","23237","1076","6641","610","16596","1021","3345","531","13251","939","36066","1747","14528","1130","13486","1104","1042","232","126","80","916","232","21538","1019","7757","696","13781","941","3410","495","10371","912",
"5001400US1314","Congressional District 14 (114th Congress), Georgia","74563","228","38964","365","15057","310","13724","352","1333","298","180","110","1153","283","23907","187","6226","627","17681","581","4260","505","13421","719","35599","335","14934","296","13618","393","1316","338","72","60","1244","332","20665","150","5691","507","14974","510","3238","451","11736","646",
"5001400US1501","Congressional District 1 (114th Congress), Hawaii","54053","1758","28353","1063","9938","568","9913","567","25","27","9","17","16","20","18415","770","15875","813","2540","351","1730","284","810","213","25700","976","8944","486","8896","489","48","52","42","51","6","11","16756","671","14302","654","2454","372","1774","338","680","175",
"5001400US1502","Congressional District 2 (114th Congress), Hawaii","79432","1758","40308","1063","15728","568","15658","564","70","46","38","30","32","34","24580","770","21204","867","3376","517","1633","338","1743","357","39124","977","15264","486","15158","499","106","69","65","51","41","36","23860","672","20388","755","3472","470","1857","332","1615","353",
"5001400US1601","Congressional District 1 (114th Congress), Idaho","82899","1127","42650","691","17143","409","16278","435","865","247","180","129","685","217","25507","492","14468","757","11039","682","3091","452","7948","594","40249","669","16325","403","15670","493","655","264","53","51","602","258","23924","448","14733","674","9191","602","2971","431","6220","545",
"5001400US1602","Congressional District 2 (114th Congress), Idaho","103475","1129","54193","703","21197","405","19410","499","1787","338","155","78","1632","330","32996","484","14381","740","18615","691","4991","458","13624","696","49282","639","20541","394","19128","430","1413","291","188","102","1225","270","28741","407","14657","689","14084","665","3499","421","10585","689",
"5001400US1701","Congressional District 1 (114th Congress), Illinois","66878","2914","33847","1482","12077","810","11479","794","598","178","49","47","549","173","21770","1137","11040","796","10730","802","4328","408","6402","717","33031","1785","12509","1044","11954","1021","555","184","113","81","442","174","20522","1061","10592","712","9930","874","3772","469","6158","790",
"5001400US1702","Congressional District 2 (114th Congress), Illinois","94124","3526","48018","1944","17841","1058","17252","1046","589","149","75","47","514","149","30177","1277","16278","949","13899","833","5796","556","8103","547","46106","1985","16552","1071","15701","1053","851","201","153","101","698","170","29554","1263","16133","932","13421","785","5884","548","7537","600",
"5001400US1703","Congressional District 3 (114th Congress), Illinois","217428","4212","108859","2538","37711","1505","36024","1424","1687","340","415","141","1272","280","71148","1780","33517","1379","37631","1621","14248","850","23383","1320","108569","2474","37635","1449","35895","1407","1740","354","251","106","1489","329","70934","1573","35889","1305","35045","1235","13703","829","21342","1171",
"5001400US1704","Congressional District 4 (114th Congress), Illinois","501600","5759","256166","3431","81050","1540","75622","1650","5428","638","553","177","4875","596","175116","2687","67494","1914","107622","2395","29867","1181","77755","2195","245434","2991","80459","1705","75650","1749","4809","615","383","141","4426","606","164975","2357","69661","1752","95314","2242","29995","1091","65319","2062",
"5001400US1705","Congressional District 5 (114th Congress), Illinois","141651","4018","72743","2643","22439","1263","21445","1204","994","241","187","71","807","242","50304","1914","26921","1271","23383","1337","10181","773","13202","1071","68908","1972","19156","1090","18074","989","1082","310","166","87","916","307","49752","1446","27277","1162","22475","1099","10798","642","11677","899",
"5001400US1706","Congressional District 6 (114th Congress), Illinois","66912","2730","34357","1640","13169","903","12185","865","984","300","197","95","787","288","21188","1097","9269","714","11919","863","4108","429","7811","820","32555","1461","11369","725","10594","694","775","280","154","78","621","266","21186","977","9979","758","11207","728","4190","418","7017","672",
"5001400US1707","Congressional District 7 (114th Congress), Illinois","96640","3127","49495","1948","15576","932","14871","942","705","198","134","91","571","178","33919","1413","16310","919","17609","955","5106","540","12503","878","47145","1798","15244","1014","14725","982","519","154","84","52","435","135","31901","1259","16967","1093","14934","857","4917","443","10017","767",
"5001400US1708","Congressional District 8 (114th Congress), Illinois","195440","3823","101906","2358","36207","1556","33248","1445","2959","522","306","146","2653","493","65699","1750","20566","1062","45133","1656","11250","744","33883","1642","93534","2166","35299","1274","32394","1152","2905","384","418","125","2487","364","58235","1475","20632","1099","37603","1216","10155","770","27448","1197",
"5001400US1709","Congressional District 9 (114th Congress), Illinois","80599","3529","41700","2165","12515","1037","11589","1019","926","261","135","62","791","256","29185","1628","12015","842","17170","1358","5341","580","11829","1260","38899","1749","12127","804","11166","745","961","232","225","108","736","224","26772","1354","11986","849","14786","1074","6245","564","8541","872",
"5001400US1710","Congressional District 10 (114th Congress), Illinois","158301","2233","81699","1530","29527","832","27374","848","2153","315","284","115","1869","303","52172","1059","16437","924","35735","1062","10847","755","24888","1082","76602","1188","29008","680","26628","653","2380","475","326","116","2054","437","47594","811","16224","916","31370","954","9074","579","22296","869",
"5001400US1711","Congressional District 11 (114th Congress), Illinois","188499","3019","97090","1964","35458","1155","32764","1182","2694","540","472","214","2222","553","61632","1162","22306","1190","39326","1323","12021","829","27305","1380","91409","1769","35086","1023","32867","1058","2219","467","383","231","1836","426","56323","1179","22871","1129","33452","1096","10651","860","22801","831",
"5001400US1712","Congressional District 12 (114th Congress), Illinois","22482","487","12239","307","3867","210","3678","226","189","88","19","24","170","85","8372","248","5477","393","2895","332","680","158","2215","337","10243","333","3679","216","3550","215","129","78","31","29","98","70","6564","223","4701","295","1863","249","564","138","1299","246",
"5001400US1713","Congressional District 13 (114th Congress), Illinois","21655","896","11229","586","3365","305","3030","304","335","155","83","58","252","138","7864","422","4842","340","3022","388","784","193","2238","362","10426","468","3124","267","2842","274","282","100","36","29","246","98","7302","328","5227","340","2075","240","806","162","1269","221",
"5001400US1714","Congressional District 14 (114th Congress), Illinois","84946","2877","44690","1864","17750","1102","16690","1134","1060","264","160","108","900","254","26940","1228","12292","815","14648","894","4625","622","10023","777","40256","1514","15319","834","14357","866","962","272","202","112","760","241","24937","1000","11294","708","13643","909","5073","513","8570","773",
"5001400US1715","Congressional District 15 (114th Congress), Illinois","18006","653","10319","494","3534","285","3276","260","258","145","63","60","195","134","6785","433","3800","342","2985","369","752","163","2233","338","7687","401","3395","310","3195","301","200","91","40","37","160","88","4292","251","2981","262","1311","204","540","122","771","182",
"5001400US1716","Congressional District 16 (114th Congress), Illinois","59959","1229","31299","769","12223","453","11732","471","491","208","107","74","384","168","19076","485","9332","565","9744","620","3555","385","6189","532","28660","690","11579","420","11096","436","483","160","176","104","307","108","17081","437","9226","590","7855","642","2626","399","5229","554",
"5001400US1717","Congressional District 17 (114th Congress), Illinois","61551","1099","32079","704","12281","403","11580","474","701","216","129","87","572","178","19798","448","10387","473","9411","582","2445","298","6966","515","29472","620","11291","414","10670","415","621","190","168","93","453","151","18181","364","10282","485","7899","536","2398","339","5501","484",
"5001400US1718","Congressional District 18 (114th Congress), Illinois","18824","745","10158","467","3305","300","2915","268","390","165","115","68","275","160","6853","346","4282","378","2571","314","851","181","1720","317","8666","566","3330","321","3179","309","151","82","110","71","41","33","5336","369","3602","340","1734","208","747","178","987","147",
"5001400US1801","Congressional District 1 (114th Congress), Indiana","103884","445","52503","245","18111","142","17615","185","496","153","75","48","421","145","34392","165","24001","733","10391","723","4260","494","6131","592","51381","270","17893","157","17226","268","667","218","226","118","441","181","33488","157","24545","605","8943","607","3956","410","4987","519",
"5001400US1802","Congressional District 2 (114th Congress), Indiana","62349","567","32467","374","13455","262","11996","391","1459","323","85","65","1374","314","19012","238","7772","509","11240","525","2260","282","8980","617","29882","344","12715","218","11776","319","939","247","163","91","776","211","17167","224","8316","523","8851","480","1997","315","6854","480",
"5001400US1803","Congressional District 3 (114th Congress), Indiana","41579","347","21687","293","8986","203","8460","211","526","162","60","42","466","155","12701","168","6059","365","6642","381","1550","273","5092","436","19892","255","8470","186","7929","240","541","149","108","71","433","136","11422","162","6131","458","5291","439","1374","269","3917","373",
"5001400US1804","Congressional District 4 (114th Congress), Indiana","40930","246","20995","271","7955","264","7498","307","457","135","162","86","295","97","13040","162","4972","394","8068","419","1659","272","6409","489","19935","302","8434","257","7768","321","666","176","159","82","507","166","11501","146","5371","399","6130","356","1473","246","4657","379",
"5001400US1805","Congressional District 5 (114th Congress), Indiana","29766","1399","15540","892","5772","474","5111","456","661","213","170","102","491","175","9768","651","4452","440","5316","609","1101","234","4215","617","14226","764","5582","479","4944","435","638","207","97","66","541","186","8644","436","4340","410","4304","432","1070","214","3234","438",
"5001400US1806","Congressional District 6 (114th Congress), Indiana","17595","105","8880","258","3088","201","2836","227","252","119","24","37","228","110","5792","192","2761","355","3031","337","637","173","2394","310","8715","242","3897","205","3631","243","266","120","48","70","218","92","4818","161","2622","318","2196","312","673","182","1523","286",
"5001400US1807","Congressional District 7 (114th Congress), Indiana","77049","1414","41240","881","16031","445","13882","531","2149","407","196","101","1953","389","25209","657","6348","610","18861","706","2371","471","16490","731","35809","752","15350","465","13168","618","2182","431","260","117","1922","427","20459","424","6236","527","14223","543","2464","370","11759","543",
"5001400US1808","Congressional District 8 (114th Congress), Indiana","15888","39","8916","326","3280","293","3051","311","229","103","96","75","133","75","5636","232","2732","311","2904","356","623","210","2281","341","6972","322","2898","284","2729","292","169","81","63","55","106","66","4074","207","2306","240","1768","262","369","116","1399","267",
"5001400US1809","Congressional District 9 (114th Congress), Indiana","22496","146","11831","289","4204","214","3799","281","405","170","72","59","333","171","7627","176","3653","493","3974","427","678","260","3296","440","10665","280","4273","220","3638","299","635","228","64","64","571","233","6392","157","3260","344","3132","335","745","183","2387","293",
"5001400US1901","Congressional District 1 (114th Congress), Iowa","27057","83","14007","170","5624","126","5156","191","468","174","48","37","420","177","8383","136","4284","281","4099","277","945","176","3154","262","13050","184","5707","142","5271","178","436","136","79","60","357","135","7343","136","3726","286","3617","263","1032","161","2585","250",
"5001400US1902","Congressional District 2 (114th Congress), Iowa","39375","74","20824","317","7846","223","7527","252","319","118","79","51","240","109","12978","197","7559","455","5419","439","2120","303","3299","376","18551","325","7332","224","6834","248","498","183","83","97","415","165","11219","192","6994","311","4225","335","1318","228","2907","341",
"5001400US1903","Congressional District 3 (114th Congress), Iowa","49807","35","25874","143","10393","117","9736","156","657","136","86","68","571","129","15481","139","6432","456","9049","455","1903","284","7146","520","23933","147","10247","117","9406","279","841","261","153","121","688","204","13686","148","6370","485","7316","446","2044","276","5272","434",
"5001400US1904","Congressional District 4 (114th Congress), Iowa","46871","33","24856","334","9922","239","9192","260","730","198","155","93","575","173","14934","212","5204","327","9730","312","2431","306","7299","336","22015","337","9539","229","8806","285","733","176","143","65","590","160","12476","215","5464","415","7012","385","1879","279","5133","406",
"5001400US2001","Congressional District 1 (114th Congress), Kansas","106962","78","56280","285","21629","223","20149","320","1480","263","150","83","1330","250","34651","206","16257","729","18394","712","4877","470","13517","669","50682","275","20872","244","19328","405","1544","315","100","63","1444","322","29810","210","14214","655","15596","623","3932","382","11664","657",
"5001400US2002","Congressional District 2 (114th Congress), Kansas","43054","189","22453","278","8523","235","8067","239","456","175","109","83","347","161","13930","154","9146","466","4784","451","1151","228","3633","382","20601","275","8049","230","7761","281","288","118","12","13","276","118","12552","161","8688","401","3864","385","1120","238","2744","341",
