"GEO_ID","NAME","B05003G_001E","B05003G_001M","B05003G_002E","B05003G_002M","B05003G_003E","B05003G_003M","B05003G_004E","B05003G_004M","B05003G_005E","B05003G_005M","B05003G_006E","B05003G_006M","B05003G_007E","B05003G_007M","B05003G_008E","B05003G_008M","B05003G_009E","B05003G_009M","B05003G_010E","B05003G_010M","B05003G_011E","B05003G_011M","B05003G_012E","B05003G_012M","B05003G_013E","B05003G_013M","B05003G_014E","B05003G_014M","B05003G_015E","B05003G_015M","B05003G_016E","B05003G_016M","B05003G_017E","B05003G_017M","B05003G_018E","B05003G_018M","B05003G_019E","B05003G_019M","B05003G_020E","B05003G_020M","B05003G_021E","B05003G_021M","B05003G_022E","B05003G_022M","B05003G_023E","B05003G_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US4902","Congressional District 2 (114th Congress), Utah","16608","1338","8471","765","4430","576","4382","575","48","28","16","15","32","25","4041","390","3597","369","444","150","118","70","326","132","8137","777","4292","644","4241","640","51","45","14","18","37","39","3845","408","3183","405","662","199","346","127","316","134",
"5001400US4903","Congressional District 3 (114th Congress), Utah","17358","1207","8743","674","4901","519","4870","518","31","30","2","5","29","29","3842","419","3336","406","506","165","210","86","296","131","8615","754","4555","426","4478","416","77","68","15","15","62","66","4060","455","3307","398","753","220","273","105","480","167",
"5001400US4904","Congressional District 4 (114th Congress), Utah","18707","1406","9591","841","5709","625","5548","619","161","103","79","68","82","76","3882","440","3383","435","499","153","236","100","263","116","9116","818","5171","612","5096","604","75","60","27","40","48","46","3945","470","3324","424","621","158","266","112","355","115",
"5001400US5000","Congressional District (at Large) (114th Congress), Vermont","12192","453","5846","325","2808","242","2753","239","55","41","29","26","26","34","3038","231","2892","226","146","61","56","44","90","51","6346","336","2757","216","2698","212","59","44","12","12","47","43","3589","236","3188","204","401","114","253","102","148","69",
"5001400US5101","Congressional District 1 (114th Congress), Virginia","24431","1415","12470","815","6849","623","6679","618","170","106","32","38","138","102","5621","498","4608","474","1013","259","616","163","397","193","11961","935","6350","612","6206","593","144","101","36","44","108","91","5611","645","4732","582","879","225","574","166","305","131",
"5001400US5102","Congressional District 2 (114th Congress), Virginia","29123","1637","14660","1008","7539","661","7473","664","66","53","0","28","66","53","7121","668","6428","646","693","192","414","146","279","108","14463","994","6939","630","6928","627","11","16","10","16","1","4","7524","621","6649","587","875","198","510","145","365","158",
"5001400US5103","Congressional District 3 (114th Congress), Virginia","24423","1668","12421","1091","5313","800","5207","808","106","88","11","18","95","84","7108","652","6031","592","1077","351","325","131","752","321","12002","897","5261","584","5163","588","98","64","42","45","56","50","6741","575","5861","537","880","221","453","153","427","156",
"5001400US5104","Congressional District 4 (114th Congress), Virginia","19388","1091","9909","697","5326","548","5305","547","21","30","19","30","2","6","4583","447","4168","415","415","169","240","103","175","123","9479","655","4736","428","4610","446","126","79","61","53","65","58","4743","534","4383","512","360","107","158","70","202","77",
"5001400US5105","Congressional District 5 (114th Congress), Virginia","15215","1010","6886","615","3714","451","3677","447","37","36","31","35","6","11","3172","339","2723","305","449","136","338","132","111","64","8329","663","4467","494","4362","480","105","80","29","28","76","71","3862","493","3328","428","534","180","373","159","161","77",
"5001400US5106","Congressional District 6 (114th Congress), Virginia","16679","1241","7650","693","3955","510","3936","511","19","19","14","17","5","9","3695","433","3179","377","516","179","214","104","302","133","9029","745","4567","489","4546","493","21","30","0","28","21","30","4462","516","3945","471","517","160","244","109","273","98",
"5001400US5107","Congressional District 7 (114th Congress), Virginia","19139","1486","9303","960","5002","573","4847","548","155","108","34","38","121","99","4301","637","3334","476","967","395","466","191","501","267","9836","768","5093","540","4910","531","183","99","86","70","97","70","4743","457","3791","408","952","288","531","180","421","185",
"5001400US5108","Congressional District 8 (114th Congress), Virginia","30503","1673","15322","1100","6937","652","6735","638","202","120","53","70","149","90","8385","827","5135","555","3250","522","1541","270","1709","409","15181","943","6369","569","6239","555","130","71","19","15","111","73","8812","638","5770","564","3042","414","1495","288","1547","319",
"5001400US5109","Congressional District 9 (114th Congress), Virginia","8816","696","4846","462","2111","348","2099","348","12","18","12","18","0","28","2735","370","2506","352","229","88","79","49","150","77","3970","404","1836","264","1822","261","14","21","0","28","14","21","2134","299","1821","269","313","113","140","69","173","102",
"5001400US5110","Congressional District 10 (114th Congress), Virginia","30587","1710","15506","1039","8932","758","8694","762","238","120","110","71","128","82","6574","569","4113","430","2461","368","1623","286","838","238","15081","1056","7614","710","7382","701","232","115","131","65","101","87","7467","669","4589","574","2878","440","1836","348","1042","250",
"5001400US5111","Congressional District 11 (114th Congress), Virginia","36817","2102","17709","1271","8582","813","8349","824","233","114","89","75","144","91","9127","785","5541","547","3586","528","2155","373","1431","352","19108","1228","9457","883","9094","869","363","137","149","74","214","120","9651","735","6198","626","3453","440","1981","321","1472","303",
"5001400US5301","Congressional District 1 (114th Congress), Washington","27510","1496","13577","749","6521","591","6363","590","158","73","47","36","111","63","7056","540","6007","525","1049","186","544","145","505","140","13933","1058","7055","688","6972","695","83","50","18","21","65","45","6878","599","5941","588","937","217","551","134","386","136",
"5001400US5302","Congressional District 2 (114th Congress), Washington","35374","1650","18701","1005","9528","661","9495","663","33","27","10","15","23","23","9173","661","8243","604","930","232","498","188","432","153","16673","976","7883","687","7793","690","90","65","14","23","76","64","8790","604","8051","550","739","206","385","138","354","170",
"5001400US5303","Congressional District 3 (114th Congress), Washington","28673","1294","13516","707","6678","524","6678","524","0","28","0","28","0","28","6838","480","6298","455","540","159","374","149","166","72","15157","830","7771","590","7740","596","31","30","20","22","11","19","7386","492","6893","460","493","188","376","168","117","67",
"5001400US5304","Congressional District 4 (114th Congress), Washington","23221","1504","11739","969","5750","621","5625","613","125","84","13","23","112","79","5989","629","5112","591","877","228","303","136","574","179","11482","846","5450","582","5413","583","37","36","13","22","24","26","6032","496","5023","474","1009","278","442","155","567","183",
"5001400US5305","Congressional District 5 (114th Congress), Washington","25539","1057","13156","658","6122","438","6089","435","33","31","5","10","28","29","7034","463","6604","446","430","159","109","54","321","145","12383","716","5439","428","5380","428","59","49","25","29","34","39","6944","516","6517","482","427","140","200","82","227","105",
"5001400US5306","Congressional District 6 (114th Congress), Washington","36979","1584","18529","1018","8759","626","8741","625","18","21","9","14","9","14","9770","646","9176","609","594","231","254","108","340","193","18450","829","7980","580","7935","586","45","41","36","39","9","12","10470","582","9960","536","510","177","310","117","200","114",
"5001400US5307","Congressional District 7 (114th Congress), Washington","37179","1986","18553","1241","7272","627","7231","620","41","40","0","28","41","40","11281","932","10146","882","1135","312","496","160","639","264","18626","1128","6418","610","6387","608","31","33","17","26","14","23","12208","834","10668","749","1540","462","768","233","772","384",
"5001400US5308","Congressional District 8 (114th Congress), Washington","32773","1832","16317","1169","8731","864","8682","854","49","48","19","24","30","40","7586","725","6673","705","913","291","344","133","569","233","16456","1087","8564","767","8452","780","112","90","28","30","84","87","7892","613","7155","558","737","219","375","113","362","194",
"5001400US5309","Congressional District 9 (114th Congress), Washington","44307","2329","21934","1308","10353","733","10178","729","175","89","57","43","118","83","11581","836","9687","754","1894","355","963","213","931","259","22373","1351","10160","846","9979","839","181","83","67","49","114","68","12213","967","10145","858","2068","337","1101","228","967","211",
"5001400US5310","Congressional District 10 (114th Congress), Washington","47408","2167","24388","1284","12561","984","12464","970","97","67","0","28","97","67","11827","726","10853","710","974","297","556","205","418","208","23020","1383","11123","811","10977","807","146","105","29","34","117","101","11897","825","10643","780","1254","354","541","171","713","304",
"5001400US5401","Congressional District 1 (114th Congress), West Virginia","9011","592","5004","489","2487","305","2394","316","93","92","0","27","93","92","2517","319","2328","319","189","90","35","31","154","76","4007","364","1868","254","1857","252","11","16","0","27","11","16","2139","273","2010","274","129","61","26","20","103","56",
"5001400US5402","Congressional District 2 (114th Congress), West Virginia","18700","1044","9445","754","4354","482","4354","482","0","27","0","27","0","27","5091","447","4880","460","211","93","156","80","55","44","9255","592","3988","378","3988","378","0","27","0","27","0","27","5267","427","4979","395","288","141","259","141","29","29",
"5001400US5403","Congressional District 3 (114th Congress), West Virginia","9210","717","4324","456","2195","277","2195","277","0","27","0","27","0","27","2129","345","2002","325","127","89","21","22","106","86","4886","485","2341","275","2331","280","10","21","0","27","10","21","2545","307","2459","299","86","56","70","53","16","22",
"5001400US5501","Congressional District 1 (114th Congress), Wisconsin","16740","1103","8447","667","5066","442","5004","439","62","66","17","26","45","60","3381","412","2995","369","386","130","175","78","211","103","8293","727","4751","566","4746","567","5","7","5","7","0","20","3542","406","3412","394","130","69","35","31","95","59",
"5001400US5502","Congressional District 2 (114th Congress), Wisconsin","19258","1024","9451","677","4974","547","4869","547","105","68","10","16","95","66","4477","533","3988","491","489","145","165","75","324","122","9807","659","5282","482","5214","488","68","69","8","16","60","69","4525","430","4194","434","331","105","129","76","202","76",
"5001400US5503","Congressional District 3 (114th Congress), Wisconsin","10327","619","5478","545","3323","348","3274","348","49","28","26","24","23","23","2155","285","2050","271","105","57","48","43","57","36","4849","372","2691","292","2665","295","26","24","19","22","7","10","2158","218","2037","208","121","69","23","16","98","59",
"5001400US5504","Congressional District 4 (114th Congress), Wisconsin","25796","1623","12350","855","6720","670","6635","661","85","47","26","24","59","40","5630","459","5130","430","500","150","192","81","308","119","13446","971","6614","616","6576","617","38","29","9","15","29","24","6832","596","6255","563","577","164","266","130","311","104",
"5001400US5505","Congressional District 5 (114th Congress), Wisconsin","12252","1079","6161","648","3327","457","3275","448","52","66","12","18","40","63","2834","304","2583","290","251","106","88","70","163","81","6091","604","2991","389","2949","390","42","55","7","10","35","54","3100","360","2758","334","342","121","181","83","161","92",
"5001400US5506","Congressional District 6 (114th Congress), Wisconsin","10861","935","5477","603","2981","349","2969","352","12","14","12","14","0","20","2496","414","2268","349","228","162","81","42","147","158","5384","522","3236","368","3147","351","89","119","4","6","85","119","2148","292","1871","232","277","148","57","39","220","143",
"5001400US5507","Congressional District 7 (114th Congress), Wisconsin","11106","661","5749","441","2991","365","2991","365","0","20","0","20","0","20","2758","230","2636","229","122","51","72","41","50","33","5357","400","2769","304","2738","308","31","20","28","21","3","5","2588","202","2496","197","92","43","51","34","41","26",
"5001400US5508","Congressional District 8 (114th Congress), Wisconsin","14436","899","7755","606","4182","414","4139","417","43","39","15","24","28","32","3573","397","3133","358","440","164","77","43","363","161","6681","502","3650","386","3631","391","19","27","3","3","16","26","3031","297","2769","282","262","112","145","75","117","83",
"5001400US5600","Congressional District (at Large) (114th Congress), Wyoming","15518","1031","8359","704","3935","438","3867","432","68","72","9","18","59","71","4424","517","4028","478","396","159","121","78","275","143","7159","581","3192","426","3189","426","3","7","0","27","3","7","3967","394","3635","363","332","178","120","71","212","159",
"5001400US7298","Resident Commissioner District (at Large) (114th Congress), Puerto Rico","396212","6633","191919","3804","54694","1865","54416","1860","278","110","79","55","199","100","137225","2772","132486","2910","4739","406","1330","220","3409","391","204293","3705","50999","1799","50693","1788","306","132","31","37","275","113","153294","2788","147192","2711","6102","541","1718","296","4384","451",
